REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0009892101,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0001002100,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0003068835,0.0430116961
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,1.2658864802,0.0901139528
ACACT1rm,0.0417004100,NaN
ACACT1x,0.0000318172,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0047947299,NaN
ACACT5p,0.0047947299,NaN
ACACT6p,0.0047947299,NaN
ACACT7p,0.0047947299,NaN
ACACT8p,0.0047947299,NaN
ACACT9p,0.0047947299,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0018828373,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0004598907,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0080486976,NaN
ACGAMK,0.0000169026,NaN
ACGAMPM,0.0019767900,0.0019767900
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0004409585,NaN
ACGSm,0.0000082372,NaN
ACHEe,6.5956831797,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,0.4315461314,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0351960917,NaN
ACNAM9PL2,0.0351960917,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0227773521,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0106794681,NaN
ACOAD1fm,124.8505336285,NaN
ACOAD8m,52.4581878550,NaN
ACOAD9m,7.7114431320,NaN
ACOAHi,0.0000022800,NaN
ACOAO7p,0.0046132786,NaN
ACODA,24.5391311811,NaN
ACONTm,0.1464976812,0.0304051791
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,9.0514435564,NaN
ACRNtm,NaN,NaN
ACS2,0.0072926755,NaN
ACSm,0.1230974299,NaN
ACSOMT,0.0000072281,NaN
ACSRTNMT,0.0000072281,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0088957943,NaN
ADAe,0.0063011876,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,12.4240422864,5.6525421907
ADK3,0.0030429896,0.0028297635
ADK3m,NaN,NaN
ADKd,0.0031101337,0.0031113093
ADMDC,0.0004907388,NaN
ADNCYC,3.1420885803,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0122065221,NaN
ADPMAN,0.0104839323,NaN
ADPRDPm,0.0091462531,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0848192966,15.0715173011
ADRNCPT2,1.7246221268,0.0097058068
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0023071982,NaN
ADSK,0.0023071982,NaN
ADSL1,0.0985941999,NaN
ADSL2,0.0998913603,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0000349170,NaN
AG13T11g,0.0000349170,NaN
AG13T12g,0.0000349170,NaN
AG13T13g,0.0000349170,NaN
AG13T14g,0.0000349170,NaN
AG13T15g,0.0000349170,NaN
AG13T16g,0.0000349170,NaN
AG13T17g,0.0000349170,NaN
AG13T18g,0.0000349170,NaN
AG13T1g,0.0000349170,NaN
AG13T2g,0.0000349170,NaN
AG13T3g,0.0000349170,NaN
AG13T4g,0.0000349170,NaN
AG13T5g,0.0000349170,NaN
AG13T6g,0.0000349170,NaN
AG13T7g,0.0000349170,NaN
AG13T8g,0.0000349170,NaN
AG13T9g,0.0000349170,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0001244303,NaN
AGPAT1,0.0043666370,NaN
AGPex,NaN,NaN
AGPRim,0.2899741407,NaN
AGPSx,0.0245995274,NaN
AGTim,0.0206567625,NaN
AGTix,0.0000075833,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0232312924,NaN
AHEXASEly,0.0232312924,NaN
AIRCr,0.0513737320,0.0513737320
AKGDm,1.5443753811,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000549983,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0016408031,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0793685844,0.0770218425
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0159654143,NaN
ALCD21_L,0.0159654143,NaN
ALCD22_D,0.2153949075,NaN
ALCD22_L,0.0551107399,NaN
ALCD2if,0.0038076511,NaN
ALCD2yf,0.0323282711,NaN
ALDD20x,0.0140342775,NaN
ALDD20xm,1.6353647566,NaN
ALDD21,NaN,NaN
ALDD2xm,1.0268764546,NaN
ALDD2y,0.6030291918,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0181348536,NaN
ALOX12,0.0002165043,NaN
ALOX12R,0.0001109321,NaN
ALOX15,0.0000415588,NaN
ALOX5,0.0003398055,NaN
ALOX52,0.0011377077,NaN
ALR2,1.5169179100,NaN
ALR3,0.1084885861,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,3.2259851336,NaN
AMPTASECGe,0.0196804486,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0045772463,NaN
AMY2e,2.0566581174,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0137870502,NaN
APAT2rm,0.0003068835,0.0430116961
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.2101646418,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.9585493652,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0847934083,15.0715173011
ARACHCPT2,0.0009369436,0.0009775305
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,1.9918888272,NaN
ARGSS,2.1161905461,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0132732011,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0001258857,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0003884592,NaN
ASNS1,0.0051832580,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0036500808,0.0036500808
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,14.7981263552,34.8642051552
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,0.5361646563,NaN
ATPH2e,0.0482003192,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.0228936951,NaN
B3GALT3g,0.0000142187,NaN
B3GALT41g,0.0000677662,NaN
B3GALT42g,0.0000677662,NaN
B3GALT43g,0.0000677662,NaN
B3GALT44g,0.0000677662,NaN
B3GALT5g,0.0000001294,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000124835,NaN
B3GNT12g,0.0000124835,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000004944,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,21.4259304999,NaN
BACCLm,21.4259304999,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0645929090,NaN
BAMPPALDOXm,1.6353647566,NaN
BBHOX,0.0013222568,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000542645,NaN
BDHm,0.0184370605,0.0121162210
BDMT_L,0.0016840107,NaN
BDMT_U,0.0016840107,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000026205,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0170494424,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000083382,NaN
BMTer_U,NaN,NaN
BPNT2,0.0005394074,NaN
BTND1,0.0000422193,NaN
BTND1n,0.0001055481,NaN
BTNDe,0.0003456425,NaN
BTNDm,0.0008866043,NaN
BTNPL,0.0011254846,NaN
BTNPLm,0.0011254846,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000710536,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000222237,NaN
C160CPT1,0.0106949107,15.0715173011
C160CPT2,1.7341557763,0.0008522433
C160CRNt,NaN,NaN
C161CPT1,0.0848174071,15.0715173011
C161CPT12,0.0826254201,15.0715173011
C161CPT2,1.7246221268,0.0097055906
C161CPT22,1.7246221268,0.0094547632
C161CRN2t,0.0077961710,0.0077961710
C161CRNt,0.0077854122,0.0077854122
C180CPT1,0.0007372220,15.0715173011
C180CPT2,1.7246221268,0.0000843597
C180CRNt,NaN,NaN
C181CPT1,0.0007787556,15.0715173011
C181CPT2,1.7246221268,0.0000891124
C181CRNt,0.0077854122,0.0077854122
C204CPT1,0.0004464866,15.0715173011
C204CPT2,1.7246221268,0.0000510911
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0848096851,15.0715173011
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,130.4269099698,130.4269099698
C2M26DCOAHLx,76.5234157157,76.5234157157
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.2802333456,NaN
C4STMO1r,0.3908417919,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,797.5105476501,NaN
CAt7r,NaN,NaN
CATm,124.7894465085,NaN
CATp,398.7552738250,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0116618748,0.0000017287
CBPPer,719.0405267719,NaN
CBPSam,0.0000473596,NaN
CBPter,NaN,NaN
CBR1,0.0269556999,0.0655138051
CBR2,0.0160923541,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0005241417,NaN
CDSm,0.0000001153,NaN
CEPTC,0.0001029942,NaN
CEPTE,NaN,NaN
CERK,0.0050037518,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000003542,0.0003672110
CHATn,0.0000003789,0.0003928304
CHLP,0.0001163390,NaN
CHLPCTD,0.0118757705,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0008819142,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000000168,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000062271,NaN
CHTNASEe,0.0000000109,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,2.5162203190,5.7079411254
CKc,90.0873268651,195.4754475478
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0848192966,15.0715173011
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0002894763,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0009847647,NaN
CMPSASn,0.0015427981,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0387982608,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0007146705,NaN
CORE2GTg,0.0000022949,NaN
CORE3GTg,0.0000021185,NaN
CORE4GTg,0.0000000076,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000010683,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0225978947,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,2.1231727724,NaN
CSNAT2m,0.0138226791,0.0138226791
CSNAT2x,0.0212834976,0.0212834976
CSNAT3x,0.0138226791,0.0138226791
CSNATer,0.0082936075,0.0082936075
CSNATm,0.0138226791,0.0138226791
CSNATp,0.0138226791,0.0138226791
CSNATr,0.0118875040,0.0118875040
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0003219106,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,8.0039043905,562.7725708296
CYSTAm,0.6531716012,45.9259685373
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0053213990,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000032700,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,0.6523187124,0.5218498002
CYTK10n,0.6523187124,0.5218498002
CYTK11,0.3326179573,0.5097525785
CYTK11n,0.3326179573,0.5097525785
CYTK12,0.3326179573,0.5097525785
CYTK12n,0.3326179573,0.5097525785
CYTK13,0.3326179573,0.5097525785
CYTK13n,0.3326179573,0.5097525785
CYTK14,0.3326179573,0.5241105050
CYTK14n,0.3326179573,0.5241105050
CYTK1m,0.0025726295,0.0020580832
CYTK1n,0.6523187124,0.5218498002
CYTK2n,0.3326179573,0.5097525785
CYTK3,NaN,NaN
CYTK3n,0.3326179573,0.5164819621
CYTK4,NaN,NaN
CYTK4n,0.3326179573,0.5107182054
CYTK5,0.3326179573,0.5164819621
CYTK5n,0.6523187124,0.5218498002
CYTK6,0.6523187124,0.5218498002
CYTK6n,0.6523187124,0.5218498002
CYTK7,0.6523187124,0.5329817451
CYTK7n,0.6523187124,0.5329817451
CYTK8,0.6523187124,0.5218498002
CYTK8n,0.6523187124,0.5218498002
CYTK9,0.6523187124,0.5164819621
CYTK9n,0.6523187124,0.5164819621
D_3AIBt,NaN,NaN
D3AIBTm,0.0000009426,0.0000734099
DADA,0.0088957943,NaN
DADAe,0.0063011876,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0234081592,0.0167289770
DAGKn_hs,0.0137738033,0.0098436463
DAGt,NaN,NaN
DALAOXx,0.0000003633,NaN
