REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0000285339,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0001228374,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0001513227,0.0212088597
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.1638127283,0.0116612451
ACACT1rm,0.0035996682,NaN
ACACT1x,0.0012300819,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0042197127,NaN
ACACT5p,0.0042197127,NaN
ACACT6p,0.0042197127,NaN
ACACT7p,0.0042197127,NaN
ACACT8p,0.0042197127,NaN
ACACT9p,0.0042197127,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0000014580,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0003659780,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0387093426,NaN
ACGAMK,0.0000252959,NaN
ACGAMPM,0.0051605707,0.0051605707
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0012236057,NaN
ACGSm,0.0000023514,NaN
ACHEe,0.2266849965,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,3.2680961561,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0970470182,NaN
ACNAM9PL2,0.0970470182,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.1163492752,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0123734098,NaN
ACOAD1fm,96.0828069217,NaN
ACOAD8m,81.6128918229,NaN
ACOAD9m,9.5684725674,NaN
ACOAHi,0.0000204826,NaN
ACOAO7p,0.0021131914,NaN
ACODA,12.5750481632,NaN
ACONTm,0.0231913377,0.0048132965
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,17.1226545416,NaN
ACRNtm,NaN,NaN
ACS2,0.0040998847,NaN
ACSm,0.1600091345,NaN
ACSOMT,0.0000029987,NaN
ACSRTNMT,0.0000029987,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.2334789386,NaN
ADAe,0.1653809149,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,45.1548073150,20.5439942636
ADK3,0.0002100330,0.0001953157
ADK3m,NaN,NaN
ADKd,0.0002146674,0.0002147485
ADMDC,0.0012031861,NaN
ADNCYC,3.4795332780,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0529815147,NaN
ADPMAN,0.0455047398,NaN
ADPRDPm,0.0060134720,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0119297554,2.1197949325
ADRNCPT2,2.5159390981,0.0141591706
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0083990619,NaN
ADSK,0.0083990619,NaN
ADSL1,0.0795631829,NaN
ADSL2,0.0806099605,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0011743160,NaN
AG13T11g,0.0011743160,NaN
AG13T12g,0.0011743160,NaN
AG13T13g,0.0011743160,NaN
AG13T14g,0.0011743160,NaN
AG13T15g,0.0011743160,NaN
AG13T16g,0.0011743160,NaN
AG13T17g,0.0011743160,NaN
AG13T18g,0.0011743160,NaN
AG13T1g,0.0011743160,NaN
AG13T2g,0.0011743160,NaN
AG13T3g,0.0011743160,NaN
AG13T4g,0.0011743160,NaN
AG13T5g,0.0011743160,NaN
AG13T6g,0.0011743160,NaN
AG13T7g,0.0011743160,NaN
AG13T8g,0.0011743160,NaN
AG13T9g,0.0011743160,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0003286505,NaN
AGPAT1,0.0135080129,NaN
AGPex,NaN,NaN
AGPRim,3.7934724920,NaN
AGPSx,0.0408861662,NaN
AGTim,0.0000933053,NaN
AGTix,0.0006821913,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0362142574,NaN
AHEXASEly,0.0362142574,NaN
AIRCr,0.3515446794,0.3515446794
AKGDm,1.0718908573,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000000940,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0018911482,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0031929617,0.0030985533
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0077212147,NaN
ALCD21_L,0.0077212147,NaN
ALCD22_D,0.1041695685,NaN
ALCD22_L,0.0266527285,NaN
ALCD2if,0.0018414612,NaN
ALCD2yf,0.0669075241,NaN
ALDD20x,0.0108957170,NaN
ALDD20xm,0.0155674439,NaN
ALDD21,NaN,NaN
ALDD2xm,0.0094348239,NaN
ALDD2y,0.5734373986,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0140225801,NaN
ALOX12,0.0003045410,NaN
ALOX12R,0.0000773864,NaN
ALOX15,0.0000530036,NaN
ALOX5,0.0323352728,NaN
ALOX52,0.1082621732,NaN
ALR2,1.3573976877,NaN
ALR3,0.0970798452,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.1882723726,NaN
AMPTASECGe,0.0036788367,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0040583671,NaN
AMY2e,1.8235142277,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0236491669,NaN
APAT2rm,0.0001513227,0.0212088597
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.0003766018,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.8577475969,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0119261142,2.1197949325
ARACHCPT2,0.0013668461,0.0014260557
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0165360214,NaN
ARGSS,0.6439831981,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0118587380,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0003386209,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0000432684,NaN
ASNS1,0.0749314640,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0184897156,0.0184897156
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,10.7644808502,25.3609855559
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,2.0970203669,NaN
ATPH2e,0.1885039531,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.1565351637,NaN
B3GALT3g,0.0000363813,NaN
B3GALT41g,0.0002331243,NaN
B3GALT42g,0.0002331243,NaN
B3GALT43g,0.0002331243,NaN
B3GALT44g,0.0002331243,NaN
B3GALT5g,0.0000000193,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0010978945,NaN
B3GNT12g,0.0010978945,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000358868,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,14.6119781419,NaN
BACCLm,14.6119781419,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0501476515,NaN
BAMPPALDOXm,0.0155674439,NaN
BBHOX,0.0000008533,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000542645,NaN
BDHm,0.0854216603,0.0561362648
BDMT_L,0.0020373714,NaN
BDMT_U,0.0020373714,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000000145,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0101581606,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000523310,NaN
BMTer_U,NaN,NaN
BPNT2,0.0024987606,NaN
BTND1,0.0000204072,NaN
BTND1n,0.0000510179,NaN
BTNDe,0.0001670703,NaN
BTNDm,0.0004285505,NaN
BTNPL,0.0007675539,NaN
BTNPLm,0.0007675539,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0013169341,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000580086,NaN
C160CPT1,0.0015042293,2.1197949325
C160CPT2,2.5214703010,0.0012391656
C160CRNt,NaN,NaN
C161CPT1,0.0119294897,2.1197949325
C161CPT12,0.0116211887,2.1197949325
C161CPT2,2.5159390981,0.0141588552
C161CPT22,2.5159390981,0.0137929394
C161CRN2t,0.0023181503,0.0023181503
C161CRNt,0.0023149513,0.0023149513
C180CPT1,0.0001036896,2.1197949325
C180CPT2,2.5159390981,0.0001230669
C180CRNt,NaN,NaN
C181CPT1,0.0001095313,2.1197949325
C181CPT2,2.5159390981,0.0001300003
C181CRNt,0.0023149513,0.0023149513
C204CPT1,0.0000627979,2.1197949325
C204CPT2,2.5159390981,0.0000745335
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0119284036,2.1197949325
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,8.2099576865,8.2099576865
C2M26DCOAHLx,23.4769172089,23.4769172089
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.3685342821,NaN
C4STMO1r,10.9641513727,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,270.4054619467,NaN
CAt7r,NaN,NaN
CATm,42.3113500237,NaN
CATp,135.2027309734,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0116595323,0.0000017284
CBPPer,528.1346766932,NaN
CBPSam,0.0000833051,NaN
CBPter,NaN,NaN
CBR1,0.0144269640,0.0350636530
CBR2,0.0086127911,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0008564694,NaN
CDSm,0.0000001893,NaN
CEPTC,0.0000248864,NaN
CEPTE,NaN,NaN
CERK,0.0041334051,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000001498,0.0001552632
CHATn,0.0000001602,0.0001660955
CHLP,0.0002509916,NaN
CHLPCTD,0.0116566340,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0262845484,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000000662,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000003589,NaN
CHTNASEe,0.0000000293,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0006056180,0.0013738192
CKc,0.0593587035,0.1287991278
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0119297554,2.1197949325
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0002534265,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0018363605,NaN
CMPSASn,0.0028769648,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0138963543,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0002839662,NaN
CORE2GTg,0.0000252610,NaN
CORE3GTg,0.0000000299,NaN
CORE4GTg,0.0000116521,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000132955,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0221809094,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,0.9058500008,NaN
CSNAT2m,0.0010725690,0.0010725690
CSNAT2x,0.0064226101,0.0064226101
CSNAT3x,0.0010725690,0.0010725690
CSNATer,0.0006435414,0.0006435414
CSNATm,0.0010725690,0.0010725690
CSNATp,0.0010725690,0.0010725690
CSNATr,0.0009224093,0.0009224093
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0000002332,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,0.8430060184,59.2736545905
CYSTAm,0.4751313122,33.4075542388
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0029216853,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0075406751,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,2.1629045079,1.7303064649
CYTK10n,2.1629045079,1.7303064649
CYTK11,1.1028671501,1.6901954966
CYTK11n,1.1028671501,1.6901954966
CYTK12,1.1028671501,1.6901954966
CYTK12n,1.1028671501,1.6901954966
CYTK13,1.1028671501,1.6901954966
CYTK13n,1.1028671501,1.6901954966
CYTK14,1.1028671501,1.7378023234
CYTK14n,1.1028671501,1.7378023234
CYTK1m,0.0416239813,0.0332988552
CYTK1n,2.1629045079,1.7303064649
CYTK2n,1.1028671501,1.6901954966
CYTK3,NaN,NaN
CYTK3n,1.1028671501,1.7125082306
CYTK4,NaN,NaN
CYTK4n,1.1028671501,1.6933972424
CYTK5,1.1028671501,1.7125082306
CYTK5n,2.1629045079,1.7303064649
CYTK6,2.1629045079,1.7303064649
CYTK6n,2.1629045079,1.7303064649
CYTK7,2.1629045079,1.7672168485
CYTK7n,2.1629045079,1.7672168485
CYTK8,2.1629045079,1.7303064649
CYTK8n,2.1629045079,1.7303064649
CYTK9,2.1629045079,1.7125082306
CYTK9n,2.1629045079,1.7125082306
D_3AIBt,NaN,NaN
D3AIBTm,0.0000009426,0.0000734099
DADA,0.2334789386,NaN
DADAe,0.1653809149,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0336283412,0.0240329767
DAGKn_hs,0.0050233873,0.0035900358
DAGt,NaN,NaN
DALAOXx,0.0001738897,NaN
