REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0044105163,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0013203145,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0045357608,0.6357161451
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.1243768464,0.0088539450
ACACT1rm,0.0031034553,NaN
ACACT1x,0.0002953536,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0068884755,NaN
ACACT5p,0.0068884755,NaN
ACACT6p,0.0068884755,NaN
ACACT7p,0.0068884755,NaN
ACACT8p,0.0068884755,NaN
ACACT9p,0.0068884755,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0005037858,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0016115428,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0126330139,NaN
ACGAMK,0.0000220878,NaN
ACGAMPM,0.0044315413,0.0044315413
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0014211128,NaN
ACGSm,0.0000244076,NaN
ACHEe,0.0316937943,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,1.8135329632,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0521626001,NaN
ACNAM9PL2,0.0521626001,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0263506593,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0103820452,NaN
ACOAD1fm,100.5246306371,NaN
ACOAD8m,100.3017838807,NaN
ACOAD9m,4.6847879484,NaN
ACOAHi,0.0000022348,NaN
ACOAO7p,0.0038235165,NaN
ACODA,17.8908171102,NaN
ACONTm,0.0138428751,0.0028730495
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,9.4048655096,NaN
ACRNtm,NaN,NaN
ACS2,0.0047684498,NaN
ACSm,0.2999271668,NaN
ACSOMT,0.0000023817,NaN
ACSRTNMT,0.0000023817,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0216692730,NaN
ADAe,0.0153490683,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,13.6428829111,6.2070757231
ADK3,0.1830494681,0.1702229614
ADK3m,NaN,NaN
ADKd,0.1870884864,0.1871592077
ADMDC,0.0007279361,NaN
ADNCYC,10.0665394772,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0437386076,NaN
ADPMAN,0.0375661959,NaN
ADPRDPm,0.0087768205,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0044637701,0.7931660639
ADRNCPT2,1.2410432383,0.0069843276
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0111085913,NaN
ADSK,0.0111085913,NaN
ADSL1,0.0376862824,NaN
ADSL2,0.0381821041,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0001226358,NaN
AG13T11g,0.0001226358,NaN
AG13T12g,0.0001226358,NaN
AG13T13g,0.0001226358,NaN
AG13T14g,0.0001226358,NaN
AG13T15g,0.0001226358,NaN
AG13T16g,0.0001226358,NaN
AG13T17g,0.0001226358,NaN
AG13T18g,0.0001226358,NaN
AG13T1g,0.0001226358,NaN
AG13T2g,0.0001226358,NaN
AG13T3g,0.0001226358,NaN
AG13T4g,0.0001226358,NaN
AG13T5g,0.0001226358,NaN
AG13T6g,0.0001226358,NaN
AG13T7g,0.0001226358,NaN
AG13T8g,0.0001226358,NaN
AG13T9g,0.0001226358,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0000057037,NaN
AGPAT1,0.0077953884,NaN
AGPex,NaN,NaN
AGPRim,0.5389632276,NaN
AGPSx,0.0265680065,NaN
AGTim,0.0031243686,NaN
AGTix,0.0006821913,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0448029623,NaN
AHEXASEly,0.0448029623,NaN
AIRCr,0.0469242176,0.0469242176
AKGDm,0.6043868644,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000520497,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0020366295,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0246026147,0.0238751734
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0450947952,NaN
ALCD21_L,0.0450947952,NaN
ALCD22_D,0.6083894236,NaN
ALCD22_L,0.1556619498,NaN
ALCD2if,0.0107548256,NaN
ALCD2yf,0.0275720951,NaN
ALDD20x,0.0181843963,NaN
ALDD20xm,0.1503737392,NaN
ALDD21,NaN,NaN
ALDD2xm,0.0937128058,NaN
ALDD2y,0.6482676191,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0386464087,NaN
ALOX12,0.0004808263,NaN
ALOX12R,0.0000059612,NaN
ALOX15,0.0010417229,NaN
ALOX5,0.0046172411,NaN
ALOX52,0.0154590487,NaN
ALR2,1.1926766966,NaN
ALR3,0.0852991501,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.0850263428,NaN
AMPTASECGe,0.4441764228,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0058991390,NaN
AMY2e,2.6506138127,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0140447221,NaN
APAT2rm,0.0045357608,0.6357161451
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.1710563758,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.7536594320,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0044624076,0.7931660639
ARACHCPT2,0.0006742274,0.0007034339
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0285445451,NaN
ARGSS,4.9463421791,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0214094090,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0003220910,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0001411826,NaN
ASNS1,0.0196156648,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0133421196,0.0133421196
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,4.9877401323,11.7510549010
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,1.7713704560,NaN
ATPH2e,0.1592252274,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.0625795306,NaN
B3GALT3g,0.0001137622,NaN
B3GALT41g,0.0004926538,NaN
B3GALT42g,0.0004926538,NaN
B3GALT43g,0.0004926538,NaN
B3GALT44g,0.0004926538,NaN
B3GALT5g,0.0000002180,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000719985,NaN
B3GNT12g,0.0000719985,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000000515,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,24.6712730093,NaN
BACCLm,24.6712730093,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0836938743,NaN
BAMPPALDOXm,0.1503737392,NaN
BBHOX,0.0000730060,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000542645,NaN
BDHm,0.0372841328,0.0245018879
BDMT_L,0.0026883924,NaN
BDMT_U,0.0026883924,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000556759,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0125576090,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000251500,NaN
BMTer_U,NaN,NaN
BPNT2,0.0008169134,NaN
BTND1,0.0001230530,NaN
BTND1n,0.0003076325,NaN
BTNDe,0.0010074159,NaN
BTNDm,0.0025841128,NaN
BTNPL,0.0012959595,NaN
BTNPLm,0.0012959595,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000811184,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000423075,NaN
C160CPT1,0.0005628392,0.7931660639
C160CPT2,1.2557252943,0.0006171207
C160CRNt,NaN,NaN
C161CPT1,0.0044636706,0.7931660639
C161CPT12,0.0043483133,0.7931660639
C161CPT2,1.2410432383,0.0069841720
C161CPT22,1.2410432383,0.0068036759
C161CRN2t,0.0036048313,0.0036048313
C161CRNt,0.0035998565,0.0035998565
C180CPT1,0.0000387977,0.7931660639
C180CPT2,1.2410432383,0.0000607055
C180CRNt,NaN,NaN
C181CPT1,0.0000409834,0.7931660639
C181CPT2,1.2410432383,0.0000641256
C181CRNt,0.0035998565,0.0035998565
C204CPT1,0.0000234972,0.7931660639
C204CPT2,1.2410432383,0.0000367653
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0044632642,0.7931660639
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,7.7203161618,7.7203161618
C2M26DCOAHLx,16.5397474074,16.5397474074
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.5081715062,NaN
C4STMO1r,3.4191791774,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,692.8897573389,NaN
CAt7r,NaN,NaN
CATm,108.4190416848,NaN
CATp,346.4448786694,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0058252512,0.0000008635
CBPPer,1422.8609547933,NaN
CBPSam,0.0001348493,NaN
CBPter,NaN,NaN
CBR1,0.0822317469,0.1998580882
CBR2,0.0490917465,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0012582459,NaN
CDSm,0.0000002760,NaN
CEPTC,0.0001817651,NaN
CEPTE,NaN,NaN
CERK,0.0040509639,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000003542,0.0003672110
CHATn,0.0000003789,0.0003928304
CHLP,0.0000682851,NaN
CHLPCTD,0.0132409995,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0067204874,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000000865,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000312974,NaN
CHTNASEe,0.0000006268,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0128641995,0.0291819015
CKc,1.3384044920,2.9041289844
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0044637701,0.7931660639
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0001537780,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0008358268,NaN
CMPSASn,0.0013094620,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0142082698,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0004330732,NaN
CORE2GTg,0.0000071485,NaN
CORE3GTg,0.0000000834,NaN
CORE4GTg,0.0000000745,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000042760,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0251957305,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,0.5380804204,NaN
CSNAT2m,0.0064232081,0.0064232081
CSNAT2x,0.0130504320,0.0130504320
CSNAT3x,0.0064232081,0.0064232081
CSNATer,0.0038539249,0.0038539249
CSNATm,0.0064232081,0.0064232081
CSNATp,0.0064232081,0.0064232081
CSNATr,0.0055239590,0.0055239590
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0201895289,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,0.3731151621,26.2345686204
CYSTAm,0.2201528849,15.4794459034
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0133853188,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000164350,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,1.6535173463,1.3228007726
CYTK10n,1.6535173463,1.3228007726
CYTK11,0.8431301320,1.2921363666
CYTK11n,0.8431301320,1.2921363666
CYTK12,0.8431301320,1.2921363666
CYTK12n,0.8431301320,1.2921363666
CYTK13,0.8431301320,1.2921363666
CYTK13n,0.8431301320,1.2921363666
CYTK14,0.8431301320,1.3285312761
CYTK14n,0.8431301320,1.3285312761
CYTK1m,0.0022641990,0.0018113412
CYTK1n,1.6535173463,1.3228007726
CYTK2n,0.8431301320,1.2921363666
CYTK3,NaN,NaN
CYTK3n,0.8431301320,1.3091942130
CYTK4,NaN,NaN
CYTK4n,0.8431301320,1.2945840671
CYTK5,0.8431301320,1.3091942130
CYTK5n,1.6535173463,1.3228007726
CYTK6,1.6535173463,1.3228007726
CYTK6n,1.6535173463,1.3228007726
CYTK7,1.6535173463,1.3510183658
CYTK7n,1.6535173463,1.3510183658
CYTK8,1.6535173463,1.3228007726
CYTK8n,1.6535173463,1.3228007726
CYTK9,1.6535173463,1.3091942130
CYTK9n,1.6535173463,1.3091942130
D_3AIBt,NaN,NaN
D3AIBTm,0.0000009426,0.0000734099
DADA,0.0216692730,NaN
DADAe,0.0153490683,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0135936584,0.0097149031
DAGKn_hs,0.0034842248,0.0024900513
DAGt,NaN,NaN
DALAOXx,0.0000005226,NaN
