REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.1296604319,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0003346464,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0011867161,0.1663259244
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.3665356869,0.0260923709
ACACT1rm,0.0060429387,NaN
ACACT1x,0.0001202693,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0086002209,NaN
ACACT5p,0.0086002209,NaN
ACACT6p,0.0086002209,NaN
ACACT7p,0.0086002209,NaN
ACACT8p,0.0086002209,NaN
ACACT9p,0.0086002209,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0114588952,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0032977735,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0130085919,NaN
ACGAMK,0.0000207277,NaN
ACGAMPM,0.0198953705,0.0198953705
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0010418735,NaN
ACGSm,0.0000009271,NaN
ACHEe,0.0562088690,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,3.9942981003,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0531282463,NaN
ACNAM9PL2,0.0531282463,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0557739030,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0087867811,NaN
ACOAD1fm,158.6340764856,NaN
ACOAD8m,80.9390493223,NaN
ACOAD9m,5.9199798768,NaN
ACOAHi,0.0000204826,NaN
ACOAO7p,0.0099785241,NaN
ACODA,38.0180677145,NaN
ACONTm,0.0468378353,0.0097210601
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,8.5281052296,NaN
ACRNtm,NaN,NaN
ACS2,0.0221842596,NaN
ACSm,0.1611298797,NaN
ACSOMT,0.0000018899,NaN
ACSRTNMT,0.0000018899,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0292023740,NaN
ADAe,0.0206850149,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,31.2953573329,14.2383874443
ADK3,0.0001438399,0.0001337609
ADK3m,NaN,NaN
ADKd,0.0001470138,0.0001470694
ADMDC,0.0004085322,NaN
ADNCYC,12.1459729042,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0469879555,NaN
ADPMAN,0.0403569943,NaN
ADPRDPm,0.0065823545,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0045569314,0.8097198794
ADRNCPT2,2.2058994218,0.0124143332
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0131523868,NaN
ADSK,0.0131523868,NaN
ADSL1,0.0289579555,NaN
ADSL2,0.0293389425,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0000922594,NaN
AG13T11g,0.0000922594,NaN
AG13T12g,0.0000922594,NaN
AG13T13g,0.0000922594,NaN
AG13T14g,0.0000922594,NaN
AG13T15g,0.0000922594,NaN
AG13T16g,0.0000922594,NaN
AG13T17g,0.0000922594,NaN
AG13T18g,0.0000922594,NaN
AG13T1g,0.0000922594,NaN
AG13T2g,0.0000922594,NaN
AG13T3g,0.0000922594,NaN
AG13T4g,0.0000922594,NaN
AG13T5g,0.0000922594,NaN
AG13T6g,0.0000922594,NaN
AG13T7g,0.0000922594,NaN
AG13T8g,0.0000922594,NaN
AG13T9g,0.0000922594,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0000059845,NaN
AGPAT1,0.0051010446,NaN
AGPex,NaN,NaN
AGPRim,0.5032835430,NaN
AGPSx,0.0312195137,NaN
AGTim,0.0000045625,NaN
AGTix,0.0003696491,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0605294682,NaN
AHEXASEly,0.0605294682,NaN
AIRCr,0.0327696849,0.0327696849
AKGDm,1.6448330365,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000857909,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0017673929,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.2346308232,0.2276933427
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.2141211647,NaN
ALCD21_L,0.2141211647,NaN
ALCD22_D,2.8887824301,NaN
ALCD22_L,0.7391211751,NaN
ALCD2if,0.0510665539,NaN
ALCD2yf,0.0419677498,NaN
ALDD20x,0.0376026887,NaN
ALDD20xm,0.3787688588,NaN
ALDD21,NaN,NaN
ALDD2xm,0.2276529377,NaN
ALDD2y,1.6357127037,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.1007076400,NaN
ALOX12,0.0004099237,NaN
ALOX12R,0.0000080965,NaN
ALOX15,0.0006681136,NaN
ALOX5,0.0085629265,NaN
ALOX52,0.0286696524,NaN
ALR2,1.9046330756,NaN
ALR3,0.1362176213,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.0627189584,NaN
AMPTASECGe,0.3875798780,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0037166556,NaN
AMY2e,1.6699756885,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0296596255,NaN
APAT2rm,0.0011867161,0.1663259244
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.5098387750,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,1.2035488629,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0045555406,0.8097198794
ARACHCPT2,0.0011984094,0.0012503226
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0093911104,NaN
ARGSS,16.3525185645,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0236457622,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0006095990,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0002350380,NaN
ASNS1,0.0093374502,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0074565314,0.0074565314
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,1.7004607816,4.0062648557
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,0.8193781498,NaN
ATPH2e,0.0736662437,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.1100870768,NaN
B3GALT3g,0.0000153900,NaN
B3GALT41g,0.0003959221,NaN
B3GALT42g,0.0003959221,NaN
B3GALT43g,0.0003959221,NaN
B3GALT44g,0.0003959221,NaN
B3GALT5g,0.0000074241,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000639841,NaN
B3GNT12g,0.0000639841,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000000799,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,21.5470343583,NaN
BACCLm,21.5470343583,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.1730667683,NaN
BAMPPALDOXm,0.3787688588,NaN
BBHOX,0.0000002747,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000003236,NaN
BDHm,0.0806223211,0.0529822992
BDMT_L,0.0018301186,NaN
BDMT_U,0.0018301186,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000167004,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0166164413,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000181851,NaN
BMTer_U,NaN,NaN
BPNT2,0.0009038823,NaN
BTND1,0.0003330936,NaN
BTND1n,0.0008327339,NaN
BTNDe,0.0027269857,NaN
BTNDm,0.0069949649,NaN
BTNPL,0.0011318461,NaN
BTNPLm,0.0011318461,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000149298,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0008514471,NaN
C160CPT1,0.0005745859,0.8097198794
C160CPT2,2.2145934356,0.0010883523
C160CRNt,NaN,NaN
C161CPT1,0.0045568299,0.8097198794
C161CPT12,0.0044390650,0.8097198794
C161CPT2,2.2058994218,0.0124140566
C161CPT22,2.2058994218,0.0120932327
C161CRN2t,0.0081902263,0.0081902263
C161CRNt,0.0081789236,0.0081789236
C180CPT1,0.0000396074,0.8097198794
C180CPT2,2.2058994218,0.0001079014
C180CRNt,NaN,NaN
C181CPT1,0.0000418388,0.8097198794
C181CPT2,2.2058994218,0.0001139803
C181CRNt,0.0081789236,0.0081789236
C204CPT1,0.0000239876,0.8097198794
C204CPT2,2.2058994218,0.0000653487
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0045564150,0.8097198794
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,14.7994979580,14.7994979580
C2M26DCOAHLx,41.5748240688,41.5748240688
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,2.0724252643,NaN
C4STMO1r,0.9790791797,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,1745.6055656022,NaN
CAt7r,NaN,NaN
CATm,273.1414060862,NaN
CATp,872.8027828011,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0036458117,0.0000005404
CBPPer,1164.8114249450,NaN
CBPSam,0.0003424428,NaN
CBPter,NaN,NaN
CBR1,0.0282833790,0.0687406295
CBR2,0.0168849687,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0008798293,NaN
CDSm,0.0000001915,NaN
CEPTC,0.0000444202,NaN
CEPTE,NaN,NaN
CERK,0.0056048892,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000003542,0.0003672110
CHATn,0.0000003789,0.0003928304
CHLP,0.0001021299,NaN
CHLPCTD,0.0137288449,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0000460488,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000000279,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000175477,NaN
CHTNASEe,0.0000000183,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0114209450,0.0259079387
CKc,2.1412109255,4.6460937239
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0045569314,0.8097198794
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0008359479,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0006251260,NaN
CMPSASn,0.0009793640,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0203139010,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0002896305,NaN
CORE2GTg,0.0000136087,NaN
CORE3GTg,0.0000021185,NaN
CORE4GTg,0.0000000396,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000109712,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0261240307,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,1.7006851999,NaN
CSNAT2m,0.0109911961,0.0109911961
CSNAT2x,0.0146764586,0.0146764586
CSNAT3x,0.0109911961,0.0109911961
CSNATer,0.0065947176,0.0065947176
CSNATm,0.0109911961,0.0109911961
CSNATp,0.0109911961,0.0109911961
CSNATr,0.0094524286,0.0094524286
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0095959770,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,0.3922783182,27.5819733545
CYSTAm,0.0750563054,5.2773781274
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0069091453,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000012070,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,1.7360961019,1.3888631226
CYTK10n,1.7360961019,1.3888631226
CYTK11,0.8852371213,1.3566672973
CYTK11n,0.8852371213,1.3566672973
CYTK12,0.8852371213,1.3566672973
CYTK12n,0.8852371213,1.3566672973
CYTK13,0.8852371213,1.3566672973
CYTK13n,0.8852371213,1.3566672973
CYTK14,0.8852371213,1.3948798148
CYTK14n,0.8852371213,1.3948798148
CYTK1m,0.0022599076,0.0018079082
CYTK1n,1.7360961019,1.3888631226
CYTK2n,0.8852371213,1.3566672973
CYTK3,NaN,NaN
CYTK3n,0.8852371213,1.3745770342
CYTK4,NaN,NaN
CYTK4n,0.8852371213,1.3592372390
CYTK5,0.8852371213,1.3745770342
CYTK5n,1.7360961019,1.3888631226
CYTK6,1.7360961019,1.3888631226
CYTK6n,1.7360961019,1.3888631226
CYTK7,1.7360961019,1.4184899383
CYTK7n,1.7360961019,1.4184899383
CYTK8,1.7360961019,1.3888631226
CYTK8n,1.7360961019,1.3888631226
CYTK9,1.7360961019,1.3745770342
CYTK9n,1.7360961019,1.3745770342
D_3AIBt,NaN,NaN
D3AIBTm,0.0000000345,0.0000026890
DADA,0.0292023740,NaN
DADAe,0.0206850149,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0118647851,0.0084793390
DAGKn_hs,0.0054964854,0.0039281422
DAGt,NaN,NaN
DALAOXx,0.0000001385,NaN
