REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,NaN,NaN
10FTHF5GLUtm,NaN,NaN
10FTHF6GLUtl,NaN,NaN
10FTHF6GLUtm,NaN,NaN
10FTHF7GLUtl,NaN,NaN
10FTHF7GLUtm,NaN,NaN
10FTHFtl,NaN,NaN
10FTHFtm,NaN,NaN
11DOCRTSLtm,NaN,NaN
11DOCRTSLtr,NaN,NaN
11DOCRTSTRNtm,NaN,NaN
11DOCRTSTRNtr,NaN,NaN
13DAMPPOX,5.7765011799,NaN
1a_24_25VITD2Hm,NaN,NaN
1a_24_25VITD3Hm,NaN,NaN
1a_25VITD2Hm,NaN,NaN
1a_25VITD3Hm,NaN,NaN
1MNCAMti,NaN,NaN
1PPDCRp,NaN,NaN
24_25DHVITD2t,NaN,NaN
24_25DHVITD2tm,NaN,NaN
24_25DHVITD3t,NaN,NaN
24_25DHVITD3tm,NaN,NaN
24_25VITD2Hm,NaN,NaN
24_25VITD3Hm,NaN,NaN
24NPHte,NaN,NaN
25HVITD2t,NaN,NaN
25HVITD2tin,NaN,NaN
25HVITD2tin_m,NaN,NaN
25HVITD2tm,NaN,NaN
25HVITD3t,NaN,NaN
25HVITD3tin_m,NaN,NaN
25HVITD3tm,NaN,NaN
25VITD2Hm,NaN,NaN
25VITD3Hm,NaN,NaN
2AMACHYD,NaN,NaN
2AMACSULT,NaN,NaN
2AMADPTm,NaN,NaN
2DR1PP,NaN,NaN
2HBO,5.1400383737,26.7723717481
2HBt2,NaN,NaN
2HCO3_NAt,NaN,NaN
2MCITt,NaN,NaN
2OXOADOXm,0.6150575617,NaN
2OXOADPTm,NaN,NaN
34DHOXPEGOX,15.5364900698,0.0728082574
34DHOXPEGt,NaN,NaN
34DHPHAMT,0.0010379443,NaN
34DHPHEt,NaN,NaN
34DHPLACOX,2.3764732169,NaN
34DHPLACOX_NADP_,3.4765737725,2.9910411070
34DHXMANDACOX,2.1447082654,NaN
34DHXMANDACOX_NADP_,0.3419470413,0.2927710228
34HPLFM,NaN,NaN
34HPPOR,0.0000036813,NaN
35CGMPtn,NaN,NaN
3AIBTm,0.1716344210,0.0012245916
3AIBtmi,NaN,NaN
3DPHBH1,NaN,NaN
3DPHBH2,NaN,NaN
3DSPHR,0.0003744419,NaN
3HAO,0.0013770391,NaN
3HBCDm,0.0118028368,0.0100307733
3HBCOAHLm,NaN,NaN
3HKYNAKGAT,0.0001143876,NaN
3HLYTCL,0.0000000072,NaN
3HPCOAHYD,0.0070722273,NaN
3HPPD,NaN,NaN
3HXKYNDCL,0.0000014573,NaN
3HXKYNOXDA,0.1220742771,NaN
3M4HDXPAC,2.3764732169,2.9516836425
3MLDAt,NaN,NaN
3MOBt2im,NaN,NaN
3MOPt2im,NaN,NaN
3MOX4HOXPGALDOX,2.3764732169,NaN
3MOX4HOXPGALDOX_NADP_,3.4795155024,2.9543305380
3MOXTYROX,0.1220742771,NaN
3NTD7l,0.0972022090,NaN
3SALAASPm,NaN,NaN
3SALACBOXL,0.0014126079,NaN
3SALAOX,NaN,NaN
3SALATAi,25.6934035819,NaN
3SALATAim,10.5143009194,NaN
3SPYRSP,NaN,NaN
3SPYRSPm,NaN,NaN
41R1H2MAE12BOOX,0.1220742771,NaN
41R2A1H12BOOX,0.1220742771,NaN
42A12BOOX,0.1013439352,NaN
4ABUTtm,NaN,NaN
4HBZCOAFm,NaN,NaN
4HBZFm,NaN,NaN
4HDEBRISOQUINEte,NaN,NaN
4HGLSDm,0.0071126803,NaN
4HOXPACDOX_NADP_,3.4795155024,3.0183683828
4MOPt2im,NaN,NaN
4MPTNLte,NaN,NaN
4MPTNLtm,NaN,NaN
4MPTNLtr,NaN,NaN
4MTOLBUTAMIDEte,NaN,NaN
4NPHSFte,NaN,NaN
4NPHSULT,0.0033907328,NaN
4NPHte,NaN,NaN
4PYRDX,NaN,NaN
5ADTSTSTERONEGLCte,NaN,NaN
5ADTSTSTERONEGLCtr,NaN,NaN
5ADTSTSTERONESte,NaN,NaN
5ADTSTSTERONESULT,0.0000000106,NaN
5ADTSTSTERONEte,NaN,NaN
5ADTSTSTERONEtr,NaN,NaN
5AOPtm,NaN,NaN
5DHFtl,NaN,NaN
5FTHFt2,NaN,NaN
5HLTDL,0.0000001055,NaN
5HOMEPRAZOLEte,NaN,NaN
5HOXINDACTO2OX,0.0000070520,NaN
5HOXINDACTOXm,0.1854497797,NaN
5HOXINOXDA,0.8267182064,NaN
5HTRPDOX,0.0000024052,NaN
5HTRPVESSEC,NaN,NaN
5HXKYNDCL,0.0000001062,NaN
5HXKYNOXDA,0.1220742771,NaN
5MTHFt,NaN,NaN
5MTHFt2,NaN,NaN
5THFtl,NaN,NaN
5THFtm,NaN,NaN
6DHFtl,NaN,NaN
6DHFtm,NaN,NaN
6HTSTSTERONEte,NaN,NaN
6HTSTSTERONEtr,NaN,NaN
6THFtl,NaN,NaN
6THFtm,NaN,NaN
7DHCHSTEROLtr,NaN,NaN
7DHFtl,NaN,NaN
7DHFtm,NaN,NaN
7THFtl,NaN,NaN
7THFtm,NaN,NaN
A_MANASE,0.0048552391,NaN
A_MANASEly,0.0902735455,NaN
A4GALTc,0.0003477938,NaN
A4GALTg,0.0010472345,NaN
A4GNT1g,0.0000000331,NaN
