REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0066436227,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0011621605,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0019843900,0.2781250610
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.1422544572,0.0101265885
ACACT1rm,0.0038678944,NaN
ACACT1x,0.0004643175,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0055477270,NaN
ACACT5p,0.0055477270,NaN
ACACT6p,0.0055477270,NaN
ACACT7p,0.0055477270,NaN
ACACT8p,0.0055477270,NaN
ACACT9p,0.0055477270,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0003576841,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0013481836,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0110946337,NaN
ACGAMK,0.0000322369,NaN
ACGAMPM,0.0045634801,0.0045634801
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0012704335,NaN
ACGSm,0.0000420153,NaN
ACHEe,0.0286901985,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,1.7065299960,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0615512345,NaN
ACNAM9PL2,0.0615512345,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0313641996,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0090803819,NaN
ACOAD1fm,102.6946076700,NaN
ACOAD8m,87.8185033142,NaN
ACOAD9m,5.0908596827,NaN
ACOAHi,0.0000013996,NaN
ACOAO7p,0.0039094631,NaN
ACODA,17.9738478453,NaN
ACONTm,0.0127440915,0.0026450001
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,10.1713034316,NaN
ACRNtm,NaN,NaN
ACS2,0.0042368461,NaN
ACSm,0.2888651107,NaN
ACSOMT,0.0000044431,NaN
ACSRTNMT,0.0000044431,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0057280342,NaN
ADAe,0.0040573576,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,13.0738083220,5.9481649716
ADK3,0.2531160697,0.2353799081
ADK3m,NaN,NaN
ADKd,0.2587011198,0.2587989113
ADMDC,0.0008283425,NaN
ADNCYC,9.9776735593,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0380524928,NaN
ADPMAN,0.0326825081,NaN
ADPRDPm,0.0082172300,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0046098643,0.8191255022
ADRNCPT2,1.1305629691,0.0063625681
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0123842252,NaN
ADSK,0.0123842252,NaN
ADSL1,0.0374607521,NaN
ADSL2,0.0379536066,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0001577709,NaN
AG13T11g,0.0001577709,NaN
AG13T12g,0.0001577709,NaN
AG13T13g,0.0001577709,NaN
AG13T14g,0.0001577709,NaN
AG13T15g,0.0001577709,NaN
AG13T16g,0.0001577709,NaN
AG13T17g,0.0001577709,NaN
AG13T18g,0.0001577709,NaN
AG13T1g,0.0001577709,NaN
AG13T2g,0.0001577709,NaN
AG13T3g,0.0001577709,NaN
AG13T4g,0.0001577709,NaN
AG13T5g,0.0001577709,NaN
AG13T6g,0.0001577709,NaN
AG13T7g,0.0001577709,NaN
AG13T8g,0.0001577709,NaN
AG13T9g,0.0001577709,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0000030280,NaN
AGPAT1,0.0091924986,NaN
AGPex,NaN,NaN
AGPRim,0.5717418669,NaN
AGPSx,0.0226737656,NaN
AGTim,0.0038384435,NaN
AGTix,0.0006821913,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0506689685,NaN
AHEXASEly,0.0506689685,NaN
AIRCr,0.0375049740,0.0375049740
AKGDm,0.5861670929,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000296413,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0015036730,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0230668081,0.0223847769
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0297282958,NaN
ALCD21_L,0.0297282958,NaN
ALCD22_D,0.4010746849,NaN
ALCD22_L,0.1026185944,NaN
ALCD2if,0.0070900120,NaN
ALCD2yf,0.0320462499,NaN
ALDD20x,0.0254013751,NaN
ALDD20xm,0.1208414452,NaN
ALDD21,NaN,NaN
ALDD2xm,0.0747524736,NaN
ALDD2y,0.6520783677,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0246384918,NaN
ALOX12,0.0003538562,NaN
ALOX12R,0.0000053409,NaN
ALOX15,0.0032990294,NaN
ALOX5,0.0044593067,NaN
ALOX52,0.0149302664,NaN
ALR2,1.5388437813,NaN
ALR3,0.1100567044,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.0663115890,NaN
AMPTASECGe,0.1522221093,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0048705633,NaN
AMY2e,2.1884519636,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0157274204,NaN
APAT2rm,0.0019843900,0.2781250610
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.0918224622,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.9724044525,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0046084572,0.8191255022
ARACHCPT2,0.0006142063,0.0006408127
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0265209847,NaN
ARGSS,2.4054387024,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0211430055,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0003129180,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0002729399,NaN
ASNS1,0.0172158228,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0122373733,0.0122373733
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,4.0486538872,9.5385791645
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,2.8072656082,NaN
ATPH2e,0.2523468036,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.0563894039,NaN
B3GALT3g,0.0001397104,NaN
B3GALT41g,0.0006011174,NaN
B3GALT42g,0.0006011174,NaN
B3GALT43g,0.0006011174,NaN
B3GALT44g,0.0006011174,NaN
B3GALT5g,0.0000074241,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000967396,NaN
B3GNT12g,0.0000967396,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000112421,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,19.4756428783,NaN
BACCLm,19.4756428783,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.1169100948,NaN
BAMPPALDOXm,0.1208414452,NaN
BBHOX,0.0000109834,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000542645,NaN
BDHm,0.0300924632,0.0197757627
BDMT_L,0.0024909675,NaN
BDMT_U,0.0024909675,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000396742,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0119529466,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000213887,NaN
BMTer_U,NaN,NaN
BPNT2,0.0009279110,NaN
BTND1,0.0001518406,NaN
BTND1n,0.0003796015,NaN
BTNDe,0.0012430956,NaN
BTNDm,0.0031886525,NaN
BTNPL,0.0010230378,NaN
BTNPLm,0.0010230378,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000634518,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000597009,NaN
C160CPT1,0.0005812603,0.8191255022
C160CPT2,1.1433828345,0.0005619105
C160CRNt,NaN,NaN
C161CPT1,0.0046097616,0.8191255022
C161CPT12,0.0044906287,0.8191255022
C161CPT2,1.1305629691,0.0063624264
C161CPT22,1.1305629691,0.0061979984
C161CRN2t,0.0039901264,0.0039901264
C161CRNt,0.0039846200,0.0039846200
C180CPT1,0.0000400675,0.8191255022
C180CPT2,1.1305629691,0.0000553014
C180CRNt,NaN,NaN
C181CPT1,0.0000423248,0.8191255022
C181CPT2,1.1305629691,0.0000584170
C181CRNt,0.0039846200,0.0039846200
C204CPT1,0.0000242662,0.8191255022
C204CPT2,1.1305629691,0.0000334924
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0046093419,0.8191255022
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,10.3692569501,10.3692569501
C2M26DCOAHLx,16.0472742023,16.0472742023
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.4853772190,NaN
C4STMO1r,8.4710854250,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,738.0138879841,NaN
CAt7r,NaN,NaN
CATm,115.4797825164,NaN
CATp,369.0069439920,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0072622858,0.0000010765
CBPPer,1292.5643086385,NaN
CBPSam,0.0001907710,NaN
CBPter,NaN,NaN
CBR1,0.0830226174,0.2017802396
CBR2,0.0495638904,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0014694566,NaN
CDSm,0.0000003230,NaN
CEPTC,0.0001505233,NaN
CEPTE,NaN,NaN
CERK,0.0033972405,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000003542,0.0003672110
CHATn,0.0000003789,0.0003928304
CHLP,0.0001245909,NaN
CHLPCTD,0.0129286881,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0057036342,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000001392,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000270695,NaN
CHTNASEe,0.0000006268,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0248395100,0.0563473951
CKc,0.8757350343,1.9002084279
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0046098643,0.8191255022
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0001619192,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0009233048,NaN
CMPSASn,0.0014465109,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0145624127,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0004711844,NaN
CORE2GTg,0.0000114717,NaN
CORE3GTg,0.0000000522,NaN
CORE4GTg,0.0000000281,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000072795,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0246014465,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,0.5121177473,NaN
CSNAT2m,0.0047430947,0.0047430947
CSNAT2x,0.0110463620,0.0110463620
CSNAT3x,0.0047430947,0.0047430947
CSNATer,0.0028458568,0.0028458568
CSNATm,0.0047430947,0.0047430947
CSNATp,0.0047430947,0.0047430947
CSNATr,0.0040790615,0.0040790615
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0242900722,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,0.3669191447,25.7989126667
CYSTAm,0.1787027411,12.5649927955
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0104659927,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000228105,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,1.4751382563,1.1800989143
CYTK10n,1.4751382563,1.1800989143
CYTK11,0.7521744574,1.1527425406
CYTK11n,0.7521744574,1.1527425406
CYTK12,0.7521744574,1.1527425406
CYTK12n,0.7521744574,1.1527425406
CYTK13,0.7521744574,1.1527425406
CYTK13n,0.7521744574,1.1527425406
CYTK14,0.7521744574,1.1852112193
CYTK14n,0.7521744574,1.1852112193
CYTK1m,0.0029294187,0.0023435118
CYTK1n,1.4751382563,1.1800989143
CYTK2n,0.7521744574,1.1527425406
CYTK3,NaN,NaN
CYTK3n,0.7521744574,1.1679602109
CYTK4,NaN,NaN
CYTK4n,0.7521744574,1.1549261867
CYTK5,0.7521744574,1.1679602109
CYTK5n,1.4751382563,1.1800989143
CYTK6,1.4751382563,1.1800989143
CYTK6n,1.4751382563,1.1800989143
CYTK7,1.4751382563,1.2052724338
CYTK7n,1.4751382563,1.2052724338
CYTK8,1.4751382563,1.1800989143
CYTK8n,1.4751382563,1.1800989143
CYTK9,1.4751382563,1.1679602109
CYTK9n,1.4751382563,1.1679602109
D_3AIBt,NaN,NaN
D3AIBTm,0.0000009426,0.0000734099
DADA,0.0057280342,NaN
DADAe,0.0040573576,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0139669561,0.0099816856
DAGKn_hs,0.0039251749,0.0028051826
DAGt,NaN,NaN
DALAOXx,0.0000001380,NaN
