REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0017363089,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0389759623,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0026952941,0.3777628671
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.3662203486,0.0260699231
ACACT1rm,0.0055538720,NaN
ACACT1x,0.0003055282,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0093000213,NaN
ACACT5p,0.0093000213,NaN
ACACT6p,0.0093000213,NaN
ACACT7p,0.0093000213,NaN
ACACT8p,0.0093000213,NaN
ACACT9p,0.0093000213,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0001164223,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0009369491,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0215466848,NaN
ACGAMK,0.0000237362,NaN
ACGAMPM,0.0057189755,0.0057189755
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0016498691,NaN
ACGSm,0.0000220794,NaN
ACHEe,0.8570014816,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,1.1406301182,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.4025381749,NaN
ACNAM9PL2,0.4025381749,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0785496048,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0119103306,NaN
ACOAD1fm,181.7892889678,NaN
ACOAD8m,124.9030129298,NaN
ACOAD9m,5.9828834674,NaN
ACOAHi,0.0000007833,NaN
ACOAO7p,0.0070956387,NaN
ACODA,46.4455507799,NaN
ACONTm,0.0331294260,0.0068759186
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,13.3155453382,NaN
ACRNtm,NaN,NaN
ACS2,0.0169677148,NaN
ACSm,0.3944338835,NaN
ACSOMT,0.0000020594,NaN
ACSRTNMT,0.0000020594,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0093773282,NaN
ADAe,0.0066422741,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,18.8124266540,8.5590529170
ADK3,0.0011991304,0.0011151058
ADK3m,NaN,NaN
ADKd,0.0012255894,0.0012260527
ADMDC,0.0007283060,NaN
ADNCYC,7.0603967383,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0359438973,NaN
ADPMAN,0.0308714785,NaN
ADPRDPm,0.0085253789,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0116954702,2.0781648605
ADRNCPT2,4.4152423735,0.0248480458
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0132698854,NaN
ADSK,0.0132698854,NaN
ADSL1,0.0377911338,NaN
ADSL2,0.0382883350,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0013161624,NaN
AG13T11g,0.0013161624,NaN
AG13T12g,0.0013161624,NaN
AG13T13g,0.0013161624,NaN
AG13T14g,0.0013161624,NaN
AG13T15g,0.0013161624,NaN
AG13T16g,0.0013161624,NaN
AG13T17g,0.0013161624,NaN
AG13T18g,0.0013161624,NaN
AG13T1g,0.0013161624,NaN
AG13T2g,0.0013161624,NaN
AG13T3g,0.0013161624,NaN
AG13T4g,0.0013161624,NaN
AG13T5g,0.0013161624,NaN
AG13T6g,0.0013161624,NaN
AG13T7g,0.0013161624,NaN
AG13T8g,0.0013161624,NaN
AG13T9g,0.0013161624,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0012360784,NaN
AGPAT1,0.0076955717,NaN
AGPex,NaN,NaN
AGPRim,3.4941346482,NaN
AGPSx,0.0347407537,NaN
AGTim,0.0010056733,NaN
AGTix,0.0001090646,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0622367212,NaN
AHEXASEly,0.0622367212,NaN
AIRCr,0.0676771059,0.0676771059
AKGDm,0.7640975577,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000039558,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0018006518,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.1720053672,0.1669195739
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0613030895,NaN
ALCD21_L,0.0613030895,NaN
ALCD22_D,0.8270611090,NaN
ALCD22_L,0.2116110831,NaN
ALCD2if,0.0146204021,NaN
ALCD2yf,0.0632329544,NaN
ALDD20x,0.0154140658,NaN
ALDD20xm,0.2343018978,NaN
ALDD21,NaN,NaN
ALDD2xm,0.1480066164,NaN
ALDD2y,0.6517523258,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0251886456,NaN
ALOX12,0.0004679572,NaN
ALOX12R,0.0001509696,NaN
ALOX15,0.0017254596,NaN
ALOX5,0.0140702426,NaN
ALOX52,0.0471087734,NaN
ALR2,1.9907735220,NaN
ALR3,0.1423783075,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.1799820021,NaN
AMPTASECGe,3.8189340907,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0039459093,NaN
AMY2e,1.7729844195,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0129754898,NaN
APAT2rm,0.0026952941,0.3777628671
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.2977663699,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,1.2579815185,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0116919006,2.0781648605
ARACHCPT2,0.0023986895,0.0025025970
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0064341429,NaN
ARGSS,4.3290768464,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0335889855,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0002681812,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0002903070,NaN
ASNS1,0.0254095209,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0108049747,0.0108049747
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,7.9867570805,18.8167022430
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,5.6686315630,NaN
ATPH2e,0.6240496294,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.1074546800,NaN
B3GALT3g,0.0000083873,NaN
B3GALT41g,0.0007190358,NaN
B3GALT42g,0.0007190358,NaN
B3GALT43g,0.0007190358,NaN
B3GALT44g,0.0007190358,NaN
B3GALT5g,0.0004173251,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000763336,NaN
B3GNT12g,0.0000763336,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0026920003,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,18.5646671491,NaN
BACCLm,18.5646671491,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0709433991,NaN
BAMPPALDOXm,0.2343018978,NaN
BBHOX,0.0000006105,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0010972472,NaN
BDHm,0.8975337656,0.5898292418
BDMT_L,0.0042936285,NaN
BDMT_U,0.0042936285,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000005848,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0083886052,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000263918,NaN
BMTer_U,NaN,NaN
BPNT2,0.0024231945,NaN
BTND1,0.0001017056,NaN
BTND1n,0.0002542640,NaN
BTNDe,0.0008326480,NaN
BTNDm,0.0021358174,NaN
BTNPL,0.0009751851,NaN
BTNPLm,0.0009751851,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000157195,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000757510,NaN
C160CPT1,0.0014746881,2.0781648605
C160CPT2,4.4446859655,0.0021843215
C160CRNt,NaN,NaN
C161CPT1,0.0116952097,2.0781648605
C161CPT12,0.0113929634,2.0781648605
C161CPT2,4.4152423735,0.0248474923
C161CPT22,4.4152423735,0.0242053437
C161CRN2t,0.0047230047,0.0047230047
C161CRNt,0.0047164869,0.0047164869
C180CPT1,0.0001016533,2.0781648605
C180CPT2,4.4152423735,0.0002159712
C180CRNt,NaN,NaN
C181CPT1,0.0001073802,2.0781648605
C181CPT2,4.4152423735,0.0002281386
C181CRNt,0.0047164869,0.0047164869
C204CPT1,0.0000615646,2.0781648605
C204CPT2,4.4152423735,0.0001307995
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0116941449,2.0781648605
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,14.5233305587,14.5233305587
C2M26DCOAHLx,62.2126643673,62.2126643673
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.8928372637,NaN
C4STMO1r,3.4694919999,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,648.3342192599,NaN
CAt7r,NaN,NaN
CATm,101.4472706504,NaN
CATp,324.1671096299,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0072384767,0.0000010730
CBPPer,953.2221899768,NaN
CBPSam,0.0000324782,NaN
CBPter,NaN,NaN
CBR1,0.0472766951,0.1149024585
CBR2,0.0282238383,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0029113817,NaN
CDSm,0.0000004250,NaN
CEPTC,0.0000780796,NaN
CEPTE,NaN,NaN
CERK,0.0100279981,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000057260,0.0059365913
CHATn,0.0000061254,0.0063507721
CHLP,0.0001942242,NaN
CHLPCTD,0.0139655117,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0350796684,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000003271,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000473022,NaN
CHTNASEe,0.0000006268,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.1799641914,0.4082412822
CKc,41.3798480953,89.7878159710
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0116954702,2.0781648605
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0003101580,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0041680114,NaN
CMPSASn,0.0065298846,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.5464710251,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0005461959,NaN
CORE2GTg,0.0003627366,NaN
CORE3GTg,0.0001184966,NaN
CORE4GTg,0.0002843129,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000749296,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0265743736,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,1.0472902648,NaN
CSNAT2m,0.0057262329,0.0057262329
CSNAT2x,0.0181385698,0.0181385698
CSNAT3x,0.0057262329,0.0057262329
CSNATer,0.0034357397,0.0034357397
CSNATm,0.0057262329,0.0057262329
CSNATp,0.0057262329,0.0057262329
CSNATr,0.0049245603,0.0049245603
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0000353530,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,1.5762724452,110.8312709718
CYSTAm,0.3525259067,24.7868916369
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0214863134,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000016254,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,1.4842365867,1.1873775065
CYTK10n,1.4842365867,1.1873775065
CYTK11,0.7568137051,1.1598524047
CYTK11n,0.7568137051,1.1598524047
CYTK12,0.7568137051,1.1598524047
CYTK12n,0.7568137051,1.1598524047
CYTK13,0.7568137051,1.1598524047
CYTK13n,0.7568137051,1.1598524047
CYTK14,0.7568137051,1.1925213431
CYTK14n,0.7568137051,1.1925213431
CYTK1m,0.0017931045,0.0014344694
CYTK1n,1.4842365867,1.1873775065
CYTK2n,0.7568137051,1.1598524047
CYTK3,NaN,NaN
CYTK3n,0.7568137051,1.1751639343
CYTK4,NaN,NaN
CYTK4n,0.7568137051,1.1620495190
CYTK5,0.7568137051,1.1751639343
CYTK5n,1.4842365867,1.1873775065
CYTK6,1.4842365867,1.1873775065
CYTK6n,1.4842365867,1.1873775065
CYTK7,1.4842365867,1.2127062908
CYTK7n,1.4842365867,1.2127062908
CYTK8,1.4842365867,1.1873775065
CYTK8n,1.4842365867,1.1873775065
CYTK9,1.4842365867,1.1751639343
CYTK9n,1.4842365867,1.1751639343
D_3AIBt,NaN,NaN
D3AIBTm,0.0000000433,0.0000033758
DADA,0.0093773282,NaN
DADAe,0.0066422741,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0611246352,0.0436835980
DAGKn_hs,0.0051092719,0.0036514145
DAGt,NaN,NaN
DALAOXx,0.0000052313,NaN
