REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0011016159,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0011252377,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0039365182,0.5517284363
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.1263176802,0.0089921060
ACACT1rm,0.0035261727,NaN
ACACT1x,0.0005247387,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0031867084,NaN
ACACT5p,0.0031867084,NaN
ACACT6p,0.0031867084,NaN
ACACT7p,0.0031867084,NaN
ACACT8p,0.0031867084,NaN
ACACT9p,0.0031867084,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0000718537,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0015733042,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0315796334,NaN
ACGAMK,0.0000413811,NaN
ACGAMPM,0.0081469167,0.0081469167
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0011310115,NaN
ACGSm,0.0000431673,NaN
ACHEe,0.6962742293,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,1.0366538955,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0733300283,NaN
ACNAM9PL2,0.0733300283,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0221477733,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0046113482,NaN
ACOAD1fm,82.5465486103,NaN
ACOAD8m,93.4949448478,NaN
ACOAD9m,3.5725095980,NaN
ACOAHi,0.0000892064,NaN
ACOAO7p,0.0023809638,NaN
ACODA,6.3626455650,NaN
ACONTm,0.0086323528,0.0017916204
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,15.0661591806,NaN
ACRNtm,NaN,NaN
ACS2,0.0087719763,NaN
ACSm,0.6046198619,NaN
ACSOMT,0.0000034742,NaN
ACSRTNMT,0.0000034742,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0129185476,NaN
ADAe,0.0091506379,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,12.3028646791,5.5974102520
ADK3,0.0701778846,0.0652604319
ADK3m,NaN,NaN
ADKd,0.0717263719,0.0717534851
ADMDC,0.0005142356,NaN
ADNCYC,2.3136846713,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0175831692,NaN
ADPMAN,0.0151018245,NaN
ADPRDPm,0.0076261237,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0560603558,9.9613490877
ADRNCPT2,1.9728504496,0.0111027831
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0035025364,NaN
ADSK,0.0035025364,NaN
ADSL1,0.0467026044,NaN
ADSL2,0.0473170500,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0000861134,NaN
AG13T11g,0.0000861134,NaN
AG13T12g,0.0000861134,NaN
AG13T13g,0.0000861134,NaN
AG13T14g,0.0000861134,NaN
AG13T15g,0.0000861134,NaN
AG13T16g,0.0000861134,NaN
AG13T17g,0.0000861134,NaN
AG13T18g,0.0000861134,NaN
AG13T1g,0.0000861134,NaN
AG13T2g,0.0000861134,NaN
AG13T3g,0.0000861134,NaN
AG13T4g,0.0000861134,NaN
AG13T5g,0.0000861134,NaN
AG13T6g,0.0000861134,NaN
AG13T7g,0.0000861134,NaN
AG13T8g,0.0000861134,NaN
AG13T9g,0.0000861134,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0001720565,NaN
AGPAT1,0.0104909630,NaN
AGPex,NaN,NaN
AGPRim,0.8222300134,NaN
AGPSx,0.0382815778,NaN
AGTim,0.0002608394,NaN
AGTix,0.0000707946,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0228417479,NaN
AHEXASEly,0.0228417479,NaN
AIRCr,0.0594274190,0.0594274190
AKGDm,1.3088605155,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000088818,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0021548855,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0134821400,0.0130835049
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0046401706,NaN
ALCD21_L,0.0046401706,NaN
ALCD22_D,0.0626021405,NaN
ALCD22_L,0.0160173252,NaN
ALCD2if,0.0011066516,NaN
ALCD2yf,0.0119425414,NaN
ALDD20x,0.0181468255,NaN
ALDD20xm,0.0406520359,NaN
ALDD21,NaN,NaN
ALDD2xm,0.0252734911,NaN
ALDD2y,0.8032089603,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0327389217,NaN
ALOX12,0.0008639076,NaN
ALOX12R,0.0003047926,NaN
ALOX15,0.0005954459,NaN
ALOX5,0.0011542424,NaN
ALOX52,0.0038645350,NaN
ALR2,1.2282891426,NaN
ALR3,0.0878461198,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.0594957260,NaN
AMPTASECGe,0.0172336791,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0019316134,NaN
AMY2e,0.8679166806,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0104167855,NaN
APAT2rm,0.0039365182,0.5517284363
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.0078528308,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.7761631464,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0560432452,9.9613490877
ARACHCPT2,0.0010717998,0.0011182284
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0328749493,NaN
ARGSS,1.4904006073,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0673160136,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0000547142,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0093288271,NaN
ASNS1,0.0446807601,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0139135341,0.0139135341
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,4.1436182090,9.7623139482
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,1.3880649556,NaN
ATPH2e,0.1271585219,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.0170213571,NaN
B3GALT3g,0.0001894772,NaN
B3GALT41g,0.0028758345,NaN
B3GALT42g,0.0028758345,NaN
B3GALT43g,0.0028758345,NaN
B3GALT44g,0.0028758345,NaN
B3GALT5g,0.0000182861,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000380299,NaN
B3GNT12g,0.0000380299,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000065915,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,32.2255061462,NaN
BACCLm,32.2255061462,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0835209542,NaN
BAMPPALDOXm,0.0406520359,NaN
BBHOX,0.0000217078,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0001528378,NaN
BDHm,0.0252052503,0.0165640495
BDMT_L,0.0089988409,NaN
BDMT_U,0.0089988409,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000032927,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0021686994,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000251993,NaN
BMTer_U,NaN,NaN
BPNT2,0.0010689089,NaN
BTND1,0.0002500275,NaN
BTND1n,0.0006250687,NaN
BTNDe,0.0020469364,NaN
BTNDm,0.0052505769,NaN
BTNPL,0.0016927765,NaN
BTNPLm,0.0016927765,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0020699231,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0001096665,NaN
C160CPT1,0.0070686804,9.9613490877
C160CPT2,1.9814310896,0.0009737657
C160CRNt,NaN,NaN
C161CPT1,0.0560591070,9.9613490877
C161CPT12,0.0546103379,9.9613490877
C161CPT2,1.9728504496,0.0111025358
C161CPT22,1.9728504496,0.0108156063
C161CRN2t,0.0017099499,0.0017099499
C161CRNt,0.0017075902,0.0017075902
C180CPT1,0.0004872585,9.9613490877
C180CPT2,1.9728504496,0.0000965018
C180CRNt,NaN,NaN
C181CPT1,0.0005147097,9.9613490877
C181CPT2,1.9728504496,0.0001019385
C181CRNt,0.0017075902,0.0017075902
C204CPT1,0.0002951002,9.9613490877
C204CPT2,1.9728504496,0.0000584448
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0560540033,9.9613490877
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,6.0851606686,6.0851606686
C2M26DCOAHLx,9.7951170522,9.7951170522
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.1911538478,NaN
C4STMO1r,2.7467011264,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,45.4877298288,NaN
CAt7r,NaN,NaN
CATm,7.1176345504,NaN
CATp,22.7438649144,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0136305141,0.0000020205
CBPPer,1351.8660222324,NaN
CBPSam,0.0020431425,NaN
CBPter,NaN,NaN
CBR1,0.0119129470,0.0289535234
CBR2,0.0071119415,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0020980698,NaN
CDSm,0.0000003514,NaN
CEPTC,0.0001372566,NaN
CEPTE,NaN,NaN
CERK,0.0027347383,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000046130,0.0047827146
CHATn,0.0000049349,0.0051163924
CHLP,0.1104604223,NaN
CHLPCTD,0.0138346631,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0375767174,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000003800,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000153548,NaN
CHTNASEe,0.0000007394,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0171957057,0.0390077431
CKc,1.0301654673,2.2352983797
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0560603558,9.9613490877
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0002160966,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0023860572,NaN
CMPSASn,0.0037381563,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0187487899,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0006525031,NaN
CORE2GTg,0.0000691540,NaN
CORE3GTg,0.0000004659,NaN
CORE4GTg,0.0000347948,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000266309,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0263253874,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,0.2912070663,NaN
CSNAT2m,0.0547301970,0.0547301970
CSNAT2x,0.0569233442,0.0569233442
CSNAT3x,0.0547301970,0.0547301970
CSNATer,0.0328381182,0.0328381182
CSNATm,0.0547301970,0.0547301970
CSNATp,0.0547301970,0.0547301970
CSNATr,0.0470679694,0.0470679694
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0006402558,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,1.7209969487,121.0071772450
CYSTAm,0.1828943527,12.8597144619
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0019180999,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000107045,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,0.2209625871,0.1767683185
CYTK10n,0.2209625871,0.1767683185
CYTK11,0.1126690419,0.1726705771
CYTK11n,0.1126690419,0.1726705771
CYTK12,0.1126690419,0.1726705771
CYTK12n,0.1126690419,0.1726705771
CYTK13,0.1126690419,0.1726705771
CYTK13n,0.1126690419,0.1726705771
CYTK14,0.1126690419,0.1775340963
CYTK14n,0.1126690419,0.1775340963
CYTK1m,0.0160123600,0.0128097611
CYTK1n,0.2209625871,0.1767683185
CYTK2n,0.1126690419,0.1726705771
CYTK3,NaN,NaN
CYTK3n,0.1126690419,0.1749500487
CYTK4,NaN,NaN
CYTK4n,0.1126690419,0.1729976678
CYTK5,0.1126690419,0.1749500487
CYTK5n,0.2209625871,0.1767683185
CYTK6,0.2209625871,0.1767683185
CYTK6n,0.2209625871,0.1767683185
CYTK7,0.2209625871,0.1805390878
CYTK7n,0.2209625871,0.1805390878
CYTK8,0.2209625871,0.1767683185
CYTK8n,0.2209625871,0.1767683185
CYTK9,0.2209625871,0.1749500487
CYTK9n,0.2209625871,0.1749500487
D_3AIBt,NaN,NaN
D3AIBTm,0.0000004814,0.0000374928
DADA,0.0129185476,NaN
DADAe,0.0091506379,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0332091629,0.0237334049
DAGKn_hs,0.0050619847,0.0036176201
DAGt,NaN,NaN
DALAOXx,0.0000093522,NaN
