REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0009025869,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0000041469,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0000522421,0.0073220608
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.5938676444,0.0422753238
ACACT1rm,0.0179696531,NaN
ACACT1x,0.0000210445,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0017756128,NaN
ACACT5p,0.0017756128,NaN
ACACT6p,0.0017756128,NaN
ACACT7p,0.0017756128,NaN
ACACT8p,0.0017756128,NaN
ACACT9p,0.0017756128,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0001680208,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0003883802,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0055027272,NaN
ACGAMK,0.0000056447,NaN
ACGAMPM,0.0006806483,0.0006806483
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0000641612,NaN
ACGSm,0.0000003430,NaN
ACHEe,3.1956725559,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,0.1262738779,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0102545130,NaN
ACNAM9PL2,0.0102545130,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0067000786,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0175515622,NaN
ACOAD1fm,124.5550437291,NaN
ACOAD8m,53.6649862117,NaN
ACOAD9m,14.4975491270,NaN
ACOAHi,0.0000004635,NaN
ACOAO7p,0.0017244594,NaN
ACODA,8.8298899456,NaN
ACONTm,0.0987323500,0.0204916198
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,7.4490439107,NaN
ACRNtm,NaN,NaN
ACS2,0.0041526833,NaN
ACSm,0.1447073669,NaN
ACSOMT,0.0000003744,NaN
ACSRTNMT,0.0000003744,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0081672699,NaN
ADAe,0.0057851495,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,6.4965299666,2.9557135177
ADK3,0.0009216950,0.0008571106
ADK3m,NaN,NaN
ADKd,0.0009420323,0.0009423884
ADMDC,0.0002387833,NaN
ADNCYC,2.4813187138,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0039544409,NaN
ADPMAN,0.0033963884,NaN
ADPRDPm,0.0054657194,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0351499890,6.2457918132
ADRNCPT2,1.4039118553,0.0079009176
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0007784141,NaN
ADSK,0.0007784141,NaN
ADSL1,0.1537839227,NaN
ADSL2,0.1558071899,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0000243864,NaN
AG13T11g,0.0000243864,NaN
AG13T12g,0.0000243864,NaN
AG13T13g,0.0000243864,NaN
AG13T14g,0.0000243864,NaN
AG13T15g,0.0000243864,NaN
AG13T16g,0.0000243864,NaN
AG13T17g,0.0000243864,NaN
AG13T18g,0.0000243864,NaN
AG13T1g,0.0000243864,NaN
AG13T2g,0.0000243864,NaN
AG13T3g,0.0000243864,NaN
AG13T4g,0.0000243864,NaN
AG13T5g,0.0000243864,NaN
AG13T6g,0.0000243864,NaN
AG13T7g,0.0000243864,NaN
AG13T8g,0.0000243864,NaN
AG13T9g,0.0000243864,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0132994018,NaN
AGPAT1,0.0043956554,NaN
AGPex,NaN,NaN
AGPRim,0.0685155112,NaN
AGPSx,0.0104388683,NaN
AGTim,0.0001386917,NaN
AGTix,0.0000204558,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0056976598,NaN
AHEXASEly,0.0056976598,NaN
AIRCr,0.0138222448,0.0138222448
AKGDm,1.9497382404,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000014905,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0013138509,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0678079134,0.0658029932
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0033306772,NaN
ALCD21_L,0.0033306772,NaN
ALCD22_D,0.0449353142,NaN
ALCD22_L,0.0114971075,NaN
ALCD2if,0.0007943456,NaN
ALCD2yf,0.0075962899,NaN
ALDD20x,0.0127752713,NaN
ALDD20xm,0.0783599811,NaN
ALDD21,NaN,NaN
ALDD2xm,0.0432737857,NaN
ALDD2y,0.6393079623,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0143686356,NaN
ALOX12,0.0000292431,NaN
ALOX12R,0.0000041938,NaN
ALOX15,0.0000780358,NaN
ALOX5,0.0000555867,NaN
ALOX52,0.0001861107,NaN
ALR2,0.9221245122,NaN
ALR3,0.0659495045,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,9.0068591940,NaN
AMPTASECGe,0.0020186585,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0019981550,NaN
AMY2e,0.8978153075,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0114498081,NaN
APAT2rm,0.0000522421,0.0073220608
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.0085375056,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.5826959126,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0351392607,6.2457918132
ARACHCPT2,0.0007627098,0.0007957492
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0105552029,NaN
ARGSS,0.9891673535,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0023189019,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0001125028,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0000323401,NaN
ASNS1,0.0007677641,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0015290639,0.0015290639
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,35.2531540863,83.0560009376
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,0.3473002853,NaN
ATPH2e,0.0312453002,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.0107985230,NaN
B3GALT3g,0.0000055206,NaN
B3GALT41g,0.0000376597,NaN
B3GALT42g,0.0000376597,NaN
B3GALT43g,0.0000376597,NaN
B3GALT44g,0.0000376597,NaN
B3GALT5g,0.0000002540,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000061239,NaN
B3GNT12g,0.0000061239,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000001423,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,19.8214725405,NaN
BACCLm,19.8214725405,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0587983199,NaN
BAMPPALDOXm,0.0783599811,NaN
BBHOX,0.0000217566,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000005885,NaN
BDHm,0.0357330212,0.0234825492
BDMT_L,0.0004174724,NaN
BDMT_U,0.0004174724,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000018548,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0078187021,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000032041,NaN
BMTer_U,NaN,NaN
BPNT2,0.0001948376,NaN
BTND1,0.0000235033,NaN
BTND1n,0.0000587583,NaN
BTNDe,0.0001924180,NaN
BTNDm,0.0004935697,NaN
BTNPL,0.0010412039,NaN
BTNPLm,0.0010412039,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000999406,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000100127,NaN
C160CPT1,0.0044320810,6.2457918132
C160CPT2,1.4053751697,0.0006906655
C160CRNt,NaN,NaN
C161CPT1,0.0351492060,6.2457918132
C161CPT12,0.0342408241,6.2457918132
C161CPT2,1.4039118553,0.0079007416
C161CPT22,1.4039118553,0.0076965580
C161CRN2t,0.0057489127,0.0057489127
C161CRNt,0.0057409791,0.0057409791
C180CPT1,0.0003055124,6.2457918132
C180CPT2,1.4039118553,0.0000686722
C180CRNt,NaN,NaN
C181CPT1,0.0003227243,6.2457918132
C181CPT2,1.4039118553,0.0000725411
C181CRNt,0.0057409791,0.0057409791
C204CPT1,0.0001850286,6.2457918132
C204CPT2,1.4039118553,0.0000415902
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0351460060,6.2457918132
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,47.9416145481,47.9416145481
C2M26DCOAHLx,88.2269094655,88.2269094655
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.1697580221,NaN
C4STMO1r,0.1988232692,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,335.4042490563,NaN
CAt7r,NaN,NaN
CATm,52.4819523951,NaN
CATp,167.7021245281,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0055011412,0.0000008155
CBPPer,433.7221221230,NaN
CBPSam,0.0000134231,NaN
CBPter,NaN,NaN
CBR1,0.0079013196,0.0192035642
CBR2,0.0047170295,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0002694766,NaN
CDSm,0.0000000594,NaN
CEPTC,0.0000079344,NaN
CEPTE,NaN,NaN
CERK,0.0019621889,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000000364,0.0000377434
CHATn,0.0000000389,0.0000403766
CHLP,0.0001640220,NaN
CHLPCTD,0.0085414111,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0017470508,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000000206,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000019814,NaN
CHTNASEe,0.0000001427,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,4.1193776212,9.3446367779
CKc,1078.3292460753,2339.8062670472
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0351499890,6.2457918132
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0001159537,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0006406393,NaN
CMPSASn,0.0010036683,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0113299743,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0004203992,NaN
CORE2GTg,0.0000017989,NaN
CORE3GTg,0.0000000104,NaN
CORE4GTg,0.0000000221,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000005422,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0162530852,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,1.7023821978,NaN
CSNAT2m,0.0263792774,0.0263792774
CSNAT2x,0.0288738867,0.0288738867
CSNAT3x,0.0263792774,0.0263792774
CSNATer,0.0158275665,0.0158275665
CSNATm,0.0263792774,0.0263792774
CSNATp,0.0263792774,0.0263792774
CSNATr,0.0226861786,0.0226861786
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0001015918,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,5.2820893896,371.3956189533
CYSTAm,1.5560320645,109.4081241466
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0002968480,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000012017,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,0.4079999817,0.3263967519
CYTK10n,0.4079999817,0.3263967519
CYTK11,0.2080395946,0.3188304103
CYTK11n,0.2080395946,0.3188304103
CYTK12,0.2080395946,0.3188304103
CYTK12n,0.2080395946,0.3188304103
CYTK13,0.2080395946,0.3188304103
CYTK13n,0.2080395946,0.3188304103
CYTK14,0.2080395946,0.3278107348
CYTK14n,0.2080395946,0.3278107348
CYTK1m,0.0010219473,0.0008175497
CYTK1n,0.4079999817,0.3263967519
CYTK2n,0.2080395946,0.3188304103
CYTK3,NaN,NaN
CYTK3n,0.2080395946,0.3230393779
CYTK4,NaN,NaN
CYTK4n,0.2080395946,0.3194343724
CYTK5,0.2080395946,0.3230393779
CYTK5n,0.4079999817,0.3263967519
CYTK6,0.4079999817,0.3263967519
CYTK6n,0.4079999817,0.3263967519
CYTK7,0.4079999817,0.3333593505
CYTK7n,0.4079999817,0.3333593505
CYTK8,0.4079999817,0.3263967519
CYTK8n,0.4079999817,0.3263967519
CYTK9,0.4079999817,0.3230393779
CYTK9n,0.4079999817,0.3230393779
D_3AIBt,NaN,NaN
D3AIBTm,0.0000009426,0.0000734099
DADA,0.0081672699,NaN
DADAe,0.0057851495,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0143422156,0.0102498703
DAGKn_hs,0.0086483750,0.0061806854
DAGt,NaN,NaN
DALAOXx,0.0000004256,NaN
