REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,NaN,NaN
10FTHF5GLUtm,NaN,NaN
10FTHF6GLUtl,NaN,NaN
10FTHF6GLUtm,NaN,NaN
10FTHF7GLUtl,NaN,NaN
10FTHF7GLUtm,NaN,NaN
10FTHFtl,NaN,NaN
10FTHFtm,NaN,NaN
11DOCRTSLtm,NaN,NaN
11DOCRTSLtr,NaN,NaN
11DOCRTSTRNtm,NaN,NaN
11DOCRTSTRNtr,NaN,NaN
13DAMPPOX,16.8430312105,NaN
1a_24_25VITD2Hm,NaN,NaN
1a_24_25VITD3Hm,NaN,NaN
1a_25VITD2Hm,NaN,NaN
1a_25VITD3Hm,NaN,NaN
1MNCAMti,NaN,NaN
1PPDCRp,NaN,NaN
24_25DHVITD2t,NaN,NaN
24_25DHVITD2tm,NaN,NaN
24_25DHVITD3t,NaN,NaN
24_25DHVITD3tm,NaN,NaN
24_25VITD2Hm,NaN,NaN
24_25VITD3Hm,NaN,NaN
24NPHte,NaN,NaN
25HVITD2t,NaN,NaN
25HVITD2tin,NaN,NaN
25HVITD2tin_m,NaN,NaN
25HVITD2tm,NaN,NaN
25HVITD3t,NaN,NaN
25HVITD3tin_m,NaN,NaN
25HVITD3tm,NaN,NaN
25VITD2Hm,NaN,NaN
25VITD3Hm,NaN,NaN
2AMACHYD,NaN,NaN
2AMACSULT,NaN,NaN
2AMADPTm,NaN,NaN
2DR1PP,NaN,NaN
2HBO,3.5992884940,18.7472315544
2HBt2,NaN,NaN
2HCO3_NAt,NaN,NaN
2MCITt,NaN,NaN
2OXOADOXm,0.5927509316,NaN
2OXOADPTm,NaN,NaN
34DHOXPEGOX,1.0542498977,0.0049405044
34DHOXPEGt,NaN,NaN
34DHPHAMT,0.0004657265,NaN
34DHPHEt,NaN,NaN
34DHPLACOX,0.0009956631,NaN
34DHPLACOX_NADP_,0.0008641426,0.0007434578
34DHXMANDACOX,0.0009949068,NaN
34DHXMANDACOX_NADP_,0.0007475852,0.0006400736
34HPLFM,NaN,NaN
34HPPOR,0.0000325995,NaN
35CGMPtn,NaN,NaN
3AIBTm,0.2002280590,0.0014286039
3AIBtmi,NaN,NaN
3DPHBH1,NaN,NaN
3DPHBH2,NaN,NaN
3DSPHR,0.0017127916,NaN
3HAO,0.0015640620,NaN
3HBCDm,0.0429830656,0.0365296404
3HBCOAHLm,NaN,NaN
3HKYNAKGAT,0.0001143876,NaN
3HLYTCL,0.0000000043,NaN
3HPCOAHYD,0.0348256387,NaN
3HPPD,NaN,NaN
3HXKYNDCL,0.0000008631,NaN
3HXKYNOXDA,0.1269672007,NaN
3M4HDXPAC,0.0009956631,0.0012366571
3MLDAt,NaN,NaN
3MOBt2im,NaN,NaN
3MOPt2im,NaN,NaN
3MOX4HOXPGALDOX,0.0009956631,NaN
3MOX4HOXPGALDOX_NADP_,0.0014578011,0.0012377661
3MOXTYROX,0.1269672007,NaN
3NTD7l,0.0069939729,NaN
3SALAASPm,NaN,NaN
3SALACBOXL,0.0054284531,NaN
3SALAOX,NaN,NaN
3SALATAi,44.8455167077,NaN
3SALATAim,5.5617916683,NaN
3SPYRSP,NaN,NaN
3SPYRSPm,NaN,NaN
41R1H2MAE12BOOX,0.1269672007,NaN
41R2A1H12BOOX,0.1269672007,NaN
42A12BOOX,0.1062476883,NaN
4ABUTtm,NaN,NaN
4HBZCOAFm,NaN,NaN
4HBZFm,NaN,NaN
4HDEBRISOQUINEte,NaN,NaN
4HGLSDm,0.0004474650,NaN
4HOXPACDOX_NADP_,0.0014578011,0.0012645958
4MOPt2im,NaN,NaN
4MPTNLte,NaN,NaN
4MPTNLtm,NaN,NaN
4MPTNLtr,NaN,NaN
4MTOLBUTAMIDEte,NaN,NaN
4NPHSFte,NaN,NaN
4NPHSULT,0.1103663690,NaN
4NPHte,NaN,NaN
4PYRDX,NaN,NaN
5ADTSTSTERONEGLCte,NaN,NaN
5ADTSTSTERONEGLCtr,NaN,NaN
5ADTSTSTERONESte,NaN,NaN
5ADTSTSTERONESULT,0.0000027372,NaN
5ADTSTSTERONEte,NaN,NaN
5ADTSTSTERONEtr,NaN,NaN
5AOPtm,NaN,NaN
5DHFtl,NaN,NaN
5FTHFt2,NaN,NaN
5HLTDL,0.0000000625,NaN
5HOMEPRAZOLEte,NaN,NaN
5HOXINDACTO2OX,0.0000086721,NaN
5HOXINDACTOXm,0.0918028659,NaN
5HOXINOXDA,0.8598543355,NaN
5HTRPDOX,0.0004944920,NaN
5HTRPVESSEC,NaN,NaN
5HXKYNDCL,0.0000000629,NaN
5HXKYNOXDA,0.1269672007,NaN
5MTHFt,NaN,NaN
5MTHFt2,NaN,NaN
5THFtl,NaN,NaN
5THFtm,NaN,NaN
6DHFtl,NaN,NaN
6DHFtm,NaN,NaN
6HTSTSTERONEte,NaN,NaN
6HTSTSTERONEtr,NaN,NaN
6THFtl,NaN,NaN
6THFtm,NaN,NaN
7DHCHSTEROLtr,NaN,NaN
7DHFtl,NaN,NaN
7DHFtm,NaN,NaN
7THFtl,NaN,NaN
7THFtm,NaN,NaN
A_MANASE,0.0107087448,NaN
A_MANASEly,0.0531385384,NaN
A4GALTc,0.0004804399,NaN
A4GALTg,0.0014466424,NaN
A4GNT1g,0.0000000321,NaN
