REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0004462326,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0001931624,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0003487738,0.0488829024
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,1.0231254095,0.0728326563
ACACT1rm,0.0314932863,NaN
ACACT1x,0.0000310867,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0051670490,NaN
ACACT5p,0.0051670490,NaN
ACACT6p,0.0051670490,NaN
ACACT7p,0.0051670490,NaN
ACACT8p,0.0051670490,NaN
ACACT9p,0.0051670490,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0003490053,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0009825828,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0093523846,NaN
ACGAMK,0.0000080105,NaN
ACGAMPM,0.0033725052,0.0033725052
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0005862615,NaN
ACGSm,0.0000127496,NaN
ACHEe,1.5796845809,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,0.3240939016,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0520760119,NaN
ACNAM9PL2,0.0520760119,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0279972028,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0126402199,NaN
ACOAD1fm,107.4495391074,NaN
ACOAD8m,133.9831048532,NaN
ACOAD9m,7.9239107832,NaN
ACOAHi,0.0000003599,NaN
ACOAO7p,0.0040171134,NaN
ACODA,8.6038160723,NaN
ACONTm,0.0599155598,0.0124353049
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,11.0715535492,NaN
ACRNtm,NaN,NaN
ACS2,0.0047953604,NaN
ACSm,0.1863534718,NaN
ACSOMT,0.0000018971,NaN
ACSRTNMT,0.0000018971,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0152554834,NaN
ADAe,0.0108059674,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,13.3898179975,6.0919392749
ADK3,0.0016756839,0.0015582666
ADK3m,NaN,NaN
ADKd,0.0017126582,0.0017133056
ADMDC,0.0004127917,NaN
ADNCYC,6.8957348092,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0168063909,NaN
ADPMAN,0.0144346656,NaN
ADPRDPm,0.0069779415,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.1064598367,18.9168188838
ADRNCPT2,1.5026066575,0.0084563510
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0032079350,NaN
ADSK,0.0032079350,NaN
ADSL1,0.0293878448,NaN
ADSL2,0.0297744877,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0000590052,NaN
AG13T11g,0.0000590052,NaN
AG13T12g,0.0000590052,NaN
AG13T13g,0.0000590052,NaN
AG13T14g,0.0000590052,NaN
AG13T15g,0.0000590052,NaN
AG13T16g,0.0000590052,NaN
AG13T17g,0.0000590052,NaN
AG13T18g,0.0000590052,NaN
AG13T1g,0.0000590052,NaN
AG13T2g,0.0000590052,NaN
AG13T3g,0.0000590052,NaN
AG13T4g,0.0000590052,NaN
AG13T5g,0.0000590052,NaN
AG13T6g,0.0000590052,NaN
AG13T7g,0.0000590052,NaN
AG13T8g,0.0000590052,NaN
AG13T9g,0.0000590052,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0000014118,NaN
AGPAT1,0.0036635091,NaN
AGPex,NaN,NaN
AGPRim,0.4805140704,NaN
AGPSx,0.0114359627,NaN
AGTim,0.0018346528,NaN
AGTix,0.0000105564,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0216867617,NaN
AHEXASEly,0.0216867617,NaN
AIRCr,0.0277161186,0.0277161186
AKGDm,1.4564397811,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000086886,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0021484113,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0108103708,0.0104907337
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0144038223,NaN
ALCD21_L,0.0144038223,NaN
ALCD22_D,0.1943269316,NaN
ALCD22_L,0.0497203073,NaN
ALCD2if,0.0034352212,NaN
ALCD2yf,0.0213274080,NaN
ALDD20x,0.0089890073,NaN
ALDD20xm,0.2133487676,NaN
ALDD21,NaN,NaN
ALDD2xm,0.1336657896,NaN
ALDD2y,0.4328722341,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0717166852,NaN
ALOX12,0.0000886159,NaN
ALOX12R,0.0000121329,NaN
ALOX15,0.0000157210,NaN
ALOX5,0.0032184105,NaN
ALOX52,0.0107756046,NaN
ALR2,1.5125416732,NaN
ALR3,0.1081756016,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.0438824755,NaN
AMPTASECGe,0.0271256805,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0031721386,NaN
AMY2e,1.4253121409,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0171419483,NaN
APAT2rm,0.0003487738,0.0488829024
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.1941465931,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.9557839954,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.1064273434,18.9168188838
ARACHCPT2,0.0008163282,0.0008516903
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0010108487,NaN
ARGSS,2.0123057368,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0165392738,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0014105185,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0004514970,NaN
ASNS1,0.0206755208,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0030846725,0.0030846725
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,19.7256799168,46.4734612301
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,1.4942979898,NaN
ATPH2e,0.1343324362,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.0308947012,NaN
B3GALT3g,0.0007933949,NaN
B3GALT41g,0.0003876631,NaN
B3GALT42g,0.0003876631,NaN
B3GALT43g,0.0003876631,NaN
B3GALT44g,0.0003876631,NaN
B3GALT5g,0.0000000188,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000247165,NaN
B3GNT12g,0.0000247165,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000000463,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,9.3827134748,NaN
BACCLm,9.3827134748,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0413720002,NaN
BAMPPALDOXm,0.2133487676,NaN
BBHOX,0.0000004050,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000542645,NaN
BDHm,0.0464212896,0.0305065226
BDMT_L,0.0011060813,NaN
BDMT_U,0.0011060813,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000039958,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0101652474,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000148729,NaN
BMTer_U,NaN,NaN
BPNT2,0.0005492308,NaN
BTND1,0.0000586568,NaN
BTND1n,0.0001466421,NaN
BTNDe,0.0004802145,NaN
BTNDm,0.0012317938,NaN
BTNPL,0.0004928654,NaN
BTNPLm,0.0004928654,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0004410858,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0021607940,NaN
C160CPT1,0.0134235780,18.9168188838
C160CPT2,1.5094605789,0.0007418178
C160CRNt,NaN,NaN
C161CPT1,0.1064574651,18.9168188838
C161CPT12,0.1037062212,18.9168188838
C161CPT2,1.5026066575,0.0084561626
C161CPT22,1.5026066575,0.0082376249
C161CRN2t,0.0072735865,0.0072735865
C161CRNt,0.0072635488,0.0072635488
C180CPT1,0.0009253146,18.9168188838
C180CPT2,1.5026066575,0.0000734999
C180CRNt,NaN,NaN
C181CPT1,0.0009774450,18.9168188838
C181CPT2,1.5026066575,0.0000776407
C181CRNt,0.0072635488,0.0072635488
C204CPT1,0.0005604018,18.9168188838
C204CPT2,1.5026066575,0.0000445140
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.1064477731,18.9168188838
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,105.0092922520,105.0092922520
C2M26DCOAHLx,100.8508202631,100.8508202631
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.6528657318,NaN
C4STMO1r,0.5921210194,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,252.5766547819,NaN
CAt7r,NaN,NaN
CATm,39.5216101456,NaN
CATp,126.2883273909,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0035194996,0.0000005217
CBPPer,759.0281767377,NaN
CBPSam,0.0000224549,NaN
CBPter,NaN,NaN
CBR1,0.0079687810,0.0193675241
CBR2,0.0047573035,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0017078670,NaN
CDSm,0.0000003774,NaN
CEPTC,0.0001552441,NaN
CEPTE,NaN,NaN
CERK,0.0144797975,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000003542,0.0003672110
CHATn,0.0000003789,0.0003928304
CHLP,0.0005943220,NaN
CHLPCTD,0.0121686828,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0035564469,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000000599,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000147312,NaN
CHTNASEe,0.0000000274,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,4.1974396775,9.5217173055
CKc,156.4988159689,339.5780200919
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.1064598367,18.9168188838
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0007794549,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0016602262,NaN
CMPSASn,0.0026010210,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0129784339,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0004732627,NaN
CORE2GTg,0.0000022244,NaN
CORE3GTg,0.0000021185,NaN
CORE4GTg,0.0000001292,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000019852,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0231552651,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,1.1870188411,NaN
CSNAT2m,0.0071976755,0.0071976755
CSNAT2x,0.0102474721,0.0102474721
CSNAT3x,0.0071976755,0.0071976755
CSNATer,0.0043186053,0.0043186053
CSNATm,0.0071976755,0.0071976755
CSNATp,0.0071976755,0.0071976755
CSNATr,0.0061900010,0.0061900010
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0004033432,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,5.2645953190,370.1655713927
CYSTAm,0.8706679229,61.2186254862
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0072894767,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000001617,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,0.9405981354,0.7524710539
CYTK10n,0.9405981354,0.7524710539
CYTK11,0.4796119205,0.7350277031
CYTK11n,0.4796119205,0.7350277031
CYTK12,0.4796119205,0.7350277031
CYTK12n,0.4796119205,0.7350277031
CYTK13,0.4796119205,0.7350277031
CYTK13n,0.4796119205,0.7350277031
CYTK14,0.4796119205,0.7557308328
CYTK14n,0.4796119205,0.7557308328
CYTK1m,0.0020436804,0.0016349281
CYTK1n,0.9405981354,0.7524710539
CYTK2n,0.4796119205,0.7350277031
CYTK3,NaN,NaN
CYTK3n,0.4796119205,0.7447310053
CYTK4,NaN,NaN
CYTK4n,0.4796119205,0.7364200698
CYTK5,0.4796119205,0.7447310053
CYTK5n,0.9405981354,0.7524710539
CYTK6,0.9405981354,0.7524710539
CYTK6n,0.9405981354,0.7524710539
CYTK7,0.9405981354,0.7685225430
CYTK7n,0.9405981354,0.7685225430
CYTK8,0.9405981354,0.7524710539
CYTK8n,0.9405981354,0.7524710539
CYTK9,0.9405981354,0.7447310053
CYTK9n,0.9405981354,0.7447310053
D_3AIBt,NaN,NaN
D3AIBTm,0.0000000509,0.0000039633
DADA,0.0152554834,NaN
DADAe,0.0108059674,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0174770885,0.0124902521
DAGKn_hs,0.0081375028,0.0058155832
DAGt,NaN,NaN
DALAOXx,0.0001738897,NaN
