REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.7232039709,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,6.0669961280999996,31.6005181142
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.7700762586,
2OXOADPTm,,
34DHOXPEGOX,1.4889951299000002,0.0069778399
34DHOXPEGt,,
34DHPHAMT,0.0005050879,
34DHPHEt,,
34DHPLACOX,0.0076525055,
34DHPLACOX_NADP_,0.006281786,0.005404481899999999
34DHXMANDACOX,0.007598970500000001,
34DHXMANDACOX_NADP_,0.0049086254,0.0042027072
34HPLFM,,
34HPPOR,9.118229999999999e-05,
35CGMPtn,,
3AIBTm,0.08821479210000001,0.0006294023
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0002873309,
3HAO,0.0003723983,
3HBCDm,0.005753208399999999,0.0048894287
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,2.37482e-05,
3HPCOAHYD,0.010713778500000002,
3HPPD,,
3HXKYNDCL,0.0047884547,
3HXKYNOXDA,0.0313440507,
3M4HDXPAC,0.0076525055,0.0095047464
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0076525055,
3MOX4HOXPGALDOX_NADP_,0.0112044232,0.0095132697
3MOXTYROX,0.0313440507,
3NTD7l,0.0264313615,
3SALAASPm,,
3SALACBOXL,0.0006545229,
3SALAOX,,
3SALATAi,26.3952711383,
3SALATAim,12.4791841597,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0313440507,
41R2A1H12BOOX,0.0313440507,
42A12BOOX,0.025962243700000002,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0074222025,
4HOXPACDOX_NADP_,0.0112044232,0.0097194786
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0448720621,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7557e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.00034674120000000003,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.0140000000000001e-07,
5HOXINDACTOXm,0.167243272,
5HOXINOXDA,0.21226992309999998,
5HTRPDOX,3.86202e-05,
5HTRPVESSEC,,
5HXKYNDCL,0.0003490495,
5HXKYNOXDA,0.0313440507,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0029107702,
A_MANASEly,0.0659608984,
A4GALTc,1.6495499999999998e-05,
A4GALTg,4.96691e-05,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,6.18791e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0040756807,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0006294023,0.08821479210000001
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1843404739,0.0131225422
ACACT1rm,0.0050272078,
ACACT1x,0.0003481916,
ACACt2m,,
ACACT4p,0.0099723873,
ACACT5p,0.0099723873,
ACACT6p,0.0099723873,
ACACT7p,0.0099723873,
ACACT8p,0.0099723873,
ACACT9p,0.0099723873,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
