REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.8396619671,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,6.142946662000001,31.996113590300002
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.35984274310000003,
2OXOADPTm,,
34DHOXPEGOX,1.6906861718000001,0.0079230195
34DHOXPEGt,,
34DHPHAMT,0.0013193159,
34DHPHEt,,
34DHPLACOX,0.0856211614,
34DHPLACOX_NADP_,0.0041905640999999995,0.0036053166999999997
34DHXMANDACOX,0.0845366685,
34DHXMANDACOX_NADP_,0.0020364513,0.0017435856
34HPLFM,,
34HPPOR,1.4882e-06,
35CGMPtn,,
3AIBTm,0.038419696600000004,0.00027412009999999996
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0004496726,
3HAO,0.0009309275,
3HBCDm,0.0009549227,0.0008115517999999999
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.76e-08,
3HPCOAHYD,0.0059830506,
3HPPD,,
3HXKYNDCL,3.5403e-06,
3HXKYNOXDA,0.0342201866,
3M4HDXPAC,0.0856211614,0.1063452261
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0856211614,
3MOX4HOXPGALDOX_NADP_,0.1253623042,0.10644059019999999
3MOXTYROX,0.0342201866,
3NTD7l,0.0739505925,
3SALAASPm,,
3SALACBOXL,7.28605e-05,
3SALAOX,,
3SALATAi,11.2944949045,
3SALATAim,13.6907433462,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0342201866,
41R2A1H12BOOX,0.0342201866,
42A12BOOX,0.028348435800000002,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0041687265999999995,
4HOXPACDOX_NADP_,0.1253623042,0.1087477883
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0125889396,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,2.564e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.196e-07,
5HOXINDACTOXm,0.0595949551,
5HOXINOXDA,0.23174785,
5HTRPDOX,0.000352335,
5HTRPVESSEC,,
5HXKYNDCL,2.5809999999999996e-07,
5HXKYNOXDA,0.0342201866,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0010183163000000001,
A_MANASEly,0.14780520519999998,
A4GALTc,0.0004072125,
A4GALTg,0.0012261489,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,7.19228e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0003242699,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.00027412009999999996,0.038419696600000004
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.08787987119999999,0.0062558552
ACACT1rm,0.0027302096,
ACACT1x,0.00021807849999999998,
ACACt2m,,
ACACT4p,0.0019910292,
ACACT5p,0.0019910292,
ACACT6p,0.0019910292,
ACACT7p,0.0019910292,
ACACT8p,0.0019910292,
ACACT9p,0.0019910292,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
