REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,6.4193077192,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,7.236567524,37.6923403769
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.6846440282,
2OXOADPTm,,
34DHOXPEGOX,2.3091931465,0.010821513
34DHOXPEGt,,
34DHPHAMT,0.0004228609,
34DHPHEt,,
34DHPLACOX,0.0237101755,
34DHPLACOX_NADP_,0.0027163871000000003,0.0023370209
34DHXMANDACOX,0.0224782408,
34DHXMANDACOX_NADP_,0.0025612539,0.0021929154000000003
34HPLFM,,
34HPPOR,2.61707e-05,
35CGMPtn,,
3AIBTm,0.1356336557,0.0009677303999999999
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0014523595999999998,
3HAO,0.0059633402,
3HBCDm,0.0026484872,0.0022508465
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.01e-07,
3HPCOAHYD,0.044369836399999994,
3HPPD,,
3HXKYNDCL,6.07012e-05,
3HXKYNOXDA,0.056540350999999996,
3M4HDXPAC,0.0237101755,0.0294490747
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0237101755,
3MOX4HOXPGALDOX_NADP_,0.0347152759,0.0294754829
3MOXTYROX,0.056540350999999996,
3NTD7l,0.018748304,
3SALAASPm,,
3SALACBOXL,0.0014629273999999999,
3SALAOX,,
3SALATAi,143.589525128,
3SALATAim,20.4995590716,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.056540350999999996,
41R2A1H12BOOX,0.056540350999999996,
42A12BOOX,0.047229659199999996,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0016986846,
4HOXPACDOX_NADP_,0.0347152759,0.0301143912
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0673949252,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.3955000000000005e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.303e-07,
5HOXINDACTOXm,0.1059850135,
5HOXINOXDA,0.3829057085,
5HTRPDOX,3.4133e-05,
5HTRPVESSEC,,
5HXKYNDCL,4.4247e-06,
5HXKYNOXDA,0.056540350999999996,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0092676123,
A_MANASEly,0.1368460802,
A4GALTc,0.0002194556,
A4GALTg,0.0006607983,
A4GNT1g,1.37e-08,
A4GNT2g,,
AACTOOR,0.0005889624,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,3.49482e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0009677303999999999,0.1356336557
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,2.2778457416999998,0.1621517308
ACACT1rm,0.0714528336,
ACACT1x,7.49492e-05,
ACACt2m,,
ACACT4p,0.011471246499999999,
ACACT5p,0.011471246499999999,
ACACT6p,0.011471246499999999,
ACACT7p,0.011471246499999999,
ACACT8p,0.011471246499999999,
ACACT9p,0.011471246499999999,
ACACtx,,
ACALDtm,,
ACALDtr,,
