REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,46.29452062479999,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.0296448656,15.780189311500001
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6621243495,
2OXOADPTm,,
34DHOXPEGOX,1.6954417506000001,0.007945305500000001
34DHOXPEGt,,
34DHPHAMT,0.0012198688,
34DHPHEt,,
34DHPLACOX,0.4045142238,
34DHPLACOX_NADP_,0.0056649735,0.0048738125
34DHXMANDACOX,0.4027385897,
34DHXMANDACOX_NADP_,0.0053469908,0.0045780303999999996
34HPLFM,,
34HPPOR,7.52e-06,
35CGMPtn,,
3AIBTm,0.7363109167,0.0052534928000000005
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0006617229,
3HAO,0.0074636192,
3HBCDm,0.0333776899,0.0283664042
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.467e-07,
3HPCOAHYD,0.012732993,
3HPPD,,
3HXKYNDCL,6.99149e-05,
3HXKYNOXDA,0.1380007189,
3M4HDXPAC,0.4045142238,0.5024243529
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.4045142238,
3MOX4HOXPGALDOX_NADP_,0.5922698824,0.5028748973
3MOXTYROX,0.1380007189,
3NTD7l,33.9731420825,
3SALAASPm,,
3SALACBOXL,0.0031054646000000003,
3SALAOX,,
3SALATAi,17.7826883079,
3SALATAim,5.3096634877,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.1380007189,
41R2A1H12BOOX,0.1380007189,
42A12BOOX,0.11765494609999999,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0048677487,
4HOXPACDOX_NADP_,0.5922698824,0.5137751750999999
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.020854054099999998,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,5.0627e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.1008200000000003e-05,
5HOXINDACTOXm,0.0992326008,
5HOXINOXDA,0.9345761414,
5HTRPDOX,8.03506e-05,
5HTRPVESSEC,,
5HXKYNDCL,5.0964e-06,
5HXKYNOXDA,0.1380007189,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.011081953200000001,
A_MANASEly,0.20774835390000002,
A4GALTc,0.0003222819,
A4GALTg,0.0009704161,
A4GNT1g,5.5599999999999995e-08,
A4GNT2g,,
AACTOOR,0.0043063666,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.000621704,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0052534928000000005,0.7363109167
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1116846919,0.0079504357
ACACT1rm,0.0037082592,
ACACT1x,0.0005531474,
ACACt2m,,
ACACT4p,0.0179269758,
ACACT5p,0.0179269758,
ACACT6p,0.0179269758,
ACACT7p,0.0179269758,
ACACT8p,0.0179269758,
ACACT9p,0.0179269758,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
