REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.2677442383,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.6117494912,24.020729576300003
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8670592734999999,
2OXOADPTm,,
34DHOXPEGOX,1.0251305470999998,0.0048040432
34DHOXPEGt,,
34DHPHAMT,0.0012531087,
34DHPHEt,,
34DHPLACOX,0.0924009716,
34DHPLACOX_NADP_,0.0479970443,0.0412938547
34DHXMANDACOX,0.0655863656,
34DHXMANDACOX_NADP_,0.0479650908,0.041067144900000005
34HPLFM,,
34HPPOR,4.8613e-06,
35CGMPtn,,
3AIBTm,0.0092488835,6.59897e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005356982,
3HAO,0.0061713159,
3HBCDm,0.0028009391999999998,0.0023804095999999998
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,5.172e-07,
3HPCOAHYD,0.005474145600000001,
3HPPD,,
3HXKYNDCL,0.00010428120000000001,
3HXKYNOXDA,0.0073757734,
3M4HDXPAC,0.0924009716,0.1147660469
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0924009716,
3MOX4HOXPGALDOX_NADP_,0.1352889698,0.1148689623
3MOXTYROX,0.0073757734,
3NTD7l,0.0292309198,
3SALAASPm,,
3SALACBOXL,5.2901099999999994e-05,
3SALAOX,,
3SALATAi,20.4544704878,
3SALATAim,4.1951344348,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0073757734,
41R2A1H12BOOX,0.0073757734,
42A12BOOX,0.006194611,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0023819768,
4HOXPACDOX_NADP_,0.1352889698,0.11735885310000001
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.037681696699999996,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,7.5512e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,8.49e-08,
5HOXINDACTOXm,0.0577845726,
5HOXINOXDA,0.0499506226,
5HTRPDOX,6.7439e-06,
5HTRPVESSEC,,
5HXKYNDCL,7.6015e-06,
5HXKYNOXDA,0.0073757734,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0022099462,
A_MANASEly,0.1621036999,
A4GALTc,1.22518e-05,
A4GALTg,3.68911e-05,
A4GNT1g,1.4499999999999999e-08,
A4GNT2g,,
AACTOOR,0.0001103212,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,3.5726e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,6.59897e-05,0.0092488835
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.4324545721,0.0307849017
ACACT1rm,0.0081261899,
ACACT1x,0.0001472403,
ACACt2m,,
ACACT4p,0.014891026299999999,
ACACT5p,0.014891026299999999,
ACACT6p,0.014891026299999999,
ACACT7p,0.014891026299999999,
ACACT8p,0.014891026299999999,
ACACT9p,0.014891026299999999,
ACACtx,,
ACALDtm,,
ACALDtr,,
