REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.47330326710000004,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.0026077376,15.639363895899999
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.3009097395,
2OXOADPTm,,
34DHOXPEGOX,1.1784089797,0.005522348000000001
34DHOXPEGt,,
34DHPHAMT,0.0012469364999999999,
34DHPHEt,,
34DHPLACOX,0.0010052841,
34DHPLACOX_NADP_,0.0007313530999999999,0.0006292136
34DHXMANDACOX,0.0010048415,
34DHXMANDACOX_NADP_,0.0007146126,0.0006118428
34HPLFM,,
34HPPOR,7.581e-07,
35CGMPtn,,
3AIBTm,11.6764897519,0.0833103966
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0006440301,
3HAO,0.00025791919999999997,
3HBCDm,0.0005439553,0.0004622865
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,5.834e-07,
3HPCOAHYD,0.0131114392,
3HPPD,,
3HXKYNDCL,0.00011763020000000001,
3HXKYNOXDA,0.018601982,
3M4HDXPAC,0.0010052841,0.0012486068
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0010052841,
3MOX4HOXPGALDOX_NADP_,0.0014718876,0.0012497264
3MOXTYROX,0.018601982,
3NTD7l,0.026453974900000003,
3SALAASPm,,
3SALACBOXL,0.0130388651,
3SALAOX,,
3SALATAi,68.8468227994,
3SALATAim,10.164615854,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.018601982,
41R2A1H12BOOX,0.018601982,
42A12BOOX,0.0154114276,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0024678654,
4HOXPACDOX_NADP_,0.0014718876,0.0012768153999999999
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0293081422,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,8.5178e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.13e-08,
5HOXINDACTOXm,0.150855662,
5HOXINOXDA,0.1259773767,
5HTRPDOX,0.00031415400000000003,
5HTRPVESSEC,,
5HXKYNDCL,8.5745e-06,
5HXKYNOXDA,0.018601982,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.007734485,
A_MANASEly,0.033281178700000004,
A4GALTc,6.6897000000000005e-06,
A4GALTg,2.01432e-05,
A4GNT1g,1.66e-08,
A4GNT2g,,
AACTOOR,1.0310499999999999e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,3.8891100000000004e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0833103966,11.6764897519
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.18438336730000002,0.013125595600000001
ACACT1rm,0.0063778936,
ACACT1x,0.0055276303,
ACACt2m,,
ACACT4p,0.006384132900000001,
ACACT5p,0.006384132900000001,
ACACT6p,0.006384132900000001,
ACACT7p,0.006384132900000001,
ACACT8p,0.006384132900000001,
ACACT9p,0.006384132900000001,
ACACtx,,
ACALDtm,,
ACALDtr,,
