REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.6206563976,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.8358711305,19.979494396099998
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.5032413896,
2OXOADPTm,,
34DHOXPEGOX,1.9305892486000003,0.0090472712
34DHOXPEGt,,
34DHPHAMT,0.0018164304,
34DHPHEt,,
34DHPLACOX,0.0373146848,
34DHPLACOX_NADP_,0.0532460621,0.045809803200000006
34DHXMANDACOX,0.0372291675,
34DHXMANDACOX_NADP_,0.0530649755,0.045433605999999994
34HPLFM,,
34HPPOR,7.933400000000001e-06,
35CGMPtn,,
3AIBTm,0.0545369597,0.00038911489999999996
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0006931713,
3HAO,0.0008599418,
3HBCDm,0.0034523203,0.0029339931
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.2957e-06,
3HPCOAHYD,0.0047746795,
3HPPD,,
3HXKYNDCL,0.0006645278999999999,
3HXKYNOXDA,0.0012527614,
3M4HDXPAC,0.0373146848,0.046346470099999995
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0373146848,
3MOX4HOXPGALDOX_NADP_,0.054634330999999994,0.0463880309
3MOXTYROX,0.0012527614,
3NTD7l,0.7226189981000001,
3SALAASPm,,
3SALACBOXL,0.0010058986,
3SALAOX,,
3SALATAi,20.4422236225,
3SALATAim,12.7476715453,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0012527614,
41R2A1H12BOOX,0.0012527614,
42A12BOOX,0.001083632,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0011957234,
4HOXPACDOX_NADP_,0.054634330999999994,0.0473935343
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0162410453,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7559e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.81197e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,6.43e-08,
5HOXINDACTOXm,0.0095644111,
5HOXINOXDA,0.008484020200000001,
5HTRPDOX,0.0024512257000000003,
5HTRPVESSEC,,
5HXKYNDCL,4.8440100000000004e-05,
5HXKYNOXDA,0.0012527614,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0034325329999999998,
A_MANASEly,0.3041678517,
A4GALTc,3.1343000000000002e-06,
A4GALTg,9.4376e-06,
A4GNT1g,1.06e-08,
A4GNT2g,,
AACTOOR,4.56774e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,1.1243e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.00038911489999999996,0.0545369597
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1535576881,0.0109312253
ACACT1rm,0.0054283366,
ACACT1x,0.0002733552,
ACACt2m,,
ACACT4p,0.006447286,
ACACT5p,0.006447286,
ACACT6p,0.006447286,
ACACT7p,0.006447286,
ACACT8p,0.006447286,
ACACT9p,0.006447286,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
