REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.8310002794,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,7.3658334137,38.3656338822
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6895464451000001,
2OXOADPTm,,
34DHOXPEGOX,1.728945129,0.0081023115
34DHOXPEGt,,
34DHPHAMT,0.0013595795999999999,
34DHPHEt,,
34DHPLACOX,0.0106629279,
34DHPLACOX_NADP_,0.0122612507,0.010548864199999999
34DHXMANDACOX,0.0033377284999999996,
34DHXMANDACOX_NADP_,0.0114640651,0.0098153973
34HPLFM,,
34HPPOR,2.2556e-06,
35CGMPtn,,
3AIBTm,0.0363907434,0.0002596437
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0003728284,
3HAO,0.0007695702000000001,
3HBCDm,0.0242779452,0.0206328841
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,5.8e-09,
3HPCOAHYD,0.0100249224,
3HPPD,,
3HXKYNDCL,1.1774e-06,
3HXKYNOXDA,0.0138415327,
3M4HDXPAC,0.0106629279,0.0132438227
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0106629279,
3MOX4HOXPGALDOX_NADP_,0.0156121359,0.013255699
3MOXTYROX,0.0138415327,
3NTD7l,0.0373309878,
3SALAASPm,,
3SALACBOXL,0.0054678346,
3SALAOX,,
3SALATAi,17.0028737833,
3SALATAim,6.6583083944000006,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0138415327,
41R2A1H12BOOX,0.0138415327,
42A12BOOX,0.0115823603,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0003881342,
4HOXPACDOX_NADP_,0.0156121359,0.0135430285
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0337376644,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7594999999999998e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,8.529999999999999e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,3.7999999999999996e-08,
5HOXINDACTOXm,0.1495346941,
5HOXINOXDA,0.0937383973,
5HTRPDOX,0.00037110089999999995,
5HTRPVESSEC,,
5HXKYNDCL,8.58e-08,
5HXKYNOXDA,0.0138415327,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0116110221,
A_MANASEly,0.2414033598,
A4GALTc,0.0002593982,
A4GALTg,0.0007810683999999999,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,7.48755e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,3.05204e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0002596437,0.0363907434
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.0866942793,0.0061714572
ACACT1rm,0.0030422012,
ACACT1x,5.07852e-05,
ACACt2m,,
ACACT4p,0.0072569602,
ACACT5p,0.0072569602,
ACACT6p,0.0072569602,
ACACT7p,0.0072569602,
ACACT8p,0.0072569602,
ACACT9p,0.0072569602,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
