REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,11.8966304304,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.1880624978,27.0225099007
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.5287382748,
2OXOADPTm,,
34DHOXPEGOX,5.9844630379999995,0.0280448366
34DHOXPEGt,,
34DHPHAMT,0.0010678942,
34DHPHEt,,
34DHPLACOX,0.2733770891,
34DHPLACOX_NADP_,0.362640886,0.3119950468
34DHXMANDACOX,0.2594435481,
34DHXMANDACOX_NADP_,0.03140342,0.0268872377
34HPLFM,,
34HPPOR,2.5088e-06,
35CGMPtn,,
3AIBTm,0.1099058133,0.0007841652
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0008854172000000001,
3HAO,0.0026389753,
3HBCDm,0.011957391000000001,0.010162122800000001
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,6.25e-08,
3HPCOAHYD,0.0030009006,
3HPPD,,
3HXKYNDCL,1.2601600000000001e-05,
3HXKYNOXDA,0.0650106653,
3M4HDXPAC,0.2733770891,0.33954629770000005
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.2733770891,
3MOX4HOXPGALDOX_NADP_,0.4002653229,0.3398507827
3MOXTYROX,0.0650106653,
3NTD7l,0.3558210492,
3SALAASPm,,
3SALACBOXL,0.0016805742999999999,
3SALAOX,,
3SALATAi,15.2168955942,
3SALATAim,5.7699698037000005,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0650106653,
41R2A1H12BOOX,0.0650106653,
42A12BOOX,0.0546559428,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0020298237,
4HOXPACDOX_NADP_,0.4002653229,0.34721736229999994
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.035043292999999996,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,9.125e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,3.979e-07,
5HOXINDACTOXm,0.0602164862,
5HOXINOXDA,0.4402688421,
5HTRPDOX,0.0004965207,
5HTRPVESSEC,,
5HXKYNDCL,9.186e-07,
5HXKYNOXDA,0.0650106653,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.008803349399999999,
A_MANASEly,0.2406270332,
A4GALTc,0.0019242687,
A4GALTg,0.0057941249,
A4GNT1g,7.190999999999999e-07,
A4GNT2g,,
AACTOOR,0.0010627214,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0042811701,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0007841652,0.1099058133
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.086535445,0.0061601503
ACACT1rm,0.0027278433000000003,
ACACT1x,0.0010189753,
ACACt2m,,
ACACT4p,0.0057111835,
ACACT5p,0.0057111835,
ACACT6p,0.0057111835,
ACACT7p,0.0057111835,
ACACT8p,0.0057111835,
ACACT9p,0.0057111835,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
