REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,4.9268494155,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.8494277041,30.4672925809
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.253350052,
2OXOADPTm,,
34DHOXPEGOX,0.4949449546,0.0023194479
34DHOXPEGt,,
34DHPHAMT,0.00095592,
34DHPHEt,,
34DHPLACOX,0.011012001200000001,
34DHPLACOX_NADP_,0.0146750024,0.012625515300000001
34DHXMANDACOX,0.0088972018,
34DHXMANDACOX_NADP_,0.0146703222,0.012560556799999999
34HPLFM,,
34HPPOR,7.281000000000001e-07,
35CGMPtn,,
3AIBTm,0.0035376133000000003,2.5240500000000003e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005024961,
3HAO,0.0013127029,
3HBCDm,0.0002883771,0.0002450805
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.2957e-06,
3HPCOAHYD,0.0080925121,
3HPPD,,
3HXKYNDCL,0.0006645278999999999,
3HXKYNOXDA,0.0009149678,
3M4HDXPAC,0.011012001200000001,0.013677387
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.011012001200000001,
3MOX4HOXPGALDOX_NADP_,0.016123232,0.0136896521
3MOXTYROX,0.0009149678,
3NTD7l,0.554955035,
3SALAASPm,,
3SALACBOXL,8.95966e-05,
3SALAOX,,
3SALATAi,12.2918814878,
3SALATAim,7.5477899779,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0009149678,
41R2A1H12BOOX,0.0009149678,
42A12BOOX,0.0011389766,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.002417869,
4HOXPACDOX_NADP_,0.016123232,0.013986387900000001
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.014696821499999999,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7558000000000002e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.81197e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.493e-07,
5HOXINDACTOXm,0.011842850600000001,
5HOXINOXDA,0.006196395899999999,
5HTRPDOX,0.00010155389999999999,
5HTRPVESSEC,,
5HXKYNDCL,4.8440100000000004e-05,
5HXKYNOXDA,0.0009149678,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0050370223,
A_MANASEly,0.6779209831999999,
A4GALTc,5.67561e-05,
A4GALTg,0.00017089700000000001,
A4GNT1g,6.27e-08,
A4GNT2g,,
AACTOOR,0.000457479,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,2.6204000000000004e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,2.5240500000000003e-05,0.0035376133000000003
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.0699595858,0.0049801739
ACACT1rm,0.002019595,
ACACT1x,0.0001039873,
ACACt2m,,
ACACT4p,0.0040494915,
ACACT5p,0.0040494915,
ACACT6p,0.0040494915,
ACACT7p,0.0040494915,
ACACT8p,0.0040494915,
ACACT9p,0.0040494915,
ACACtx,,
ACALDtm,,
ACALDtr,,
