REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.2216880308,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,9.5299050069,49.6374036571
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.1430249318999999,
2OXOADPTm,,
34DHOXPEGOX,0.8512618289,0.0039892465999999994
34DHOXPEGt,,
34DHPHAMT,0.000541865,
34DHPHEt,,
34DHPLACOX,0.0272546578,
34DHPLACOX_NADP_,0.005521925,0.0047507419
34DHXMANDACOX,0.027231730200000002,
34DHXMANDACOX_NADP_,0.0055075751,0.0047155208
34HPLFM,,
34HPPOR,1.8374000000000002e-06,
35CGMPtn,,
3AIBTm,0.0243872264,0.000174
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0006063998,
3HAO,0.0013941353,
3HBCDm,0.0001385866,0.0001177794
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.6e-09,
3HPCOAHYD,0.007647516500000001,
3HPPD,,
3HXKYNDCL,3.307e-07,
3HXKYNOXDA,0.0051966928,
3M4HDXPAC,0.0272546578,0.0338514767
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0272546578,
3MOX4HOXPGALDOX_NADP_,0.0399049329,0.0338818327
3MOXTYROX,0.0051966928,
3NTD7l,0.5711096096,
3SALAASPm,,
3SALACBOXL,0.0001486158,
3SALAOX,,
3SALATAi,19.413726968800002,
3SALATAim,5.274945761600001,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0051966928,
41R2A1H12BOOX,0.0051966928,
42A12BOOX,0.0043900089,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0024862177,
4HOXPACDOX_NADP_,0.0399049329,0.0346162527
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0175982173,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7563e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,2.3900000000000002e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.3369999999999999e-07,
5HOXINDACTOXm,0.023754232000000004,
5HOXINOXDA,0.035193331800000005,
5HTRPDOX,0.0010663692999999998,
5HTRPVESSEC,,
5HXKYNDCL,2.41e-08,
5HXKYNOXDA,0.0051966928,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0054586185,
A_MANASEly,0.2602498064,
A4GALTc,5.2985e-06,
A4GALTg,1.59543e-05,
A4GNT1g,2.54e-08,
A4GNT2g,,
AACTOOR,0.0001053383,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,2.6464999999999996e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.000174,0.0243872264
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1429032585,0.010172774300000001
ACACT1rm,0.0045807607,
ACACT1x,0.0002048086,
ACACt2m,,
ACACT4p,0.0087939233,
ACACT5p,0.0087939233,
ACACT6p,0.0087939233,
ACACT7p,0.0087939233,
ACACT8p,0.0087939233,
ACACT9p,0.0087939233,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
