REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,19.1423530303,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,7.0556024395,36.749766768899995
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,2.0891150819999997,
2OXOADPTm,,
34DHOXPEGOX,2.1192839469,0.0099315463
34DHOXPEGt,,
34DHPHAMT,0.0010881249,
34DHPHEt,,
34DHPLACOX,0.0326760305,
34DHPLACOX_NADP_,0.021986946299999997,0.018916285
34DHXMANDACOX,0.0197211324,
34DHXMANDACOX_NADP_,0.0217487768,0.0186210461
34HPLFM,,
34HPPOR,2.6304000000000003e-06,
35CGMPtn,,
3AIBTm,0.0569657937,0.0004064443
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00045410230000000006,
3HAO,0.006963325699999999,
3HBCDm,0.005349388399999999,0.0045462377000000005
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.057e-07,
3HPCOAHYD,0.0151358222,
3HPPD,,
3HXKYNDCL,6.16443e-05,
3HXKYNOXDA,0.017354220400000002,
3M4HDXPAC,0.0326760305,0.0405850586
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0326760305,
3MOX4HOXPGALDOX_NADP_,0.0478426408,0.0406214528
3MOXTYROX,0.017354220400000002,
3NTD7l,0.055503546699999996,
3SALAASPm,,
3SALACBOXL,0.0006937546000000001,
3SALAOX,,
3SALATAi,17.0920878365,
3SALATAim,6.468909598,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.017354220400000002,
41R2A1H12BOOX,0.017354220400000002,
42A12BOOX,0.0158304781,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0006533199,
4HOXPACDOX_NADP_,0.0478426408,0.0415019604
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0541544671,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.4638e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.4085e-06,
5HOXINDACTOXm,0.0382874861,
5HOXINOXDA,0.1175272165,
5HTRPDOX,0.0010442561,
5HTRPVESSEC,,
5HXKYNDCL,4.4935e-06,
5HXKYNOXDA,0.017354220400000002,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0015955555,
A_MANASEly,0.24993995010000003,
A4GALTc,7.6349e-05,
A4GALTg,0.0002298929,
A4GNT1g,1.153e-07,
A4GNT2g,,
AACTOOR,0.0017847872,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0001616095,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0004064443,0.0569657937
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.09311988660000001,0.006628873299999999
ACACT1rm,0.0025839862,
ACACT1x,0.0011674885000000001,
ACACt2m,,
ACACT4p,0.0039570661,
ACACT5p,0.0039570661,
ACACT6p,0.0039570661,
ACACT7p,0.0039570661,
ACACT8p,0.0039570661,
ACACT9p,0.0039570661,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
