REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,2.6739619975,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,6.6754364981,34.7696368223
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.0411141538,
2OXOADPTm,,
34DHOXPEGOX,1.5472983609,0.0072510649
34DHOXPEGt,,
34DHPHAMT,0.0013354073000000001,
34DHPHEt,,
34DHPLACOX,1.3859679655000001,
34DHPLACOX_NADP_,0.0092263708,0.0079378308
34DHXMANDACOX,1.3859628362,
34DHXMANDACOX_NADP_,0.009220880400000001,0.007894809000000001
34HPLFM,,
34HPPOR,8.595e-07,
35CGMPtn,,
3AIBTm,0.0059166699,4.2214799999999994e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0012212301,
3HAO,0.00040416919999999997,
3HBCDm,0.0024823547000000002,0.002109657
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.07e-08,
3HPCOAHYD,0.0089788826,
3HPPD,,
3HXKYNDCL,2.1646e-06,
3HXKYNOXDA,0.0019564881,
3M4HDXPAC,1.3859679655000001,1.7214328128999998
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,1.3859679655000001,
3MOX4HOXPGALDOX_NADP_,2.0292663041999996,1.722976492
3MOXTYROX,0.0019564881,
3NTD7l,0.3503250913,
3SALAASPm,,
3SALACBOXL,0.000574557,
3SALAOX,,
3SALATAi,22.0815885323,
3SALATAim,5.813378547799999,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0019564881,
41R2A1H12BOOX,0.0019564881,
42A12BOOX,0.0018247807999999999,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0008884384,
4HOXPACDOX_NADP_,2.0292663041999996,1.7603235987
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0324661194,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7554e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.567e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.3130000000000002e-07,
5HOXINDACTOXm,0.0047165456,
5HOXINOXDA,0.0132498374,
5HTRPDOX,2.00105e-05,
5HTRPVESSEC,,
5HXKYNDCL,1.578e-07,
5HXKYNOXDA,0.0019564881,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0034973667,
A_MANASEly,0.3496578821,
A4GALTc,4.9026599999999996e-05,
A4GALTg,0.0001476229,
A4GNT1g,6.46e-08,
A4GNT2g,,
AACTOOR,0.0002402139,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,2.0615500000000003e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,4.2214799999999994e-05,0.0059166699
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1251261497,0.0089072852
ACACT1rm,0.0043172147,
ACACT1x,2.85035e-05,
ACACt2m,,
ACACT4p,0.0032927601,
ACACT5p,0.0032927601,
ACACT6p,0.0032927601,
ACACT7p,0.0032927601,
ACACT8p,0.0032927601,
ACACT9p,0.0032927601,
ACACtx,,
ACALDtm,,
ACALDtr,,
