REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,15.9679998345,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,1.1164190429,5.8149732494
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.1226941368,
2OXOADPTm,,
34DHOXPEGOX,1.8918943198,0.0088659361
34DHOXPEGt,,
34DHPHAMT,0.0014792301999999998,
34DHPHEt,,
34DHPLACOX,0.2343421452,
34DHPLACOX_NADP_,0.0008811649,0.0007581028
34DHXMANDACOX,0.2342336073,
34DHXMANDACOX_NADP_,0.0008686694999999999,0.0007437446000000001
34HPLFM,,
34HPPOR,6.7899e-06,
35CGMPtn,,
3AIBTm,0.31704339800000003,0.0022620678
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005090434,
3HAO,0.0008636608,
3HBCDm,0.024494151000000002,0.0208166289
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,5.5331e-06,
3HPCOAHYD,0.0066906985999999995,
3HPPD,,
3HXKYNDCL,0.0011156709,
3HXKYNOXDA,0.0721408323,
3M4HDXPAC,0.2343421452,0.29106319070000003
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.2343421452,
3MOX4HOXPGALDOX_NADP_,0.34311227299999997,0.291324199
3MOXTYROX,0.0721408323,
3NTD7l,1.8808083343000002,
3SALAASPm,,
3SALACBOXL,0.0010214283,
3SALAOX,,
3SALATAi,11.672195693299999,
3SALATAim,10.0146299981,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0721408323,
41R2A1H12BOOX,0.0721408323,
42A12BOOX,0.060865362400000005,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0039927088000000005,
4HOXPACDOX_NADP_,0.34311227299999997,0.29763892
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0246656392,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,8.07879e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,4.591e-07,
5HOXINDACTOXm,0.0217464777,
5HOXINOXDA,0.48855615539999997,
5HTRPDOX,1.84158e-05,
5HTRPVESSEC,,
5HXKYNDCL,8.132569999999999e-05,
5HXKYNOXDA,0.0721408323,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0020747599,
A_MANASEly,0.08579426119999999,
A4GALTc,0.0001137435,
A4GALTg,0.00034249080000000004,
A4GNT1g,1.01e-08,
A4GNT2g,,
AACTOOR,0.0014481847,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,2.06399e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0022620678,0.31704339800000003
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1546282212,0.0110074327
ACACT1rm,0.0051551512,
ACACT1x,0.0005121071,
ACACt2m,,
ACACT4p,0.007714185,
ACACT5p,0.007714185,
ACACT6p,0.007714185,
ACACT7p,0.007714185,
ACACT8p,0.007714185,
ACACT9p,0.007714185,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
