REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,97.3107432327,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.601822821,23.9690255842
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.719599678,
2OXOADPTm,,
34DHOXPEGOX,1.2617224623,0.0059127778
34DHOXPEGt,,
34DHPHAMT,0.0011196452000000001,
34DHPHEt,,
34DHPLACOX,0.047537074500000005,
34DHPLACOX_NADP_,0.0576010722,0.0495565996
34DHXMANDACOX,0.047273873499999994,
34DHXMANDACOX_NADP_,0.0570501234,0.048845642599999996
34HPLFM,,
34HPPOR,1.8081e-05,
35CGMPtn,,
3AIBTm,0.1179134165,0.0008412985
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0006194551,
3HAO,0.0038186659999999996,
3HBCDm,0.010786028100000001,0.009166627
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.6439999999999995e-07,
3HPCOAHYD,0.00907903,
3HPPD,,
3HXKYNDCL,7.34715e-05,
3HXKYNOXDA,0.0631125163,
3M4HDXPAC,0.047537074500000005,0.059043125099999996
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.047537074500000005,
3MOX4HOXPGALDOX_NADP_,0.0696014525,0.05909607150000001
3MOXTYROX,0.0631125163,
3NTD7l,0.574126028,
3SALAASPm,,
3SALACBOXL,0.0021927573999999997,
3SALAOX,,
3SALATAi,12.660781813699998,
3SALATAim,5.4606586004999995,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0631125163,
41R2A1H12BOOX,0.0631125163,
42A12BOOX,0.0597226352,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0009887555,
4HOXPACDOX_NADP_,0.0696014525,0.0603770334
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0967015821,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,5.3201999999999995e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,3.6141000000000003e-06,
5HOXINDACTOXm,0.221564216,
5HOXINOXDA,0.4274140918,
5HTRPDOX,0.0007531014,
5HTRPVESSEC,,
5HXKYNDCL,5.355599999999999e-06,
5HXKYNOXDA,0.0631125163,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0104554627,
A_MANASEly,0.34061758799999997,
A4GALTc,7.41075e-05,
A4GALTg,0.0002231434,
A4GNT1g,3.37e-07,
A4GNT2g,,
AACTOOR,0.0090001734,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0145397127,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0008412985,0.1179134165
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1283912684,0.0091397174
ACACT1rm,0.0029574525,
ACACT1x,0.0001300336,
ACACt2m,,
ACACT4p,0.0074173372,
ACACT5p,0.0074173372,
ACACT6p,0.0074173372,
ACACT7p,0.0074173372,
ACACT8p,0.0074173372,
ACACT9p,0.0074173372,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
