REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.2767393918,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.9811378324,20.7361296319
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.9616987046,
2OXOADPTm,,
34DHOXPEGOX,2.6132130031,0.0122462335
34DHOXPEGt,,
34DHPHAMT,0.0015008037,
34DHPHEt,,
34DHPLACOX,0.5133073861,
34DHPLACOX_NADP_,0.7249620225,0.6237149998
34DHXMANDACOX,0.4962339417,
34DHXMANDACOX_NADP_,0.028559486800000002,0.024452295699999998
34HPLFM,,
34HPPOR,1.3425e-06,
35CGMPtn,,
3AIBTm,0.0410012221,0.000292539
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00078937,
3HAO,0.00036665739999999997,
3HBCDm,0.0068885794,0.0058543364
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,6.028e-07,
3HPCOAHYD,0.0086471165,
3HPPD,,
3HXKYNDCL,0.0001215425,
3HXKYNOXDA,0.0786668676,
3M4HDXPAC,0.5133073861,0.6375502172999999
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.5133073861,
3MOX4HOXPGALDOX_NADP_,0.7515594936,0.6381219346
3MOXTYROX,0.0786668676,
3NTD7l,0.1045384125,
3SALAASPm,,
3SALACBOXL,0.0005532203,
3SALAOX,,
3SALATAi,24.2524603997,
3SALATAim,8.9779036532,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0786668676,
41R2A1H12BOOX,0.0786668676,
42A12BOOX,0.0651178599,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0019911968,
4HOXPACDOX_NADP_,0.7515594936,0.6519538168
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0181622173,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7553e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,8.8011e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.51e-07,
5HOXINDACTOXm,0.0656422757,
5HOXINOXDA,0.5327521345,
5HTRPDOX,3.31532e-05,
5HTRPVESSEC,,
5HXKYNDCL,8.859700000000001e-06,
5HXKYNOXDA,0.0786668676,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0043704354,
A_MANASEly,0.11200833140000001,
A4GALTc,0.0027937763,
A4GALTg,0.0084122809,
A4GNT1g,4.43e-08,
A4GNT2g,,
AACTOOR,0.00011571870000000001,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.014831763000000001,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.000292539,0.0410012221
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1574652726,0.011209392299999999
ACACT1rm,0.0052734687,
ACACT1x,0.0007785178,
ACACt2m,,
ACACT4p,0.0032686781,
ACACT5p,0.0032686781,
ACACT6p,0.0032686781,
ACACT7p,0.0032686781,
ACACT8p,0.0032686781,
ACACT9p,0.0032686781,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,2.3344e-06,
ACCOAgt,,
