GENDER,MALE
PRIMARY SITE,Haematopoietic and lymphoid tissue
HISTOLOGY,Lymphoid neoplasm
HISTOLOGIC SUBTYPE,B cell lymphoma unspecified
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.4356905653928028
IC50 DRUG Etoposide [uM],11.420991250735353
IC50 DRUG Gemcitabine [uM],0.5180627008168089
IC50 DRUG Mitomycin C [uM],1.4183482637002485
IC50 DRUG Vinorelbine [uM],0.007403007073726643
IC50 DRUG NSC-87877 [uM],49.13811467721577
IC50 DRUG Bicalutamide [uM],27.503767629573474
IC50 DRUG QS11 [uM],13.384281553007757
IC50 DRUG CP466722 [uM],6.053593120703917
IC50 DRUG Midostaurin [uM],0.48432021005385695
IC50 DRUG CHIR-99021 [uM],7.0120843754900175
IC50 DRUG Ponatinib [uM],0.8743661982029175
IC50 DRUG AZD6482 [uM],15.370052910539817
IC50 DRUG JNK-9L [uM],0.4691071836871517
IC50 DRUG PF-562271 [uM],2.5850943336435885
IC50 DRUG HG6-64-1 [uM],2.884884890911658
IC50 DRUG JQ1 [uM],0.6636442773109459
IC50 DRUG JQ12 [uM],0.49478250342124513
IC50 DRUG DMOG [uM],180.2013794048819
IC50 DRUG FTI-277 [uM],2.258945248182954
IC50 DRUG OSU-03012 [uM],6.471688188129505
IC50 DRUG Shikonin [uM],1.820823734373957
IC50 DRUG AKT inhibitor VIII [uM],2.349174523848239
IC50 DRUG Embelin [uM],2.2408583848858097
IC50 DRUG FH535 [uM],3.3056528902109386
IC50 DRUG PAC-1 [uM],1.1211455779269568
IC50 DRUG IPA-3 [uM],48.663146586019565
IC50 DRUG GSK650394 [uM],15.282524713033723
IC50 DRUG BAY-61-3606 [uM],2.5539750791847564
IC50 DRUG Fluorouracil [uM],6.228994977733684
IC50 DRUG Thapsigargin [uM],0.004435974313389825
IC50 DRUG Obatoclax [uM],0.14243251078324654
IC50 DRUG BMS-754807 [uM],6.797657040891297
IC50 DRUG Linsitinib [uM],6.248790968528712
IC50 DRUG Bexarotene [uM],7.674828899499941
IC50 DRUG Bleomycin [uM],2.271753499421572
IC50 DRUG LFM-A13 [uM],49.0403289796685
IC50 DRUG GW-2580 [uM],61.48012796027726
IC50 DRUG Luminespib [uM],0.024221296794276592
IC50 DRUG Phenformin [uM],136.12492087694147
IC50 DRUG Bryostatin 1 [uM],0.019300717646618105
IC50 DRUG Pazopanib [uM],19.102323941863904
IC50 DRUG Dacinostat [uM],0.026186978384232975
IC50 DRUG Patupilone [uM],0.003995306427308077
IC50 DRUG GSK1904529A [uM],2.9805623775169114
IC50 DRUG BMS-345541 [uM],5.543338851520825
IC50 DRUG Tipifarnib [uM],4.059874249076106
IC50 DRUG Avagacestat [uM],15.341905408621345
IC50 DRUG Ruxolitinib [uM],16.107806012697942
IC50 DRUG AS601245 [uM],2.6000196430028666
IC50 DRUG Ispinesib [uM],0.011830078089991225
IC50 DRUG TL-2-105 [uM],31.478538620592577
IC50 DRUG AT-7519 [uM],0.24766605318037255
IC50 DRUG TAK-715 [uM],23.49399836947665
IC50 DRUG BX-912 [uM],1.392866703524839
IC50 DRUG ZSTK474 [uM],0.2409827318821238
IC50 DRUG AS605240 [uM],11.394183432819359
IC50 DRUG Genentech Cpd 10 [uM],3.722431188079255
IC50 DRUG GSK1070916 [uM],10.116290041939024
IC50 DRUG Enzastaurin [uM],2.1640663038458525
IC50 DRUG GSK429286A [uM],51.18681605698911
IC50 DRUG QL-XII-47 [uM],3.1680586910631505
IC50 DRUG IC-87114 [uM],45.166289451975835
IC50 DRUG Idelalisib [uM],25.565428766175888
IC50 DRUG UNC0638 [uM],9.443229219511151
IC50 DRUG Cabozantinib [uM],7.1761928593389515
IC50 DRUG WZ3105 [uM],0.18709308597861382
IC50 DRUG XMD14-99 [uM],31.477436891021238
IC50 DRUG Quizartinib [uM],3.1478793377249077
IC50 DRUG CP724714 [uM],31.478727492390913
IC50 DRUG JW-7-24-1 [uM],3.1627471462119794
IC50 DRUG NPK76-II-72-1 [uM],7.868819097288098
IC50 DRUG STF-62247 [uM],31.479105239387298
IC50 DRUG NG-25 [uM],3.486498718087652
IC50 DRUG TL-1-85 [uM],5.556058755610181
IC50 DRUG VX-11e [uM],6.44335263403135
IC50 DRUG FR-180204 [uM],61.48043536168555
IC50 DRUG Ricolinostat [uM],2.463383964487699
IC50 DRUG Tubastatin A [uM],16.682762487929512
IC50 DRUG Zibotentan [uM],57.82909368550353
IC50 DRUG Sepantronium bromide [uM],0.008684417076188913
IC50 DRUG NSC-207895 [uM],15.940355890581529
IC50 DRUG VNLG/124 [uM],15.620591315483976
IC50 DRUG AR-42 [uM],0.1678264280554033
IC50 DRUG CUDC-101 [uM],0.06864390049661828
IC50 DRUG Belinostat [uM],0.18961738506196518
IC50 DRUG I-BET-762 [uM],5.564476999568828
IC50 DRUG CAY10603 [uM],0.3624586065626985
IC50 DRUG Linifanib [uM],3.1481658077788297
IC50 DRUG BIX02189 [uM],29.90841862108828
IC50 DRUG Alectinib [uM],15.738988847829159
IC50 DRUG Pelitinib [uM],4.114009086886667
IC50 DRUG Omipalisib [uM],0.005537594933559013
IC50 DRUG JNJ-38877605 [uM],61.48049684215166
IC50 DRUG SU11274 [uM],21.149219463241266
