GENDER,MALE
PRIMARY SITE,Haematopoietic and lymphoid tissue
HISTOLOGY,Lymphoid neoplasm
HISTOLOGIC SUBTYPE,Diffuse large b cell lymphoma
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.021244781292675124
IC50 DRUG Etoposide [uM],0.3477797158736684
IC50 DRUG Gemcitabine [uM],0.046511113264875927
IC50 DRUG Mitomycin C [uM],0.10715027398960265
IC50 DRUG Vinorelbine [uM],0.0067591509224761955
IC50 DRUG NSC-87877 [uM],104.58540391789319
IC50 DRUG Bicalutamide [uM],7.108306288240473
IC50 DRUG QS11 [uM],8.552716912370721
IC50 DRUG CP466722 [uM],
IC50 DRUG Midostaurin [uM],0.7545052821026486
IC50 DRUG CHIR-99021 [uM],19.682501651824648
IC50 DRUG Ponatinib [uM],0.03952863235181446
IC50 DRUG AZD6482 [uM],4.791842533570645
IC50 DRUG JNK-9L [uM],0.4860435743229792
IC50 DRUG PF-562271 [uM],5.865683417265999
IC50 DRUG HG6-64-1 [uM],0.25458156580924995
IC50 DRUG JQ1 [uM],0.30969541399727774
IC50 DRUG JQ12 [uM],1.264793667272133
IC50 DRUG DMOG [uM],255.34459861466402
IC50 DRUG FTI-277 [uM],5.482800442050279
IC50 DRUG OSU-03012 [uM],4.358630924901598
IC50 DRUG Shikonin [uM],0.582943505741648
IC50 DRUG AKT inhibitor VIII [uM],10.860387551382066
IC50 DRUG Embelin [uM],7.973360120474807
IC50 DRUG FH535 [uM],6.760061583509572
IC50 DRUG PAC-1 [uM],2.3278451236165325
IC50 DRUG IPA-3 [uM],14.225555070153032
IC50 DRUG GSK650394 [uM],16.506033818014497
IC50 DRUG BAY-61-3606 [uM],2.227417850506663
IC50 DRUG Fluorouracil [uM],4.531382134894575
IC50 DRUG Thapsigargin [uM],0.011227423125597411
IC50 DRUG Obatoclax [uM],2.5523104301676782
IC50 DRUG BMS-754807 [uM],2.641711493237083
IC50 DRUG Linsitinib [uM],25.35058990042063
IC50 DRUG Bexarotene [uM],33.3049488480507
IC50 DRUG Bleomycin [uM],5.987278689702153
IC50 DRUG LFM-A13 [uM],78.81513129971191
IC50 DRUG GW-2580 [uM],
IC50 DRUG Luminespib [uM],0.012836520583964645
IC50 DRUG Phenformin [uM],
IC50 DRUG Bryostatin 1 [uM],0.016732622867022526
IC50 DRUG Pazopanib [uM],28.057163987965634
IC50 DRUG Dacinostat [uM],0.027372100890418628
IC50 DRUG Patupilone [uM],0.005301719908651861
IC50 DRUG GSK1904529A [uM],18.419336324120163
IC50 DRUG BMS-345541 [uM],6.264106747684781
IC50 DRUG Tipifarnib [uM],5.966801370588209
IC50 DRUG Avagacestat [uM],
IC50 DRUG Ruxolitinib [uM],24.7605088772953
IC50 DRUG AS601245 [uM],5.956314992450724
IC50 DRUG Ispinesib [uM],
IC50 DRUG TL-2-105 [uM],
IC50 DRUG AT-7519 [uM],
IC50 DRUG TAK-715 [uM],
IC50 DRUG BX-912 [uM],
IC50 DRUG ZSTK474 [uM],
IC50 DRUG AS605240 [uM],
IC50 DRUG Genentech Cpd 10 [uM],
IC50 DRUG GSK1070916 [uM],
IC50 DRUG Enzastaurin [uM],
IC50 DRUG GSK429286A [uM],
IC50 DRUG QL-XII-47 [uM],
IC50 DRUG IC-87114 [uM],1.4820214493281065
IC50 DRUG Idelalisib [uM],
IC50 DRUG UNC0638 [uM],
IC50 DRUG Cabozantinib [uM],
IC50 DRUG WZ3105 [uM],
IC50 DRUG XMD14-99 [uM],
IC50 DRUG Quizartinib [uM],
IC50 DRUG CP724714 [uM],
IC50 DRUG JW-7-24-1 [uM],
IC50 DRUG NPK76-II-72-1 [uM],
IC50 DRUG STF-62247 [uM],
IC50 DRUG NG-25 [uM],
IC50 DRUG TL-1-85 [uM],
IC50 DRUG VX-11e [uM],
IC50 DRUG FR-180204 [uM],
IC50 DRUG Ricolinostat [uM],0.8398860929254197
IC50 DRUG Tubastatin A [uM],
IC50 DRUG Zibotentan [uM],
IC50 DRUG Sepantronium bromide [uM],
IC50 DRUG NSC-207895 [uM],
IC50 DRUG VNLG/124 [uM],
IC50 DRUG AR-42 [uM],
IC50 DRUG CUDC-101 [uM],
IC50 DRUG Belinostat [uM],
IC50 DRUG I-BET-762 [uM],2.5707533802115683
IC50 DRUG CAY10603 [uM],
IC50 DRUG Linifanib [uM],
IC50 DRUG BIX02189 [uM],
IC50 DRUG Alectinib [uM],
IC50 DRUG Pelitinib [uM],
IC50 DRUG Omipalisib [uM],
IC50 DRUG JNJ-38877605 [uM],35.25407057865757
IC50 DRUG SU11274 [uM],8.193654391541159
IC50 DRUG KIN001-236 [uM],
IC50 DRUG KIN001-244 [uM],
IC50 DRUG WHI-P97 [uM],
IC50 DRUG KIN001-042 [uM],78.72013754411262
IC50 DRUG KIN001-260 [uM],
IC50 DRUG KIN001-266 [uM],
IC50 DRUG Masitinib [uM],
IC50 DRUG Amuvatinib [uM],
IC50 DRUG MPS-1-IN-1 [uM],
IC50 DRUG NVP-BHG712 [uM],
IC50 DRUG OSI-930 [uM],
IC50 DRUG OSI-027 [uM],
IC50 DRUG CX-5461 [uM],
IC50 DRUG PHA-793887 [uM],
IC50 DRUG PI-103 [uM],
IC50 DRUG PIK-93 [uM],
