GENDER,MALE
PRIMARY SITE,Central nervous system
HISTOLOGY,Glioma
HISTOLOGIC SUBTYPE,Astrocytoma grade iv
RADIATION AUC,3.613
IC50 DRUG Doxorubicin [uM],1.473575853023584
IC50 DRUG Etoposide [uM],8.952635874104326
IC50 DRUG Gemcitabine [uM],4.666269825787406
IC50 DRUG Mitomycin C [uM],0.5185016858083004
IC50 DRUG Vinorelbine [uM],0.02527005957616823
IC50 DRUG NSC-87877 [uM],74.36169818962365
IC50 DRUG Bicalutamide [uM],40.148817985629826
IC50 DRUG QS11 [uM],96.79699979994574
IC50 DRUG CP466722 [uM],11.334407376811635
IC50 DRUG Midostaurin [uM],0.20779172979045166
IC50 DRUG CHIR-99021 [uM],8.112312749191009
IC50 DRUG Ponatinib [uM],0.1933643588837349
IC50 DRUG AZD6482 [uM],5.098294132731669
IC50 DRUG JNK-9L [uM],0.5711205333052127
IC50 DRUG PF-562271 [uM],5.254148736207626
IC50 DRUG HG6-64-1 [uM],0.846800626396336
IC50 DRUG JQ1 [uM],8.811247232334399
IC50 DRUG JQ12 [uM],5.064001595960996
IC50 DRUG DMOG [uM],594.4038675335128
IC50 DRUG FTI-277 [uM],7.972929570653251
IC50 DRUG OSU-03012 [uM],14.069002878586968
IC50 DRUG Shikonin [uM],1.1827544524363134
IC50 DRUG AKT inhibitor VIII [uM],39.84854927774358
IC50 DRUG Embelin [uM],15.63360868903314
IC50 DRUG FH535 [uM],8.065099106739039
IC50 DRUG PAC-1 [uM],23.359622553103183
IC50 DRUG IPA-3 [uM],302.8146796264545
IC50 DRUG GSK650394 [uM],35.671890582544144
IC50 DRUG BAY-61-3606 [uM],21.241440197846565
IC50 DRUG Fluorouracil [uM],121.79447585268356
IC50 DRUG Thapsigargin [uM],0.007398078312475221
IC50 DRUG Obatoclax [uM],6.831183922029686
IC50 DRUG BMS-754807 [uM],5.619254478303533
IC50 DRUG Linsitinib [uM],114.48765493270629
IC50 DRUG Bexarotene [uM],10.621199959844489
IC50 DRUG Bleomycin [uM],28.5868836787571
IC50 DRUG LFM-A13 [uM],96.24047430399213
IC50 DRUG GW-2580 [uM],189.08714623873612
IC50 DRUG Luminespib [uM],0.024638254079264822
IC50 DRUG Phenformin [uM],2553.652586173826
IC50 DRUG Bryostatin 1 [uM],0.042432275147748055
IC50 DRUG Pazopanib [uM],7.131403076575218
IC50 DRUG Dacinostat [uM],0.3966519829511724
