GENDER,MALE
PRIMARY SITE,Haematopoietic and lymphoid tissue
HISTOLOGY,Haematopoietic neoplasm
HISTOLOGIC SUBTYPE,Blast phase chronic myeloid leukaemia
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.22620920998837893
IC50 DRUG Etoposide [uM],1.1472433754617046
IC50 DRUG Gemcitabine [uM],0.01962982864446656
IC50 DRUG Mitomycin C [uM],
IC50 DRUG Vinorelbine [uM],0.002474734899528313
IC50 DRUG NSC-87877 [uM],101.49058139111608
IC50 DRUG Bicalutamide [uM],62.22420052255223
IC50 DRUG QS11 [uM],34.488640191344366
IC50 DRUG CP466722 [uM],1.5990664656522953
IC50 DRUG Midostaurin [uM],0.5944396986735472
IC50 DRUG CHIR-99021 [uM],5.981539641752062
IC50 DRUG Ponatinib [uM],
IC50 DRUG AZD6482 [uM],8.115363552299744
IC50 DRUG JNK-9L [uM],0.8075203685442861
IC50 DRUG PF-562271 [uM],2.954693727587402
IC50 DRUG HG6-64-1 [uM],0.13939773904174216
IC50 DRUG JQ1 [uM],0.23705810479129116
IC50 DRUG JQ12 [uM],1.9769494997843715
IC50 DRUG DMOG [uM],197.47974063178242
IC50 DRUG FTI-277 [uM],9.11947284196958
IC50 DRUG OSU-03012 [uM],10.122088337185994
IC50 DRUG Shikonin [uM],0.4395543087912884
IC50 DRUG AKT inhibitor VIII [uM],2.0903531019332813
IC50 DRUG Embelin [uM],19.141638721632905
IC50 DRUG FH535 [uM],10.325649061803901
IC50 DRUG PAC-1 [uM],6.853791480829085
IC50 DRUG IPA-3 [uM],21.643842437004608
IC50 DRUG GSK650394 [uM],15.206758998966114
IC50 DRUG BAY-61-3606 [uM],7.488106785816847
IC50 DRUG Fluorouracil [uM],7.089763619483334
IC50 DRUG Thapsigargin [uM],0.010301518164463067
IC50 DRUG Obatoclax [uM],4.093961159427379
IC50 DRUG BMS-754807 [uM],1.1345374104845596
IC50 DRUG Linsitinib [uM],17.148865160103718
IC50 DRUG Bexarotene [uM],27.287862329212473
IC50 DRUG Bleomycin [uM],
IC50 DRUG LFM-A13 [uM],154.9573627429011
