GENDER,FEMALE
PRIMARY SITE,Endometrium
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.15392404692780567
IC50 DRUG Etoposide [uM],84.65176847724834
IC50 DRUG Gemcitabine [uM],87.1555104973676
IC50 DRUG Mitomycin C [uM],3.738154348819843
IC50 DRUG Vinorelbine [uM],0.0885303365349678
IC50 DRUG NSC-87877 [uM],49.29684090552196
IC50 DRUG Bicalutamide [uM],186.2228360664632
IC50 DRUG QS11 [uM],219.21916876590322
IC50 DRUG CP466722 [uM],13.78606087272113
IC50 DRUG Midostaurin [uM],0.9741236818328775
IC50 DRUG CHIR-99021 [uM],176.4934914401102
IC50 DRUG Ponatinib [uM],13.062140397916695
IC50 DRUG AZD6482 [uM],39.93998690017464
IC50 DRUG JNK-9L [uM],2.272128369674922
IC50 DRUG PF-562271 [uM],24.652640144330125
IC50 DRUG HG6-64-1 [uM],113.11239834841504
IC50 DRUG JQ1 [uM],21.932400097242567
IC50 DRUG JQ12 [uM],68.66042651521614
IC50 DRUG DMOG [uM],1200.3938616908129
IC50 DRUG FTI-277 [uM],23.561004648482992
IC50 DRUG OSU-03012 [uM],15.436626040121812
IC50 DRUG Shikonin [uM],15.988104868048875
IC50 DRUG AKT inhibitor VIII [uM],11.22757717832755
IC50 DRUG Embelin [uM],23.546424899503425
IC50 DRUG FH535 [uM],2.9707457037401097
IC50 DRUG PAC-1 [uM],40.83734576002722
IC50 DRUG IPA-3 [uM],799.4468092164011
IC50 DRUG GSK650394 [uM],55.299673259350904
IC50 DRUG BAY-61-3606 [uM],14.411982808139431
IC50 DRUG Fluorouracil [uM],550.6266536998075
IC50 DRUG Thapsigargin [uM],0.058311905237375554
IC50 DRUG Obatoclax [uM],11.074918976358349
IC50 DRUG BMS-754807 [uM],2.3791326773873545
IC50 DRUG Linsitinib [uM],97.88966724569838
IC50 DRUG Bexarotene [uM],53.60289082903913
IC50 DRUG Bleomycin [uM],34.3562859838332
IC50 DRUG LFM-A13 [uM],256.79214927770704
IC50 DRUG GW-2580 [uM],287.0946636854265
IC50 DRUG Luminespib [uM],1.4277203337151243
IC50 DRUG Phenformin [uM],2183.7830590625804
IC50 DRUG Bryostatin 1 [uM],0.11918754715314674
IC50 DRUG Pazopanib [uM],25.94546927613673
IC50 DRUG Dacinostat [uM],0.2621687234120612
IC50 DRUG Patupilone [uM],0.014101882216149813
IC50 DRUG GSK1904529A [uM],75.24692206486867
