GENDER,MALE
PRIMARY SITE,Central nervous system
HISTOLOGY,Glioma
HISTOLOGIC SUBTYPE,Astrocytoma grade iv
RADIATION AUC,3.38
IC50 DRUG Doxorubicin [uM],0.3270965145841736
IC50 DRUG Etoposide [uM],11.249087339704623
IC50 DRUG Gemcitabine [uM],0.02396485252872379
IC50 DRUG Mitomycin C [uM],2.6909707442938577
IC50 DRUG Vinorelbine [uM],0.019805234649213077
IC50 DRUG NSC-87877 [uM],209.54447332342164
IC50 DRUG Bicalutamide [uM],86.03395122209487
IC50 DRUG QS11 [uM],127.86550892348322
IC50 DRUG CP466722 [uM],31.81490847840615
IC50 DRUG Midostaurin [uM],0.1577381341065148
IC50 DRUG CHIR-99021 [uM],20.082062425852637
IC50 DRUG Ponatinib [uM],0.23201691511388217
IC50 DRUG AZD6482 [uM],2.221762944760933
IC50 DRUG JNK-9L [uM],1.4315717978870157
IC50 DRUG PF-562271 [uM],3.542979358955471
IC50 DRUG HG6-64-1 [uM],0.8534366186675932
IC50 DRUG JQ1 [uM],7.929238473888631
IC50 DRUG JQ12 [uM],23.127051662416857
IC50 DRUG DMOG [uM],1687.06228089457
IC50 DRUG FTI-277 [uM],13.31552969101028
IC50 DRUG OSU-03012 [uM],12.343652952567403
IC50 DRUG Shikonin [uM],1.8897943242467223
IC50 DRUG AKT inhibitor VIII [uM],21.040770333327213
IC50 DRUG Embelin [uM],31.325109613191497
IC50 DRUG FH535 [uM],41.07723191498534
IC50 DRUG PAC-1 [uM],8.768493387438049
IC50 DRUG IPA-3 [uM],418.76545922077923
IC50 DRUG GSK650394 [uM],8.440621978266552
IC50 DRUG BAY-61-3606 [uM],4.813945412626216
IC50 DRUG Fluorouracil [uM],28.86249495828123
IC50 DRUG Thapsigargin [uM],
IC50 DRUG Obatoclax [uM],2.101387834457904
IC50 DRUG BMS-754807 [uM],3.4810292097877524
IC50 DRUG Linsitinib [uM],87.79293232819381
IC50 DRUG Bexarotene [uM],36.81248301428184
IC50 DRUG Bleomycin [uM],8.402985001111466
IC50 DRUG LFM-A13 [uM],95.87833078532454
IC50 DRUG GW-2580 [uM],261.8393113111903
IC50 DRUG Luminespib [uM],0.06349665827873469
IC50 DRUG Phenformin [uM],3975.2503252052547
IC50 DRUG Bryostatin 1 [uM],0.10459641514237915
IC50 DRUG Pazopanib [uM],0.732976234396268
IC50 DRUG Dacinostat [uM],0.1362769591078146
