GENDER,FEMALE
PRIMARY SITE,Breast
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.8296967553084258
IC50 DRUG Etoposide [uM],57.37094554491939
IC50 DRUG Gemcitabine [uM],5.665589788470557
IC50 DRUG Mitomycin C [uM],1.4986189739725324
IC50 DRUG Vinorelbine [uM],0.1073944257525134
IC50 DRUG NSC-87877 [uM],98.08103257324599
IC50 DRUG Bicalutamide [uM],89.05204730657248
IC50 DRUG QS11 [uM],25.17287434787335
IC50 DRUG CP466722 [uM],23.537502495368898
IC50 DRUG Midostaurin [uM],4.081216068454676
IC50 DRUG CHIR-99021 [uM],68.21155645627711
IC50 DRUG Ponatinib [uM],4.939321630454552
IC50 DRUG AZD6482 [uM],0.6997955906080666
IC50 DRUG JNK-9L [uM],1.417605243898259
IC50 DRUG PF-562271 [uM],19.839164716746154
IC50 DRUG HG6-64-1 [uM],29.473660497107307
IC50 DRUG JQ1 [uM],0.34585142626604853
IC50 DRUG JQ12 [uM],9.492101198799634
IC50 DRUG DMOG [uM],2348.5983913716505
IC50 DRUG FTI-277 [uM],9.693727239657054
IC50 DRUG OSU-03012 [uM],16.768850022675853
IC50 DRUG Shikonin [uM],0.4145747429146493
IC50 DRUG AKT inhibitor VIII [uM],1.5243833993476101
IC50 DRUG Embelin [uM],54.02700423539684
IC50 DRUG FH535 [uM],14.222425792270785
IC50 DRUG PAC-1 [uM],14.495641238577727
IC50 DRUG IPA-3 [uM],166.96613376076496
IC50 DRUG GSK650394 [uM],80.3505550449711
IC50 DRUG BAY-61-3606 [uM],38.60307745089868
IC50 DRUG Fluorouracil [uM],175.73619877301346
IC50 DRUG Thapsigargin [uM],0.08414986185487223
IC50 DRUG Obatoclax [uM],2.1982223257960904
IC50 DRUG BMS-754807 [uM],19.12979371367239
IC50 DRUG Linsitinib [uM],40.152913373925614
IC50 DRUG Bexarotene [uM],74.3686141491424
IC50 DRUG Bleomycin [uM],196.39383393803539
IC50 DRUG LFM-A13 [uM],133.9562159612784
IC50 DRUG GW-2580 [uM],69.40216062824724
IC50 DRUG Luminespib [uM],0.04201636893830714
IC50 DRUG Phenformin [uM],917.1756477609943
IC50 DRUG Bryostatin 1 [uM],0.0645888812422787
IC50 DRUG Pazopanib [uM],54.32393925266524
IC50 DRUG Dacinostat [uM],0.061045243073208126
IC50 DRUG Patupilone [uM],0.02300989357749729
IC50 DRUG GSK1904529A [uM],16.33736801068198
IC50 DRUG BMS-345541 [uM],96.48118352945725
IC50 DRUG Tipifarnib [uM],9.651226444793368
IC50 DRUG Avagacestat [uM],15.731671919332632
IC50 DRUG Ruxolitinib [uM],44.611023849605935
IC50 DRUG AS601245 [uM],18.071516053397307
IC50 DRUG Ispinesib [uM],0.06538483030153897
IC50 DRUG TL-2-105 [uM],26.518802242824357
IC50 DRUG AT-7519 [uM],1.1218229544031275
IC50 DRUG TAK-715 [uM],51.40842142531031
IC50 DRUG BX-912 [uM],58.87861784233661
IC50 DRUG ZSTK474 [uM],0.5616142795750703
IC50 DRUG AS605240 [uM],30.249359176363054
IC50 DRUG Genentech Cpd 10 [uM],7.581105247191309
IC50 DRUG GSK1070916 [uM],31.78905346929851
IC50 DRUG Enzastaurin [uM],82.02958706081691
IC50 DRUG GSK429286A [uM],192.94631700870963
IC50 DRUG QL-XII-47 [uM],3.64815660393162
IC50 DRUG IC-87114 [uM],71.22094880986934
IC50 DRUG Idelalisib [uM],17.085480341835684
IC50 DRUG UNC0638 [uM],8.243837899589112
IC50 DRUG Cabozantinib [uM],14.76567159840639
IC50 DRUG WZ3105 [uM],0.7460795866136946
IC50 DRUG XMD14-99 [uM],96.9910784954715
IC50 DRUG Quizartinib [uM],6.632925773540819
IC50 DRUG CP724714 [uM],81.47074510174903
IC50 DRUG JW-7-24-1 [uM],4.59793826609856
IC50 DRUG NPK76-II-72-1 [uM],3.5889978029388
IC50 DRUG STF-62247 [uM],42.28375627968348
IC50 DRUG NG-25 [uM],2.101791339657379
IC50 DRUG TL-1-85 [uM],3.567346349768022
IC50 DRUG VX-11e [uM],14.128838608411288
IC50 DRUG FR-180204 [uM],135.02109155824724
IC50 DRUG Ricolinostat [uM],2.410366956453131
IC50 DRUG Tubastatin A [uM],25.62849965407947
IC50 DRUG Zibotentan [uM],186.21073197550623
IC50 DRUG Sepantronium bromide [uM],0.026883058132183172
IC50 DRUG NSC-207895 [uM],8.373098440078392
IC50 DRUG VNLG/124 [uM],24.79733034506176
IC50 DRUG AR-42 [uM],0.1864166605671149
IC50 DRUG CUDC-101 [uM],0.16456444871550854
IC50 DRUG Belinostat [uM],0.3157713194497603
IC50 DRUG I-BET-762 [uM],3.155071000940428
IC50 DRUG CAY10603 [uM],0.828970259202528
IC50 DRUG Linifanib [uM],9.878848930871255
IC50 DRUG BIX02189 [uM],53.61934944279161
IC50 DRUG Alectinib [uM],4.128292982072621
IC50 DRUG Pelitinib [uM],28.756274876420296
IC50 DRUG Omipalisib [uM],0.01870431561868026
IC50 DRUG JNJ-38877605 [uM],152.98578368746732
IC50 DRUG SU11274 [uM],33.58692989257468
IC50 DRUG KIN001-236 [uM],28.118929577951885
IC50 DRUG KIN001-244 [uM],4.5442831844564795
IC50 DRUG WHI-P97 [uM],56.27368392362487
IC50 DRUG KIN001-042 [uM],55.42789572692308
IC50 DRUG KIN001-260 [uM],1.2808206432037248
IC50 DRUG KIN001-266 [uM],13.126551355407075
IC50 DRUG Masitinib [uM],17.525080038248316
IC50 DRUG Amuvatinib [uM],26.77008412399354
IC50 DRUG MPS-1-IN-1 [uM],32.10998368486747
IC50 DRUG NVP-BHG712 [uM],16.454335521102
IC50 DRUG OSI-930 [uM],33.12840263209982
IC50 DRUG OSI-027 [uM],2.530555895131328
IC50 DRUG CX-5461 [uM],60.20521641664247
IC50 DRUG PHA-793887 [uM],8.2070948024969
IC50 DRUG PI-103 [uM],0.2991635096635948
IC50 DRUG PIK-93 [uM],3.302923548297015
IC50 DRUG SB52334 [uM],9.672453498673024
IC50 DRUG TPCA-1 [uM],3.7776986444379252
IC50 DRUG Fedratinib [uM],10.296087822229323
IC50 DRUG Foretinib [uM],1.8701731122919576
IC50 DRUG Y-39983 [uM],25.12489029496111
IC50 DRUG YM201636 [uM],3.7156290838567934
IC50 DRUG Tivozanib [uM],1.2335867711580337
IC50 DRUG WYE-125132 [uM],0.2074089149045178
IC50 DRUG GSK690693 [uM],5.545967016962448
IC50 DRUG SNX-2112 [uM],0.8220048366013659
IC50 DRUG QL-XI-92 [uM],69.62745792790578
IC50 DRUG XMD13-2 [uM],31.501053823932303
IC50 DRUG QL-X-138 [uM],4.770585291531276
IC50 DRUG XMD15-27 [uM],98.7884801219717
IC50 DRUG T0901317 [uM],38.45551043548337
IC50 DRUG Selisistat [uM],142.82184294389452
IC50 DRUG Tenovin-6 [uM],5.210391516172821
IC50 DRUG THZ-2-49 [uM],1.4909760908398428
IC50 DRUG KIN001-270 [uM],46.58678885630726
IC50 DRUG THZ-2-102-1 [uM],0.07302598078406226
IC50 DRUG AT7867 [uM],6.793511734543328
IC50 DRUG Canertinib [uM],13.066124958352637
IC50 DRUG Dacomitinib [uM],5.522943715840879
IC50 DRUG TWS119 [uM],11.404100685785421
IC50 DRUG Torin 2 [uM],0.18019530293340108
IC50 DRUG Pilaralisib [uM],13.82806192110156
IC50 DRUG GSK1059615 [uM],1.4974145685533158
IC50 DRUG Voxtalisib [uM],49.78227515034466
IC50 DRUG Brivanib [uM],75.72360993549897
IC50 DRUG Nintedanib [uM],15.74323894855585
IC50 DRUG Allitinib [uM],9.188962173387083
IC50 DRUG Apitolisib [uM],0.3276707453238938
IC50 DRUG BMS4 [uM],99.51605620097357
IC50 DRUG kb NB 142-70 [uM],8.16833423435445
IC50 DRUG A484954 [uM],192.94631700870963
IC50 DRUG A832234 [uM],24.58727419643993
IC50 DRUG Venetoclax [uM],5.805379571464069
IC50 DRUG Devimistat [uM],95.24647448109849
IC50 DRUG CAY10566 [uM],22.417076227081143
IC50 DRUG Nelarabine [uM],199.98732709191611
IC50 DRUG Pemetrexed [uM],91.56416652487339
IC50 DRUG Alisertib [uM],7.8874429904024534
IC50 DRUG Alvocidib [uM],10.006070912112747
IC50 DRUG Trichostatin A [uM],8.114827955980166
IC50 DRUG Panobinostat [uM],8.354981936113859
IC50 DRUG LCL161 [uM],4.270483275029192
IC50 DRUG IMD 0354 [uM],1.499232034495218
IC50 DRUG MIM1 [uM],12.779112473246068
IC50 DRUG ETP 45835 [uM],115.66973288273189
IC50 DRUG CD532 [uM],0.6209492024449401
IC50 DRUG NSC 319726 [uM],0.4374967507802704
IC50 DRUG Filanesib [uM],2.349317827864922
IC50 DRUG SB-505124 [uM],8.33866390250394
IC50 DRUG A 83-01 [uM],61.98249459895241
IC50 DRUG LDN193189 [uM],9.270376558962072
IC50 DRUG Fingolimod [uM],17.716616774480286
IC50 DRUG BAM7 [uM],167.585052749726
IC50 DRUG AGI-6780 [uM],14.728788794909711
IC50 DRUG Kobe2602 [uM],192.94631700870963
IC50 DRUG LGK974 [uM],20.63040585626657
IC50 DRUG Wnt-C59 [uM],36.151014072160436
IC50 DRUG RU-SKI 43 [uM],47.44304789543698
IC50 DRUG AICA Ribonucleotide [uM],1649.8373726388359
IC50 DRUG Vinblastine [uM],0.07633757484383197
IC50 DRUG Cisplatin [uM],49.095530394744586
IC50 DRUG Cytarabine [uM],3.982357577187505
IC50 DRUG Docetaxel [uM],0.013903968166259783
IC50 DRUG Methotrexate [uM],0.8674711709913115
IC50 DRUG Tretinoin [uM],18.221842283957788
IC50 DRUG Gefitinib [uM],17.812741217994045
IC50 DRUG Navitoclax [uM],4.600665652080376
IC50 DRUG Vorinostat [uM],2.13009163516463
IC50 DRUG Nilotinib [uM],1.5324825467201248
IC50 DRUG Refametinib [uM],29.049230670382656
IC50 DRUG CI-1040 [uM],18.425710517160113
IC50 DRUG Temsirolimus [uM],0.0831410263827421
