GENDER,FEMALE
PRIMARY SITE,Pancreas
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,Ductal carcinoma
RADIATION AUC,2.496
IC50 DRUG Doxorubicin [uM],0.2850259643159836
IC50 DRUG Etoposide [uM],6.287572083923126
IC50 DRUG Gemcitabine [uM],895.0646944820909
IC50 DRUG Mitomycin C [uM],0.4687348604152036
IC50 DRUG Vinorelbine [uM],7.5780052091462045
IC50 DRUG NSC-87877 [uM],34.37831542282974
IC50 DRUG Bicalutamide [uM],148.8071243575773
IC50 DRUG QS11 [uM],46.63988143930076
IC50 DRUG CP466722 [uM],48.311517993309955
IC50 DRUG Midostaurin [uM],2.438904590054997
IC50 DRUG CHIR-99021 [uM],40.70341518062176
IC50 DRUG Ponatinib [uM],9.437404544179834
IC50 DRUG AZD6482 [uM],54.83156325760768
IC50 DRUG JNK-9L [uM],0.5532108866358764
IC50 DRUG PF-562271 [uM],9.165505176884082
IC50 DRUG HG6-64-1 [uM],7.000019956641254
IC50 DRUG JQ1 [uM],16.19116948334302
IC50 DRUG JQ12 [uM],0.5336052209710958
IC50 DRUG DMOG [uM],431.2849463168329
IC50 DRUG FTI-277 [uM],7.508862578164331
IC50 DRUG OSU-03012 [uM],8.56304627419979
IC50 DRUG Shikonin [uM],1.1638401363828677
IC50 DRUG AKT inhibitor VIII [uM],55.61322318230231
IC50 DRUG Embelin [uM],22.871783745804656
IC50 DRUG FH535 [uM],39.325729527030504
IC50 DRUG PAC-1 [uM],3.3753971787735173
IC50 DRUG IPA-3 [uM],432.5106714757902
IC50 DRUG GSK650394 [uM],9.22209283110644
IC50 DRUG BAY-61-3606 [uM],35.05155578203262
IC50 DRUG Fluorouracil [uM],7721.878944512551
IC50 DRUG Thapsigargin [uM],0.014147278578468852
IC50 DRUG Obatoclax [uM],412.1758175716687
IC50 DRUG BMS-754807 [uM],6.496619729385223
IC50 DRUG Linsitinib [uM],1185.9174815154358
IC50 DRUG Bexarotene [uM],28.35090635906187
IC50 DRUG Bleomycin [uM],1.733398617235984
IC50 DRUG LFM-A13 [uM],145.59430194446716
IC50 DRUG GW-2580 [uM],397.9781084988735
IC50 DRUG Luminespib [uM],5.105446954061877
IC50 DRUG Phenformin [uM],2506.004672551585
IC50 DRUG Bryostatin 1 [uM],0.14622832631339966
IC50 DRUG Pazopanib [uM],111.59753925302107
IC50 DRUG Dacinostat [uM],0.04469811268795277
IC50 DRUG Patupilone [uM],0.009326495042776833
IC50 DRUG GSK1904529A [uM],751.8373419837668
IC50 DRUG BMS-345541 [uM],944.1197387519509
IC50 DRUG Tipifarnib [uM],10.746219303310685
IC50 DRUG Avagacestat [uM],84.94865371304897
IC50 DRUG Ruxolitinib [uM],1602.76092619657
IC50 DRUG AS601245 [uM],15.053672780594166
IC50 DRUG Ispinesib [uM],0.3567574999003705
IC50 DRUG TL-2-105 [uM],88.23537855585639
IC50 DRUG AT-7519 [uM],1.1383831884680082
IC50 DRUG TAK-715 [uM],115.74436392636541
IC50 DRUG BX-912 [uM],23.598449247007203
IC50 DRUG ZSTK474 [uM],5.893599903424721
IC50 DRUG AS605240 [uM],11.255669981033211
IC50 DRUG Genentech Cpd 10 [uM],10.383686823680069
IC50 DRUG GSK1070916 [uM],10.655998787368226
IC50 DRUG Enzastaurin [uM],22.3073896943214
IC50 DRUG GSK429286A [uM],98.66576232609067
IC50 DRUG QL-XII-47 [uM],3.156993024376734
IC50 DRUG IC-87114 [uM],267.5228544813607
IC50 DRUG Idelalisib [uM],90.57189905663162
IC50 DRUG UNC0638 [uM],16.41600871708941
IC50 DRUG Cabozantinib [uM],73.53665578033156
IC50 DRUG WZ3105 [uM],1.0078506560580227
IC50 DRUG XMD14-99 [uM],195.59046324579634
IC50 DRUG Quizartinib [uM],19.62030501219863
IC50 DRUG CP724714 [uM],213.9133443349314
IC50 DRUG JW-7-24-1 [uM],8.812480893301176
IC50 DRUG NPK76-II-72-1 [uM],74.23732083974109
IC50 DRUG STF-62247 [uM],101.91641331242427
IC50 DRUG NG-25 [uM],73.11525268120876
IC50 DRUG TL-1-85 [uM],68.82699244179113
IC50 DRUG VX-11e [uM],100.80127455982137
IC50 DRUG FR-180204 [uM],260.79561075924414
IC50 DRUG Ricolinostat [uM],3.985720105770108
IC50 DRUG Tubastatin A [uM],257.9294247448256
IC50 DRUG Zibotentan [uM],335.503369640784
IC50 DRUG Sepantronium bromide [uM],0.005202177453420059
IC50 DRUG NSC-207895 [uM],331.5468079133441
IC50 DRUG VNLG/124 [uM],84.27700061784766
IC50 DRUG AR-42 [uM],2.419009115709309
IC50 DRUG CUDC-101 [uM],1.132693018937087
IC50 DRUG Belinostat [uM],3.0070484010423097
IC50 DRUG I-BET-762 [uM],2146.4379935235193
IC50 DRUG CAY10603 [uM],5.996698093514005
IC50 DRUG Linifanib [uM],20.78234857046349
IC50 DRUG BIX02189 [uM],231.12738297868736
IC50 DRUG Alectinib [uM],86.98320029927126
IC50 DRUG Pelitinib [uM],12.714397337598907
IC50 DRUG Omipalisib [uM],0.11994955494991286
IC50 DRUG JNJ-38877605 [uM],10.819163933916869
IC50 DRUG SU11274 [uM],24.82601263410963
IC50 DRUG KIN001-236 [uM],150.3982837178255
IC50 DRUG KIN001-244 [uM],95.10542375032516
IC50 DRUG WHI-P97 [uM],112.9997944856924
IC50 DRUG KIN001-042 [uM],1.7058235250156983
IC50 DRUG KIN001-260 [uM],185.61079845677244
IC50 DRUG KIN001-266 [uM],34.905450786243215
