GENDER,MALE
PRIMARY SITE,Soft tissue
HISTOLOGY,Rhabdoid tumour
HISTOLOGIC SUBTYPE,
RADIATION AUC,1.207
IC50 DRUG Doxorubicin [uM],0.02741719246867255
IC50 DRUG Etoposide [uM],1.457526761049717
IC50 DRUG Gemcitabine [uM],0.4451918349202244
IC50 DRUG Mitomycin C [uM],0.688889774308133
IC50 DRUG Vinorelbine [uM],0.11996682892952229
IC50 DRUG NSC-87877 [uM],225.43322604675345
IC50 DRUG Bicalutamide [uM],46.21608972942328
IC50 DRUG QS11 [uM],30.091778653150616
IC50 DRUG CP466722 [uM],3.9327424226973435
IC50 DRUG Midostaurin [uM],0.16195949595181625
IC50 DRUG CHIR-99021 [uM],122.81498058411783
IC50 DRUG Ponatinib [uM],0.6562168372942686
IC50 DRUG AZD6482 [uM],14.317291463038186
IC50 DRUG JNK-9L [uM],0.27664311416705356
IC50 DRUG PF-562271 [uM],2.4304878535984025
IC50 DRUG HG6-64-1 [uM],0.7082090220327962
IC50 DRUG JQ1 [uM],9.590375082828526
IC50 DRUG JQ12 [uM],1.2085375593600949
IC50 DRUG DMOG [uM],953.2011960526739
IC50 DRUG FTI-277 [uM],3.0930727058313487
IC50 DRUG OSU-03012 [uM],3.095959889327552
IC50 DRUG Shikonin [uM],0.3948402603703943
IC50 DRUG AKT inhibitor VIII [uM],2.4515096047282317
IC50 DRUG Embelin [uM],9.297253184244223
IC50 DRUG FH535 [uM],1.028590069574599
IC50 DRUG PAC-1 [uM],0.9147989176399361
IC50 DRUG IPA-3 [uM],6.709530645316211
IC50 DRUG GSK650394 [uM],14.178092619039917
IC50 DRUG BAY-61-3606 [uM],3.6381816131440226
IC50 DRUG Fluorouracil [uM],8.727692356245468
IC50 DRUG Thapsigargin [uM],0.0030566858668175617
IC50 DRUG Obatoclax [uM],5.549789504933024
IC50 DRUG BMS-754807 [uM],0.05333886708260734
IC50 DRUG Linsitinib [uM],2.808902956001356
IC50 DRUG Bexarotene [uM],25.08645351877955
IC50 DRUG Bleomycin [uM],3.314938263215491
IC50 DRUG LFM-A13 [uM],30.29261641055882
IC50 DRUG GW-2580 [uM],210.53944021211217
IC50 DRUG Luminespib [uM],0.012143357093364135
IC50 DRUG Phenformin [uM],72.69844536060295
IC50 DRUG Bryostatin 1 [uM],0.021657293479395715
IC50 DRUG Pazopanib [uM],1.1339872932546862
IC50 DRUG Dacinostat [uM],0.021682126964592267
IC50 DRUG Patupilone [uM],0.0019328899743666667
IC50 DRUG GSK1904529A [uM],19.645847640896687
IC50 DRUG BMS-345541 [uM],6.129946363052684
IC50 DRUG Tipifarnib [uM],0.5415201509659332
IC50 DRUG Avagacestat [uM],15.935797600663351
IC50 DRUG Ruxolitinib [uM],182.0770592609631
IC50 DRUG AS601245 [uM],3.2763794941928066
