GENDER,MALE
PRIMARY SITE,Kidney
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,
RADIATION AUC,1.646
IC50 DRUG Doxorubicin [uM],0.09695154125485339
IC50 DRUG Etoposide [uM],3.085948297771279
IC50 DRUG Gemcitabine [uM],0.00815749616187104
IC50 DRUG Mitomycin C [uM],0.26715720795874504
IC50 DRUG Vinorelbine [uM],0.0661084304109919
IC50 DRUG NSC-87877 [uM],113.61743822408565
IC50 DRUG Bicalutamide [uM],13.294627416900985
IC50 DRUG QS11 [uM],11.04885718010122
IC50 DRUG CP466722 [uM],26.50639434704879
IC50 DRUG Midostaurin [uM],0.5813333119294088
IC50 DRUG CHIR-99021 [uM],5.268201326361641
IC50 DRUG Ponatinib [uM],3.1993638718581727
IC50 DRUG AZD6482 [uM],2.955488647112005
IC50 DRUG JNK-9L [uM],0.3909447630297967
IC50 DRUG PF-562271 [uM],27.094154404850354
IC50 DRUG HG6-64-1 [uM],1.8143875994325052
IC50 DRUG JQ1 [uM],0.4368112934140622
IC50 DRUG JQ12 [uM],0.46865283899171484
IC50 DRUG DMOG [uM],141.5209835884296
IC50 DRUG FTI-277 [uM],4.585719416761573
IC50 DRUG OSU-03012 [uM],4.120040527150214
IC50 DRUG Shikonin [uM],0.5876451497938998
IC50 DRUG AKT inhibitor VIII [uM],28.604841879992343
IC50 DRUG Embelin [uM],6.497808719584986
IC50 DRUG FH535 [uM],1.743068385265955
IC50 DRUG PAC-1 [uM],3.2394546573342686
IC50 DRUG IPA-3 [uM],24.756497999747033
IC50 DRUG GSK650394 [uM],7.354592882205151
IC50 DRUG BAY-61-3606 [uM],15.56062990099568
IC50 DRUG Fluorouracil [uM],134.4784549546592
IC50 DRUG Thapsigargin [uM],0.007330269478356017
IC50 DRUG Obatoclax [uM],0.05918708024585972
IC50 DRUG BMS-754807 [uM],1.432272007683525
IC50 DRUG Linsitinib [uM],6.239412329614994
IC50 DRUG Bexarotene [uM],9.593070356895074
IC50 DRUG Bleomycin [uM],18.356321296459726
IC50 DRUG LFM-A13 [uM],46.91141330980315
IC50 DRUG GW-2580 [uM],147.58805784738266
IC50 DRUG Luminespib [uM],0.0146101614884298
IC50 DRUG Phenformin [uM],4578.753140597647
IC50 DRUG Bryostatin 1 [uM],0.047991277660151634
IC50 DRUG Pazopanib [uM],11.012213774943634
IC50 DRUG Dacinostat [uM],0.026697429276242305
IC50 DRUG Patupilone [uM],0.0006229128105088585
IC50 DRUG GSK1904529A [uM],6.619143626333874
IC50 DRUG BMS-345541 [uM],56.59371858574134
IC50 DRUG Tipifarnib [uM],0.15206153568934616
IC50 DRUG Avagacestat [uM],133.08632795136344
IC50 DRUG Ruxolitinib [uM],48.51878293590431
IC50 DRUG AS601245 [uM],1.9862391970762465
IC50 DRUG Ispinesib [uM],0.45740640245257563
IC50 DRUG TL-2-105 [uM],159.43797896658947
IC50 DRUG AT-7519 [uM],11.166519824146333
IC50 DRUG TAK-715 [uM],146.33433946522553
IC50 DRUG BX-912 [uM],105.1360262676534
IC50 DRUG ZSTK474 [uM],8.093942966204906
IC50 DRUG AS605240 [uM],58.69954643659353
IC50 DRUG Genentech Cpd 10 [uM],7.413383887143899
IC50 DRUG GSK1070916 [uM],36.01692619344468
IC50 DRUG Enzastaurin [uM],20.11393784738771
IC50 DRUG GSK429286A [uM],258.6314305149502
IC50 DRUG QL-XII-47 [uM],2.4855028668951906
IC50 DRUG IC-87114 [uM],198.89976413260044
IC50 DRUG Idelalisib [uM],101.54326867402538
IC50 DRUG UNC0638 [uM],123.61402383060587
IC50 DRUG Cabozantinib [uM],8.002516062138918
IC50 DRUG WZ3105 [uM],15.75627974855141
IC50 DRUG XMD14-99 [uM],86.57014411945951
IC50 DRUG Quizartinib [uM],11.577180935758381
IC50 DRUG CP724714 [uM],74.0070974432325
IC50 DRUG JW-7-24-1 [uM],7.595530635253365
IC50 DRUG NPK76-II-72-1 [uM],66.86809850730971
IC50 DRUG STF-62247 [uM],61.37944456313332
IC50 DRUG NG-25 [uM],16.16510650866827
IC50 DRUG TL-1-85 [uM],24.773585878006898
IC50 DRUG VX-11e [uM],21.738763427162315
IC50 DRUG FR-180204 [uM],134.72006055745968
IC50 DRUG Ricolinostat [uM],12.803556706208006
IC50 DRUG Tubastatin A [uM],172.79311295651894
IC50 DRUG Zibotentan [uM],259.99229605010134
IC50 DRUG Sepantronium bromide [uM],0.4301221675779158
IC50 DRUG NSC-207895 [uM],142.38148934875954
IC50 DRUG VNLG/124 [uM],45.14131939876494
IC50 DRUG AR-42 [uM],0.9984601867308377
IC50 DRUG CUDC-101 [uM],11.133460128086744
IC50 DRUG Belinostat [uM],2.5260327777697786
IC50 DRUG I-BET-762 [uM],156.59878109976407
IC50 DRUG CAY10603 [uM],4.4888475570472
IC50 DRUG Linifanib [uM],13.295943650167732
IC50 DRUG BIX02189 [uM],128.01084667783505
IC50 DRUG Alectinib [uM],66.4120157366215
IC50 DRUG Pelitinib [uM],9.269486645528938
IC50 DRUG Omipalisib [uM],0.10799341780124351
IC50 DRUG JNJ-38877605 [uM],21.42346892814294
IC50 DRUG SU11274 [uM],24.99942938480712
IC50 DRUG KIN001-236 [uM],79.67477210565251
IC50 DRUG KIN001-244 [uM],53.47995977055458
IC50 DRUG WHI-P97 [uM],63.20358346873059
IC50 DRUG KIN001-042 [uM],85.14885839234728
IC50 DRUG KIN001-260 [uM],119.2210102993847
IC50 DRUG KIN001-266 [uM],16.334166200339553
