GENDER,MALE
PRIMARY SITE,Liver
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,Hepatocellular carcinoma
RADIATION AUC,4.734
IC50 DRUG Doxorubicin [uM],0.5796296000790493
IC50 DRUG Etoposide [uM],37.659566037695946
IC50 DRUG Gemcitabine [uM],14.144827364814798
IC50 DRUG Mitomycin C [uM],5.453818469775875
IC50 DRUG Vinorelbine [uM],0.40146015133413177
IC50 DRUG NSC-87877 [uM],21.30044575582663
IC50 DRUG Bicalutamide [uM],109.07633955724539
IC50 DRUG QS11 [uM],143.92336925812097
IC50 DRUG CP466722 [uM],12.08075873834642
IC50 DRUG Midostaurin [uM],1.8376323927765825
IC50 DRUG CHIR-99021 [uM],56.23745533803471
IC50 DRUG Ponatinib [uM],7.616127207385626
IC50 DRUG AZD6482 [uM],0.35106952437082656
IC50 DRUG JNK-9L [uM],25.371259052724962
IC50 DRUG PF-562271 [uM],18.631058500719828
IC50 DRUG HG6-64-1 [uM],33.53672141076373
IC50 DRUG JQ1 [uM],1.9120768359727822
IC50 DRUG JQ12 [uM],42.14314340826805
IC50 DRUG DMOG [uM],650.4503700752147
IC50 DRUG FTI-277 [uM],3.43256570327841
IC50 DRUG OSU-03012 [uM],13.620213825853444
IC50 DRUG Shikonin [uM],0.774966869170495
IC50 DRUG AKT inhibitor VIII [uM],113.55178632002017
IC50 DRUG Embelin [uM],86.3166058823368
IC50 DRUG FH535 [uM],57.84447827048296
IC50 DRUG PAC-1 [uM],36.661017607315344
IC50 DRUG IPA-3 [uM],467.9919055805416
IC50 DRUG GSK650394 [uM],173.87366981898097
IC50 DRUG BAY-61-3606 [uM],73.72891086836938
IC50 DRUG Fluorouracil [uM],789.7820331606204
IC50 DRUG Thapsigargin [uM],2.122649346044849
IC50 DRUG Obatoclax [uM],4.8659501511931
IC50 DRUG BMS-754807 [uM],1.9595444054036737
IC50 DRUG Linsitinib [uM],140.406108713413
IC50 DRUG Bexarotene [uM],114.14322277600584
IC50 DRUG Bleomycin [uM],564.4963964751066
IC50 DRUG LFM-A13 [uM],186.50853460613237
IC50 DRUG GW-2580 [uM],279.4529661774875
IC50 DRUG Luminespib [uM],2.9357237038327617
IC50 DRUG Phenformin [uM],19994.749638555473
IC50 DRUG Bryostatin 1 [uM],0.11863852663707668
IC50 DRUG Pazopanib [uM],116.25557496433127
IC50 DRUG Dacinostat [uM],0.2835802860395557
IC50 DRUG Patupilone [uM],0.03530883722701317
IC50 DRUG GSK1904529A [uM],149.5498825919367
IC50 DRUG BMS-345541 [uM],56.59824626433291
IC50 DRUG Tipifarnib [uM],16.65266060905471
IC50 DRUG Avagacestat [uM],53.284474310211635
IC50 DRUG Ruxolitinib [uM],311.15618851915355
IC50 DRUG AS601245 [uM],17.56402893321032
IC50 DRUG Ispinesib [uM],0.5140606625322929
IC50 DRUG TL-2-105 [uM],161.63828012556138
IC50 DRUG AT-7519 [uM],5.348279925711799
IC50 DRUG TAK-715 [uM],75.03967697615967
IC50 DRUG BX-912 [uM],17.3499218142599
IC50 DRUG ZSTK474 [uM],9.350828976886065
IC50 DRUG AS605240 [uM],68.6002377178077
IC50 DRUG Genentech Cpd 10 [uM],20.329438337832347
IC50 DRUG GSK1070916 [uM],24.45706179035169
IC50 DRUG Enzastaurin [uM],289.15301162737126
IC50 DRUG GSK429286A [uM],271.2427021563451
IC50 DRUG QL-XII-47 [uM],3.220095443643148
IC50 DRUG IC-87114 [uM],70.23269897875599
IC50 DRUG Idelalisib [uM],259.7669804178663
IC50 DRUG UNC0638 [uM],261.4902505451965
IC50 DRUG Cabozantinib [uM],9.875066056197475
IC50 DRUG WZ3105 [uM],0.47556343450281907
IC50 DRUG XMD14-99 [uM],145.02512452546105
IC50 DRUG Quizartinib [uM],15.111061117596341
IC50 DRUG CP724714 [uM],143.8836518894548
IC50 DRUG JW-7-24-1 [uM],0.9537020241324248
IC50 DRUG NPK76-II-72-1 [uM],44.72076790056201
IC50 DRUG STF-62247 [uM],152.09996969175887
IC50 DRUG NG-25 [uM],8.206758318507969
IC50 DRUG TL-1-85 [uM],19.444125624527498
IC50 DRUG VX-11e [uM],12.751615889430827
IC50 DRUG FR-180204 [uM],138.62992880654235
IC50 DRUG Ricolinostat [uM],3.868558666218816
IC50 DRUG Tubastatin A [uM],298.18318129931527
IC50 DRUG Zibotentan [uM],268.6136226390971
IC50 DRUG Sepantronium bromide [uM],0.02406742530210865
IC50 DRUG NSC-207895 [uM],2.052385961456178
IC50 DRUG VNLG/124 [uM],62.95322560977071
IC50 DRUG AR-42 [uM],0.5833802939842255
IC50 DRUG CUDC-101 [uM],0.44793730524935915
IC50 DRUG Belinostat [uM],0.7163252180445109
IC50 DRUG I-BET-762 [uM],77.06868213045995
IC50 DRUG CAY10603 [uM],1.677728843611583
IC50 DRUG Linifanib [uM],14.035754965567364
IC50 DRUG BIX02189 [uM],77.66797420396001
IC50 DRUG Alectinib [uM],42.104936906464545
IC50 DRUG Pelitinib [uM],4.934947329591402
IC50 DRUG Omipalisib [uM],0.04156586505974377
IC50 DRUG JNJ-38877605 [uM],39.49965746115573
IC50 DRUG SU11274 [uM],15.130975495827837
IC50 DRUG KIN001-236 [uM],60.76822273761993
IC50 DRUG KIN001-244 [uM],23.551252411410882
IC50 DRUG WHI-P97 [uM],41.03256419031033
IC50 DRUG KIN001-042 [uM],68.72650962640387
IC50 DRUG KIN001-260 [uM],200.78626819578062
IC50 DRUG KIN001-266 [uM],20.54755590899102
IC50 DRUG Masitinib [uM],34.66668017026285
IC50 DRUG Amuvatinib [uM],128.88325569572064
IC50 DRUG MPS-1-IN-1 [uM],47.69425736614955
IC50 DRUG NVP-BHG712 [uM],22.905750670107608
IC50 DRUG OSI-930 [uM],28.38670778883762
IC50 DRUG OSI-027 [uM],0.6112269185313067
IC50 DRUG CX-5461 [uM],3.138374529121355
IC50 DRUG PHA-793887 [uM],4.8427609388521375
IC50 DRUG PI-103 [uM],0.23970506672231792
IC50 DRUG PIK-93 [uM],17.967525687066786
IC50 DRUG SB52334 [uM],241.63323048485202
IC50 DRUG TPCA-1 [uM],18.26076921565525
IC50 DRUG Fedratinib [uM],7.712065110313671
IC50 DRUG Foretinib [uM],5.699012988874339
IC50 DRUG Y-39983 [uM],183.90825148198437
IC50 DRUG YM201636 [uM],32.37148685498889
IC50 DRUG Tivozanib [uM],1.8822634209644964
IC50 DRUG WYE-125132 [uM],0.02612671303837359
IC50 DRUG GSK690693 [uM],79.93125877649221
IC50 DRUG SNX-2112 [uM],0.10019580073919898
IC50 DRUG QL-XI-92 [uM],37.34716481014407
IC50 DRUG XMD13-2 [uM],27.108734981743662
IC50 DRUG QL-X-138 [uM],0.8679666384724516
IC50 DRUG XMD15-27 [uM],54.54096114412159
IC50 DRUG T0901317 [uM],132.58513932290754
IC50 DRUG Selisistat [uM],271.70638056026235
IC50 DRUG Tenovin-6 [uM],3.262592093033017
IC50 DRUG THZ-2-49 [uM],298.1977926331736
IC50 DRUG KIN001-270 [uM],238.7753137694668
IC50 DRUG THZ-2-102-1 [uM],0.08382600478526872
IC50 DRUG AT7867 [uM],3.8112301079173134
IC50 DRUG Canertinib [uM],1.7111368941849363
IC50 DRUG Dacomitinib [uM],2.7224875423449983
IC50 DRUG TWS119 [uM],3.7047841576258884
IC50 DRUG Torin 2 [uM],0.04305525449171036
IC50 DRUG Pilaralisib [uM],2.3632103206014436
IC50 DRUG GSK1059615 [uM],0.04648307551780752
IC50 DRUG Voxtalisib [uM],25.56790873304265
IC50 DRUG Brivanib [uM],37.73624354961068
IC50 DRUG Nintedanib [uM],12.769467884619115
IC50 DRUG Allitinib [uM],0.7450238855318104
IC50 DRUG Apitolisib [uM],0.32291666246316036
IC50 DRUG BMS4 [uM],48.116973775118595
IC50 DRUG kb NB 142-70 [uM],5.350344760250553
IC50 DRUG A484954 [uM],244.22574939603592
IC50 DRUG A832234 [uM],14.408956609511698
IC50 DRUG Venetoclax [uM],11.739532588249505
IC50 DRUG Devimistat [uM],240.1277323766166
IC50 DRUG CAY10566 [uM],38.169318031972324
IC50 DRUG Nelarabine [uM],357.71228854209704
IC50 DRUG Pemetrexed [uM],7.59826551853151
IC50 DRUG Alisertib [uM],122.68167591274153
IC50 DRUG Alvocidib [uM],0.5031892183489665
IC50 DRUG Trichostatin A [uM],0.4819567014418943
IC50 DRUG Panobinostat [uM],0.05170074952451594
IC50 DRUG LCL161 [uM],114.26793525589841
IC50 DRUG IMD 0354 [uM],0.19731891525928902
IC50 DRUG MIM1 [uM],64.4190244371523
IC50 DRUG ETP 45835 [uM],187.33660022555964
IC50 DRUG CD532 [uM],0.6600570554807148
IC50 DRUG NSC 319726 [uM],0.1649866033823328
IC50 DRUG Filanesib [uM],0.3860030530857544
