GENDER,MALE
PRIMARY SITE,Upper aerodigestive tract
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,Squamous cell carcinoma
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.04890635166679036
IC50 DRUG Etoposide [uM],0.6345913693927373
IC50 DRUG Gemcitabine [uM],0.024442252119707297
IC50 DRUG Mitomycin C [uM],0.6105677603659933
IC50 DRUG Vinorelbine [uM],0.008385066105143474
IC50 DRUG NSC-87877 [uM],149.54973304212885
IC50 DRUG Bicalutamide [uM],11.360029385029465
IC50 DRUG QS11 [uM],10.90206259246363
IC50 DRUG CP466722 [uM],10.86873153270023
IC50 DRUG Midostaurin [uM],0.6006841640303427
IC50 DRUG CHIR-99021 [uM],29.844662108145542
IC50 DRUG Ponatinib [uM],3.1778694882119973
IC50 DRUG AZD6482 [uM],2.7229558504756266
IC50 DRUG JNK-9L [uM],0.6774530686452351
IC50 DRUG PF-562271 [uM],1.060535532623789
IC50 DRUG HG6-64-1 [uM],1.6096986700180433
IC50 DRUG JQ1 [uM],8.517501102565028
IC50 DRUG JQ12 [uM],1.2315493366288732
IC50 DRUG DMOG [uM],270.0178316592426
IC50 DRUG FTI-277 [uM],6.103833399806523
IC50 DRUG OSU-03012 [uM],3.799760353974033
IC50 DRUG Shikonin [uM],1.3191241583864917
IC50 DRUG AKT inhibitor VIII [uM],4.866811500597033
IC50 DRUG Embelin [uM],16.282403747288427
IC50 DRUG FH535 [uM],3.8762531342109554
IC50 DRUG PAC-1 [uM],25.64757435273013
IC50 DRUG IPA-3 [uM],277.8454433735141
IC50 DRUG GSK650394 [uM],5.874282941085448
IC50 DRUG BAY-61-3606 [uM],9.656053264620164
IC50 DRUG Fluorouracil [uM],28.970092362844166
IC50 DRUG Thapsigargin [uM],0.03205695866979645
IC50 DRUG Obatoclax [uM],4.460968968740053
IC50 DRUG BMS-754807 [uM],1.1072849189846117
IC50 DRUG Linsitinib [uM],56.397565912899815
IC50 DRUG Bexarotene [uM],27.622896164592447
IC50 DRUG Bleomycin [uM],1.5296286599018711
IC50 DRUG LFM-A13 [uM],90.46762030501168
IC50 DRUG GW-2580 [uM],211.79037747375722
IC50 DRUG Luminespib [uM],0.03555050206669941
IC50 DRUG Phenformin [uM],4558.942647167679
IC50 DRUG Bryostatin 1 [uM],0.0368519037329526
IC50 DRUG Pazopanib [uM],31.982120107435193
IC50 DRUG Dacinostat [uM],0.09473260881436238
IC50 DRUG Patupilone [uM],0.00174595953092102
IC50 DRUG GSK1904529A [uM],57.8550647786424
IC50 DRUG BMS-345541 [uM],129.39723319013618
IC50 DRUG Tipifarnib [uM],3.5700050130276946
IC50 DRUG Avagacestat [uM],22.4040556886259
IC50 DRUG Ruxolitinib [uM],153.0157718398131
IC50 DRUG AS601245 [uM],12.278699337896773
IC50 DRUG Ispinesib [uM],0.025203535416488145
IC50 DRUG TL-2-105 [uM],118.61476821295547
IC50 DRUG AT-7519 [uM],4.1022229101713785
IC50 DRUG TAK-715 [uM],30.1399640370232
IC50 DRUG BX-912 [uM],20.530795942365646
IC50 DRUG ZSTK474 [uM],0.9473828413131662
IC50 DRUG AS605240 [uM],12.992028797848082
IC50 DRUG Genentech Cpd 10 [uM],9.566783054508893
IC50 DRUG GSK1070916 [uM],
IC50 DRUG Enzastaurin [uM],97.86960192067916
IC50 DRUG GSK429286A [uM],57.39401330133685
IC50 DRUG QL-XII-47 [uM],1.5152069041007792
IC50 DRUG IC-87114 [uM],229.96451168581723
IC50 DRUG Idelalisib [uM],87.86196469917162
IC50 DRUG UNC0638 [uM],44.59906969714221
IC50 DRUG Cabozantinib [uM],19.860602589007502
IC50 DRUG WZ3105 [uM],1.083624022346741
IC50 DRUG XMD14-99 [uM],120.53208704320049
IC50 DRUG Quizartinib [uM],12.027792336853745
IC50 DRUG CP724714 [uM],40.78465876342502
IC50 DRUG JW-7-24-1 [uM],2.3985226852162627
IC50 DRUG NPK76-II-72-1 [uM],9.474102277104286
IC50 DRUG STF-62247 [uM],113.76341671289951
IC50 DRUG NG-25 [uM],30.246757843332812
IC50 DRUG TL-1-85 [uM],52.8235968016375
IC50 DRUG VX-11e [uM],25.288000634392056
IC50 DRUG FR-180204 [uM],121.23866003993741
IC50 DRUG Ricolinostat [uM],15.558762737439617
IC50 DRUG Tubastatin A [uM],226.69874011519423
IC50 DRUG Zibotentan [uM],230.8414243234901
IC50 DRUG Sepantronium bromide [uM],0.03310420385436282
IC50 DRUG NSC-207895 [uM],129.00046383817823
IC50 DRUG VNLG/124 [uM],29.85412436572242
IC50 DRUG AR-42 [uM],1.1756027561238085
IC50 DRUG CUDC-101 [uM],0.45229032201354175
IC50 DRUG Belinostat [uM],1.7567772103530725
IC50 DRUG I-BET-762 [uM],185.28644889664398
IC50 DRUG CAY10603 [uM],3.251449835181514
IC50 DRUG Linifanib [uM],11.586736050973451
IC50 DRUG BIX02189 [uM],56.956339463399374
IC50 DRUG Alectinib [uM],53.68689871708567
IC50 DRUG Pelitinib [uM],0.6404475821168762
IC50 DRUG Omipalisib [uM],0.005123410235654834
IC50 DRUG JNJ-38877605 [uM],232.11501427322793
IC50 DRUG SU11274 [uM],118.99613338254758
IC50 DRUG KIN001-236 [uM],77.4278085762853
IC50 DRUG KIN001-244 [uM],23.846894518773883
IC50 DRUG WHI-P97 [uM],46.84063053015329
IC50 DRUG KIN001-042 [uM],120.43907218035987
IC50 DRUG KIN001-260 [uM],163.8560010924146
IC50 DRUG KIN001-266 [uM],58.50311496001652
IC50 DRUG Masitinib [uM],60.09285804776488
IC50 DRUG Amuvatinib [uM],36.650460754504216
IC50 DRUG MPS-1-IN-1 [uM],33.523074742434936
IC50 DRUG NVP-BHG712 [uM],64.06626895048602
IC50 DRUG OSI-930 [uM],83.63231596475447
IC50 DRUG OSI-027 [uM],78.14139952908515
IC50 DRUG CX-5461 [uM],17.314460163866826
IC50 DRUG PHA-793887 [uM],18.93761204841366
IC50 DRUG PI-103 [uM],0.5117571924105903
IC50 DRUG PIK-93 [uM],3.7086539719780545
IC50 DRUG SB52334 [uM],80.34533242863004
IC50 DRUG TPCA-1 [uM],11.668221087294693
IC50 DRUG Fedratinib [uM],12.92271996752921
IC50 DRUG Foretinib [uM],0.8791480196215461
IC50 DRUG Y-39983 [uM],153.04943901287106
IC50 DRUG YM201636 [uM],13.95586709311575
IC50 DRUG Tivozanib [uM],1.3136966060692026
IC50 DRUG WYE-125132 [uM],3.771199045133301
IC50 DRUG GSK690693 [uM],23.388325789778705
IC50 DRUG SNX-2112 [uM],0.14884050241082095
IC50 DRUG QL-XI-92 [uM],25.050254821647687
IC50 DRUG XMD13-2 [uM],5.849949331943398
IC50 DRUG QL-X-138 [uM],1.9613166344730069
IC50 DRUG XMD15-27 [uM],92.09300589121892
IC50 DRUG T0901317 [uM],67.8384402756796
IC50 DRUG Selisistat [uM],146.87207943458176
IC50 DRUG Tenovin-6 [uM],21.38314510964664
IC50 DRUG THZ-2-49 [uM],30.01082050105363
IC50 DRUG KIN001-270 [uM],156.31715683166428
IC50 DRUG THZ-2-102-1 [uM],0.27975837354359806
IC50 DRUG AT7867 [uM],55.31222771005701
IC50 DRUG Canertinib [uM],10.98993660529617
IC50 DRUG Dacomitinib [uM],14.633142641565358
IC50 DRUG TWS119 [uM],10.881270407429607
IC50 DRUG Torin 2 [uM],0.08164505702316285
IC50 DRUG Pilaralisib [uM],29.951547719373515
IC50 DRUG GSK1059615 [uM],0.021828605291370356
IC50 DRUG Voxtalisib [uM],69.65148354507151
IC50 DRUG Brivanib [uM],69.92673142820577
IC50 DRUG Nintedanib [uM],43.41174384461317
IC50 DRUG Allitinib [uM],1.920804291216233
IC50 DRUG Apitolisib [uM],0.6610055782887658
IC50 DRUG BMS4 [uM],235.41407855889918
IC50 DRUG kb NB 142-70 [uM],44.682860764279695
IC50 DRUG A484954 [uM],235.41407855889918
IC50 DRUG A832234 [uM],6.734186394723986
IC50 DRUG Venetoclax [uM],5.926056598599242
IC50 DRUG Devimistat [uM],102.83409896353116
IC50 DRUG CAY10566 [uM],12.269371071590166
IC50 DRUG Nelarabine [uM],402.1105295673754
IC50 DRUG Pemetrexed [uM],2.3821179811590603
IC50 DRUG Alisertib [uM],0.24189053254974574
IC50 DRUG Alvocidib [uM],0.21333107015526429
IC50 DRUG Trichostatin A [uM],0.33042849404419533
IC50 DRUG Panobinostat [uM],0.08299233706216018
IC50 DRUG LCL161 [uM],158.7460888017497
IC50 DRUG IMD 0354 [uM],2.8573767967234645
IC50 DRUG MIM1 [uM],42.931335906373484
IC50 DRUG ETP 45835 [uM],226.22905416089174
IC50 DRUG CD532 [uM],1.794721757184693
IC50 DRUG NSC 319726 [uM],0.08037540962615125
IC50 DRUG Filanesib [uM],0.005415283745469382
IC50 DRUG SB-505124 [uM],52.82322703775406
IC50 DRUG A 83-01 [uM],71.34269813476213
IC50 DRUG LDN193189 [uM],3.597542595445829
IC50 DRUG Fingolimod [uM],7.080085613961785
IC50 DRUG BAM7 [uM],80.83451175374421
IC50 DRUG AGI-6780 [uM],201.3436198637409
IC50 DRUG Kobe2602 [uM],60.421439465732746
IC50 DRUG LGK974 [uM],17.43699328090868
IC50 DRUG Wnt-C59 [uM],110.83349166686534
IC50 DRUG RU-SKI 43 [uM],142.52950059472002
IC50 DRUG AICA Ribonucleotide [uM],1043.2457023700404
IC50 DRUG Vinblastine [uM],0.003989681004592974
IC50 DRUG Cisplatin [uM],11.888184408378674
IC50 DRUG Cytarabine [uM],1.2090766873281698
IC50 DRUG Docetaxel [uM],0.0033780522262987973
IC50 DRUG Methotrexate [uM],0.9288230796649928
IC50 DRUG Tretinoin [uM],6.586426892312406
IC50 DRUG Gefitinib [uM],3.9488602777513426
IC50 DRUG Navitoclax [uM],2.9043104630151797
IC50 DRUG Vorinostat [uM],11.07054524723106
IC50 DRUG Nilotinib [uM],76.64573797088569
IC50 DRUG Refametinib [uM],0.7351586152428006
IC50 DRUG CI-1040 [uM],1.7665261659149452
IC50 DRUG Temsirolimus [uM],0.027265366733187503
IC50 DRUG Olaparib [uM],53.6718684897749
IC50 DRUG Veliparib [uM],15.663419098986
IC50 DRUG Bosutinib [uM],0.6496217555557771
IC50 DRUG Lenalidomide [uM],14.416234970230903
IC50 DRUG Axitinib [uM],5.35374866184404
IC50 DRUG AZD7762 [uM],1.523502560329786
IC50 DRUG GW441756 [uM],2.814185846376858
IC50 DRUG Lestaurtinib [uM],0.5125833228570369
IC50 DRUG SB216763 [uM],117.70706053262812
IC50 DRUG Tanespimycin [uM],1.8820883786059424
IC50 DRUG VX-702 [uM],13.275881925669868
IC50 DRUG Motesanib [uM],10.757304368781735
IC50 DRUG KU-55933 [uM],15.370913657603497
IC50 DRUG Elesclomol [uM],0.011522772318719234
IC50 DRUG Afatinib [uM],2.407396805470196
IC50 DRUG Vismodegib [uM],56.922631289041156
IC50 DRUG PLX-4720 [uM],150.42896809740427
IC50 DRUG BX795 [uM],5.127745044135211
IC50 DRUG NU7441 [uM],7.221227844420544
IC50 DRUG SL0101 [uM],82.20975754958161
IC50 DRUG Doramapimod [uM],37.91273229004182
IC50 DRUG JNK Inhibitor VIII [uM],43.48691116244694
IC50 DRUG Nutlin-3a [uM],103.20868433087672
IC50 DRUG Mirin [uM],73.55415958727764
IC50 DRUG PD173074 [uM],78.67331299395899
IC50 DRUG ZM447439 [uM],3.075676878117449
IC50 DRUG RO-3306 [uM],5.359008625249311
IC50 DRUG MK-2206 [uM],39.467044215217655
IC50 DRUG Palbociclib [uM],82.91856652728703
IC50 DRUG Dactolisib [uM],0.7748785279829529
IC50 DRUG Pictilisib [uM],1.3672699302138809
IC50 DRUG AZD8055 [uM],0.4810981382797365
IC50 DRUG PD0325901 [uM],0.6271898456802927
IC50 DRUG SB590885 [uM],54.61840970474326
IC50 DRUG Selumetinib [uM],0.9256750720760796
IC50 DRUG CCT007093 [uM],17.767998461431166
IC50 DRUG EHT-1864 [uM],31.389548902138603
IC50 DRUG BMS-536924 [uM],10.633921148308799
IC50 DRUG Cetuximab [uM],
IC50 DRUG PF-4708671 [uM],38.07884962350237
IC50 DRUG Serdemetan [uM],7.7218579331705985
IC50 DRUG HG-5-113-01 [uM],1.7825002258315097
IC50 DRUG HG-5-88-01 [uM],9.204688741086787
IC50 DRUG TW 37 [uM],0.9307644883806955
IC50 DRUG XMD11-85h [uM],17.343590248378764
IC50 DRUG ZG-10 [uM],3.9404502758867497
IC50 DRUG XMD8-92 [uM],21.7764258140464
IC50 DRUG QL-VIII-58 [uM],0.08148641171982358
IC50 DRUG CCT-018159 [uM],4.971785345253582
IC50 DRUG Rucaparib [uM],17.449447739823977
IC50 DRUG GSK269962A [uM],3.1882079889460653
IC50 DRUG Tamoxifen [uM],30.645137383752278
IC50 DRUG QL-XII-61 [uM],49.92735255628032
IC50 DRUG PFI-1 [uM],8.715900489278095
IC50 DRUG IOX2 [uM],0.09754270469491913
