GENDER,FEMALE
PRIMARY SITE,Haematopoietic and lymphoid tissue
HISTOLOGY,Lymphoid neoplasm
HISTOLOGIC SUBTYPE,Plasma cell myeloma
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.21054897343949044
IC50 DRUG Etoposide [uM],13.336064740456044
IC50 DRUG Gemcitabine [uM],0.013626797779742815
IC50 DRUG Mitomycin C [uM],0.5526651368625842
IC50 DRUG Vinorelbine [uM],0.00194183281869395
IC50 DRUG NSC-87877 [uM],117.3905018561851
IC50 DRUG Bicalutamide [uM],44.27840117369073
IC50 DRUG QS11 [uM],13.77106979511663
IC50 DRUG CP466722 [uM],5.577139441202027
IC50 DRUG Midostaurin [uM],3.481255484040222
IC50 DRUG CHIR-99021 [uM],6.862384664059578
IC50 DRUG Ponatinib [uM],2.1623919645795597
IC50 DRUG AZD6482 [uM],15.77638181757661
IC50 DRUG JNK-9L [uM],0.6314225431871221
IC50 DRUG PF-562271 [uM],9.315549563452015
IC50 DRUG HG6-64-1 [uM],7.437375267687309
IC50 DRUG JQ1 [uM],4.626483147047001
IC50 DRUG JQ12 [uM],1.48357690552259
IC50 DRUG DMOG [uM],607.9271161333883
IC50 DRUG FTI-277 [uM],5.8785609760823565
IC50 DRUG OSU-03012 [uM],3.540907322160336
IC50 DRUG Shikonin [uM],1.0739452315994122
IC50 DRUG AKT inhibitor VIII [uM],5.1001655500624565
IC50 DRUG Embelin [uM],27.72473569227982
IC50 DRUG FH535 [uM],6.450276512217342
IC50 DRUG PAC-1 [uM],1.3557760215132741
IC50 DRUG IPA-3 [uM],9.70484261896955
IC50 DRUG GSK650394 [uM],23.698908684183
IC50 DRUG BAY-61-3606 [uM],6.109830308205242
IC50 DRUG Fluorouracil [uM],7.699920468191523
IC50 DRUG Thapsigargin [uM],0.006212990108294178
IC50 DRUG Obatoclax [uM],1.8637097674825716
IC50 DRUG BMS-754807 [uM],0.38283277651073033
IC50 DRUG Linsitinib [uM],2.8836821447021608
IC50 DRUG Bexarotene [uM],33.071669184442314
IC50 DRUG Bleomycin [uM],53.07192133649065
IC50 DRUG LFM-A13 [uM],29.281209608338546
IC50 DRUG GW-2580 [uM],34.5146199175478
IC50 DRUG Luminespib [uM],0.0066938907293278135
IC50 DRUG Phenformin [uM],271.2207323872581
IC50 DRUG Bryostatin 1 [uM],0.0429456893485354
IC50 DRUG Pazopanib [uM],15.026825942612039
IC50 DRUG Dacinostat [uM],0.01838910333218981
IC50 DRUG Patupilone [uM],0.0025059359036254153
IC50 DRUG GSK1904529A [uM],17.62684457570883
IC50 DRUG BMS-345541 [uM],3.0380261142328973
IC50 DRUG Tipifarnib [uM],5.894036045954648
IC50 DRUG Avagacestat [uM],45.39699893004651
IC50 DRUG Ruxolitinib [uM],11.360120265628066
IC50 DRUG AS601245 [uM],4.455155656308276
IC50 DRUG Ispinesib [uM],0.020419703222892157
IC50 DRUG TL-2-105 [uM],27.974125677474458
IC50 DRUG AT-7519 [uM],0.3150398941753477
IC50 DRUG TAK-715 [uM],20.876580908226565
IC50 DRUG BX-912 [uM],6.149452171217831
IC50 DRUG ZSTK474 [uM],1.338388127520524
IC50 DRUG AS605240 [uM],13.580908231837094
IC50 DRUG Genentech Cpd 10 [uM],4.695506558385365
IC50 DRUG GSK1070916 [uM],4.177429060438669
IC50 DRUG Enzastaurin [uM],9.961413707219025
IC50 DRUG GSK429286A [uM],34.17440595446585
IC50 DRUG QL-XII-47 [uM],5.570495451592604
IC50 DRUG IC-87114 [uM],134.75024123113383
IC50 DRUG Idelalisib [uM],58.17990382463818
IC50 DRUG UNC0638 [uM],4.599984803947874
IC50 DRUG Cabozantinib [uM],11.027509340330006
IC50 DRUG WZ3105 [uM],0.33078687273789825
IC50 DRUG XMD14-99 [uM],6.462201181977937
IC50 DRUG Quizartinib [uM],2.0277524252546955
IC50 DRUG CP724714 [uM],30.45006107801391
IC50 DRUG JW-7-24-1 [uM],3.668636253658112
IC50 DRUG NPK76-II-72-1 [uM],0.8754300742054495
IC50 DRUG STF-62247 [uM],9.958475523578786
IC50 DRUG NG-25 [uM],3.160214800087883
IC50 DRUG TL-1-85 [uM],3.3053058148792402
IC50 DRUG VX-11e [uM],3.506817741884874
IC50 DRUG FR-180204 [uM],54.353716929714004
IC50 DRUG Ricolinostat [uM],4.224259587965896
IC50 DRUG Tubastatin A [uM],19.038343033027736
IC50 DRUG Zibotentan [uM],146.28064461624928
IC50 DRUG Sepantronium bromide [uM],0.0022364801737197303
IC50 DRUG NSC-207895 [uM],48.61654961510299
IC50 DRUG VNLG/124 [uM],31.403740185230742
IC50 DRUG AR-42 [uM],0.18162539178220077
IC50 DRUG CUDC-101 [uM],0.15093605631013043
IC50 DRUG Belinostat [uM],0.1951042983643335
IC50 DRUG I-BET-762 [uM],1.0835590068558845
IC50 DRUG CAY10603 [uM],0.38162264458994655
IC50 DRUG Linifanib [uM],5.670305520647122
IC50 DRUG BIX02189 [uM],13.741067820939001
IC50 DRUG Alectinib [uM],23.622484700310682
IC50 DRUG Pelitinib [uM],7.436453090330294
IC50 DRUG Omipalisib [uM],0.007539925331465257
IC50 DRUG JNJ-38877605 [uM],116.09269885106578
IC50 DRUG SU11274 [uM],45.07478503380876
