GENDER,FEMALE
PRIMARY SITE,Pancreas
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,
RADIATION AUC,2.248
IC50 DRUG Doxorubicin [uM],0.12999113801052298
IC50 DRUG Etoposide [uM],8.14103238014422
IC50 DRUG Gemcitabine [uM],105.30553691013186
IC50 DRUG Mitomycin C [uM],0.9554431640613299
IC50 DRUG Vinorelbine [uM],0.10411950010606305
IC50 DRUG NSC-87877 [uM],249.98527096834422
IC50 DRUG Bicalutamide [uM],31.175265251555263
IC50 DRUG QS11 [uM],160.58060044883769
IC50 DRUG CP466722 [uM],11.487862003459016
IC50 DRUG Midostaurin [uM],2.430344459045221
IC50 DRUG CHIR-99021 [uM],66.48630589067307
IC50 DRUG Ponatinib [uM],1.3444029350047708
IC50 DRUG AZD6482 [uM],27.97930136946154
IC50 DRUG JNK-9L [uM],1.0962036682970644
IC50 DRUG PF-562271 [uM],7.01398490786628
IC50 DRUG HG6-64-1 [uM],5.757952829563287
IC50 DRUG JQ1 [uM],2.9724157320596136
IC50 DRUG JQ12 [uM],61.18322190177568
IC50 DRUG DMOG [uM],111.59463775472013
IC50 DRUG FTI-277 [uM],15.986490151001789
IC50 DRUG OSU-03012 [uM],2.5854976398167007
IC50 DRUG Shikonin [uM],1.5874103853212516
IC50 DRUG AKT inhibitor VIII [uM],7.498305037488402
IC50 DRUG Embelin [uM],7.670693281372321
IC50 DRUG FH535 [uM],2.666196700053129
IC50 DRUG PAC-1 [uM],2.7409539041117075
IC50 DRUG IPA-3 [uM],21.413145304312778
IC50 DRUG GSK650394 [uM],71.9662313522207
IC50 DRUG BAY-61-3606 [uM],4.750590851023729
IC50 DRUG Fluorouracil [uM],746.7683276383042
IC50 DRUG Thapsigargin [uM],
IC50 DRUG Obatoclax [uM],11.78772811438373
IC50 DRUG BMS-754807 [uM],0.15779319432276684
IC50 DRUG Linsitinib [uM],72.66363114394572
IC50 DRUG Bexarotene [uM],43.020166752744274
IC50 DRUG Bleomycin [uM],54.52781835625541
IC50 DRUG LFM-A13 [uM],250.70451134591352
IC50 DRUG GW-2580 [uM],194.2096022899136
IC50 DRUG Luminespib [uM],5.572573633952963
IC50 DRUG Phenformin [uM],3126.1203189875428
IC50 DRUG Bryostatin 1 [uM],0.08875176176059779
IC50 DRUG Pazopanib [uM],90.96046849593664
IC50 DRUG Dacinostat [uM],0.027183013620700774
IC50 DRUG Patupilone [uM],0.0008689769133220055
IC50 DRUG GSK1904529A [uM],559.9738017244822
IC50 DRUG BMS-345541 [uM],207.62882699308523
IC50 DRUG Tipifarnib [uM],0.4324281904659707
IC50 DRUG Avagacestat [uM],78.25431721695502
IC50 DRUG Ruxolitinib [uM],268.37895689677777
IC50 DRUG AS601245 [uM],3.4718548845496855
IC50 DRUG Ispinesib [uM],0.03856195925406008
IC50 DRUG TL-2-105 [uM],139.93667516057204
IC50 DRUG AT-7519 [uM],0.5818008918541422
IC50 DRUG TAK-715 [uM],100.19927969978237
IC50 DRUG BX-912 [uM],5.687091741577615
IC50 DRUG ZSTK474 [uM],1.833183366255093
IC50 DRUG AS605240 [uM],6.371188309573955
IC50 DRUG Genentech Cpd 10 [uM],16.4038489603763
IC50 DRUG GSK1070916 [uM],5.144216119744617
IC50 DRUG Enzastaurin [uM],5.707516555074009
IC50 DRUG GSK429286A [uM],171.07122666795715
IC50 DRUG QL-XII-47 [uM],1.412876927828621
IC50 DRUG IC-87114 [uM],
IC50 DRUG Idelalisib [uM],50.69361673459395
IC50 DRUG UNC0638 [uM],275.34228598272443
IC50 DRUG Cabozantinib [uM],32.65624145715273
IC50 DRUG WZ3105 [uM],0.2732003145313802
IC50 DRUG XMD14-99 [uM],31.32498431300364
IC50 DRUG Quizartinib [uM],16.04339117531904
IC50 DRUG CP724714 [uM],36.2408160914147
IC50 DRUG JW-7-24-1 [uM],4.69246016329111
IC50 DRUG NPK76-II-72-1 [uM],39.58043775031719
IC50 DRUG STF-62247 [uM],91.29116371966381
IC50 DRUG NG-25 [uM],91.4290260767049
IC50 DRUG TL-1-85 [uM],66.97282901171765
IC50 DRUG VX-11e [uM],34.090951596434216
IC50 DRUG FR-180204 [uM],107.02559377302826
IC50 DRUG Ricolinostat [uM],
IC50 DRUG Tubastatin A [uM],142.51695855052574
IC50 DRUG Zibotentan [uM],291.945750777632
IC50 DRUG Sepantronium bromide [uM],0.05185774408055002
IC50 DRUG NSC-207895 [uM],66.20195538205385
IC50 DRUG VNLG/124 [uM],27.061498550076525
IC50 DRUG AR-42 [uM],0.5579014193722976
IC50 DRUG CUDC-101 [uM],0.9538107523605671
IC50 DRUG Belinostat [uM],1.8633053863399687
IC50 DRUG I-BET-762 [uM],501.6882947279141
IC50 DRUG CAY10603 [uM],3.3180789966533193
IC50 DRUG Linifanib [uM],3.2505558094110167
IC50 DRUG BIX02189 [uM],143.97490304831345
IC50 DRUG Alectinib [uM],66.6332698425752
IC50 DRUG Pelitinib [uM],3.7756705648539666
IC50 DRUG Omipalisib [uM],0.0108109042654675
IC50 DRUG JNJ-38877605 [uM],
IC50 DRUG SU11274 [uM],
IC50 DRUG KIN001-236 [uM],78.24696165685337
IC50 DRUG KIN001-244 [uM],34.25196721523623
IC50 DRUG WHI-P97 [uM],111.14570520138263
IC50 DRUG KIN001-042 [uM],
IC50 DRUG KIN001-260 [uM],238.30872572760003
IC50 DRUG KIN001-266 [uM],25.60429216174799
IC50 DRUG Masitinib [uM],34.620500271336574
