GENDER,FEMALE
PRIMARY SITE,Large intestine
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],
IC50 DRUG Etoposide [uM],
IC50 DRUG Gemcitabine [uM],2.2755004358161814
IC50 DRUG Mitomycin C [uM],
IC50 DRUG Vinorelbine [uM],0.05984358723522226
IC50 DRUG NSC-87877 [uM],
IC50 DRUG Bicalutamide [uM],230.92500404611226
IC50 DRUG QS11 [uM],
IC50 DRUG CP466722 [uM],
IC50 DRUG Midostaurin [uM],
IC50 DRUG CHIR-99021 [uM],44.48704396825697
IC50 DRUG Ponatinib [uM],
IC50 DRUG AZD6482 [uM],52.81958236083126
IC50 DRUG JNK-9L [uM],
IC50 DRUG PF-562271 [uM],
IC50 DRUG HG6-64-1 [uM],
IC50 DRUG JQ1 [uM],30.274658214158844
IC50 DRUG JQ12 [uM],
IC50 DRUG DMOG [uM],
IC50 DRUG FTI-277 [uM],
IC50 DRUG OSU-03012 [uM],
IC50 DRUG Shikonin [uM],
IC50 DRUG AKT inhibitor VIII [uM],
IC50 DRUG Embelin [uM],
IC50 DRUG FH535 [uM],
IC50 DRUG PAC-1 [uM],
IC50 DRUG IPA-3 [uM],
IC50 DRUG GSK650394 [uM],
IC50 DRUG BAY-61-3606 [uM],
IC50 DRUG Fluorouracil [uM],236.9921456811252
IC50 DRUG Thapsigargin [uM],
IC50 DRUG Obatoclax [uM],0.6139498694592729
IC50 DRUG BMS-754807 [uM],1.3713491002430507
IC50 DRUG Linsitinib [uM],26.291797278909772
IC50 DRUG Bexarotene [uM],
IC50 DRUG Bleomycin [uM],
IC50 DRUG LFM-A13 [uM],
IC50 DRUG GW-2580 [uM],
IC50 DRUG Luminespib [uM],0.04166757627442623
IC50 DRUG Phenformin [uM],
IC50 DRUG Bryostatin 1 [uM],
IC50 DRUG Pazopanib [uM],
IC50 DRUG Dacinostat [uM],
IC50 DRUG Patupilone [uM],
IC50 DRUG GSK1904529A [uM],142.40113935010854
IC50 DRUG BMS-345541 [uM],14.626149670835845
IC50 DRUG Tipifarnib [uM],
IC50 DRUG Avagacestat [uM],19.581279847362516
IC50 DRUG Ruxolitinib [uM],208.93433165809762
IC50 DRUG AS601245 [uM],
IC50 DRUG Ispinesib [uM],
IC50 DRUG TL-2-105 [uM],
IC50 DRUG AT-7519 [uM],
IC50 DRUG TAK-715 [uM],
IC50 DRUG BX-912 [uM],
IC50 DRUG ZSTK474 [uM],
IC50 DRUG AS605240 [uM],
IC50 DRUG Genentech Cpd 10 [uM],
IC50 DRUG GSK1070916 [uM],
IC50 DRUG Enzastaurin [uM],
IC50 DRUG GSK429286A [uM],
IC50 DRUG QL-XII-47 [uM],
IC50 DRUG IC-87114 [uM],
IC50 DRUG Idelalisib [uM],
IC50 DRUG UNC0638 [uM],165.25867936749444
IC50 DRUG Cabozantinib [uM],
IC50 DRUG WZ3105 [uM],
IC50 DRUG XMD14-99 [uM],
IC50 DRUG Quizartinib [uM],
IC50 DRUG CP724714 [uM],
IC50 DRUG JW-7-24-1 [uM],
IC50 DRUG NPK76-II-72-1 [uM],
IC50 DRUG STF-62247 [uM],
IC50 DRUG NG-25 [uM],
IC50 DRUG TL-1-85 [uM],
IC50 DRUG VX-11e [uM],3.23862222445954
IC50 DRUG FR-180204 [uM],
IC50 DRUG Ricolinostat [uM],
IC50 DRUG Tubastatin A [uM],
IC50 DRUG Zibotentan [uM],
IC50 DRUG Sepantronium bromide [uM],0.002964680528181115
IC50 DRUG NSC-207895 [uM],
IC50 DRUG VNLG/124 [uM],
IC50 DRUG AR-42 [uM],
IC50 DRUG CUDC-101 [uM],
IC50 DRUG Belinostat [uM],
IC50 DRUG I-BET-762 [uM],49.5267535832917
IC50 DRUG CAY10603 [uM],
IC50 DRUG Linifanib [uM],
IC50 DRUG BIX02189 [uM],
IC50 DRUG Alectinib [uM],
IC50 DRUG Pelitinib [uM],
IC50 DRUG Omipalisib [uM],
IC50 DRUG JNJ-38877605 [uM],
IC50 DRUG SU11274 [uM],
IC50 DRUG KIN001-236 [uM],
IC50 DRUG KIN001-244 [uM],
IC50 DRUG WHI-P97 [uM],
IC50 DRUG KIN001-042 [uM],
IC50 DRUG KIN001-260 [uM],
