GENDER,MALE
PRIMARY SITE,Soft tissue
HISTOLOGY,Malignant fibrous histiocytoma-pleomorphic sarcoma
HISTOLOGIC SUBTYPE,
RADIATION AUC,2.099
IC50 DRUG Doxorubicin [uM],0.49793038544093
IC50 DRUG Etoposide [uM],3.4356907597534345
IC50 DRUG Gemcitabine [uM],0.2516706476624606
IC50 DRUG Mitomycin C [uM],4.380680159983768
IC50 DRUG Vinorelbine [uM],0.04020001139095952
IC50 DRUG NSC-87877 [uM],162.5879359968733
IC50 DRUG Bicalutamide [uM],85.72392858572884
IC50 DRUG QS11 [uM],112.51640126044197
IC50 DRUG CP466722 [uM],46.00140778304308
IC50 DRUG Midostaurin [uM],0.6330638455980077
IC50 DRUG CHIR-99021 [uM],17.023759739272627
IC50 DRUG Ponatinib [uM],0.8922285118556933
IC50 DRUG AZD6482 [uM],5.354337606588211
IC50 DRUG JNK-9L [uM],0.261795660833519
IC50 DRUG PF-562271 [uM],3.7425118363798813
IC50 DRUG HG6-64-1 [uM],0.41936064556623354
IC50 DRUG JQ1 [uM],10.01859633984532
IC50 DRUG JQ12 [uM],47.984162089906526
IC50 DRUG DMOG [uM],5607.162066376731
IC50 DRUG FTI-277 [uM],6.404904339805953
IC50 DRUG OSU-03012 [uM],15.55851379922733
IC50 DRUG Shikonin [uM],1.191797891313488
IC50 DRUG AKT inhibitor VIII [uM],76.55198097859402
IC50 DRUG Embelin [uM],14.237096674803018
IC50 DRUG FH535 [uM],3.4274549888083303
IC50 DRUG PAC-1 [uM],18.191146141986113
IC50 DRUG IPA-3 [uM],270.3812499868637
IC50 DRUG GSK650394 [uM],147.35092695469686
IC50 DRUG BAY-61-3606 [uM],0.6179615748967273
IC50 DRUG Fluorouracil [uM],98.65806669676266
IC50 DRUG Thapsigargin [uM],0.00498398752754058
IC50 DRUG Obatoclax [uM],9.337756313607516
IC50 DRUG BMS-754807 [uM],1.7356552364495101
IC50 DRUG Linsitinib [uM],99.6985367170494
IC50 DRUG Bexarotene [uM],25.658194646761338
IC50 DRUG Bleomycin [uM],5.123536893136333
IC50 DRUG LFM-A13 [uM],37.660658180947046
IC50 DRUG GW-2580 [uM],229.4189940292024
IC50 DRUG Luminespib [uM],0.14230324076092704
IC50 DRUG Phenformin [uM],15868.987311742327
IC50 DRUG Bryostatin 1 [uM],0.08567107713621122
IC50 DRUG Pazopanib [uM],17.87621395785156
IC50 DRUG Dacinostat [uM],0.22070197874315223
IC50 DRUG Patupilone [uM],0.006177899203575222
IC50 DRUG GSK1904529A [uM],85.11693355673094
IC50 DRUG BMS-345541 [uM],16.457544429387006
IC50 DRUG Tipifarnib [uM],9.20598669370279
IC50 DRUG Avagacestat [uM],55.25445662275043
IC50 DRUG Ruxolitinib [uM],45.49215984451139
IC50 DRUG AS601245 [uM],2.8404145220769164
IC50 DRUG Ispinesib [uM],1.4137093574655746
IC50 DRUG TL-2-105 [uM],113.01448541386515
IC50 DRUG AT-7519 [uM],4.2998537048807695
IC50 DRUG TAK-715 [uM],221.30592050548012
IC50 DRUG BX-912 [uM],18.05836477735574
IC50 DRUG ZSTK474 [uM],65.25397735648338
IC50 DRUG AS605240 [uM],140.5709017111318
IC50 DRUG Genentech Cpd 10 [uM],40.361283650621765
IC50 DRUG GSK1070916 [uM],38.914152424522555
IC50 DRUG Enzastaurin [uM],181.92417874998785
IC50 DRUG GSK429286A [uM],143.13453611976706
IC50 DRUG QL-XII-47 [uM],3.125646056809461
IC50 DRUG IC-87114 [uM],64.45646276513139
IC50 DRUG Idelalisib [uM],221.30592050548012
IC50 DRUG UNC0638 [uM],4.791559823201203
IC50 DRUG Cabozantinib [uM],52.63408954326185
IC50 DRUG WZ3105 [uM],2.882116730346049
IC50 DRUG XMD14-99 [uM],151.70911951412523
IC50 DRUG Quizartinib [uM],15.134077663765835
IC50 DRUG CP724714 [uM],110.11629119063957
IC50 DRUG JW-7-24-1 [uM],26.742899530635448
IC50 DRUG NPK76-II-72-1 [uM],110.39998522373435
IC50 DRUG STF-62247 [uM],85.54786124780163
IC50 DRUG NG-25 [uM],107.82127551560848
IC50 DRUG TL-1-85 [uM],65.03821368535021
IC50 DRUG VX-11e [uM],15.530813216186917
IC50 DRUG FR-180204 [uM],208.39222476621964
IC50 DRUG Ricolinostat [uM],5.062993959906513
IC50 DRUG Tubastatin A [uM],157.26259692448642
IC50 DRUG Zibotentan [uM],219.9215737846019
IC50 DRUG Sepantronium bromide [uM],0.007290209466299124
IC50 DRUG NSC-207895 [uM],221.22117656742654
IC50 DRUG VNLG/124 [uM],51.5904717794713
IC50 DRUG AR-42 [uM],18.703001144607494
IC50 DRUG CUDC-101 [uM],9.735675254464724
IC50 DRUG Belinostat [uM],47.78142664142793
IC50 DRUG I-BET-762 [uM],30.21048350287801
IC50 DRUG CAY10603 [uM],18.752667331898387
IC50 DRUG Linifanib [uM],12.79695177516636
IC50 DRUG BIX02189 [uM],221.12032270733954
IC50 DRUG Alectinib [uM],75.81771708748302
IC50 DRUG Pelitinib [uM],37.855602976077485
IC50 DRUG Omipalisib [uM],1.0744178714744632
IC50 DRUG JNJ-38877605 [uM],37.80370070189606
IC50 DRUG SU11274 [uM],7.941355670163112
IC50 DRUG KIN001-236 [uM],112.94455109429893
IC50 DRUG KIN001-244 [uM],220.99675098845938
IC50 DRUG WHI-P97 [uM],111.41333231499921
IC50 DRUG KIN001-042 [uM],61.610480866295184
IC50 DRUG KIN001-260 [uM],220.5077849148613
IC50 DRUG KIN001-266 [uM],149.8705617652325
IC50 DRUG Masitinib [uM],58.655948872092026
IC50 DRUG Amuvatinib [uM],74.80157942013841
IC50 DRUG MPS-1-IN-1 [uM],194.8390825126136
IC50 DRUG NVP-BHG712 [uM],113.22341605647742
IC50 DRUG OSI-930 [uM],63.81587603059542
IC50 DRUG OSI-027 [uM],172.8911144323582
IC50 DRUG CX-5461 [uM],112.65567016886222
IC50 DRUG PHA-793887 [uM],73.84475617320143
IC50 DRUG PI-103 [uM],141.71018197888685
IC50 DRUG PIK-93 [uM],134.46756264095245
IC50 DRUG SB52334 [uM],218.96589782561793
IC50 DRUG TPCA-1 [uM],87.14139244825992
IC50 DRUG Fedratinib [uM],29.36351742869138
IC50 DRUG Foretinib [uM],2.6561693742330217
IC50 DRUG Y-39983 [uM],137.30792068459905
IC50 DRUG YM201636 [uM],56.39525366009887
IC50 DRUG Tivozanib [uM],1.7350305130213524
IC50 DRUG WYE-125132 [uM],0.04123247932776008
IC50 DRUG GSK690693 [uM],140.11520821203652
IC50 DRUG SNX-2112 [uM],11.845120374112321
IC50 DRUG QL-XI-92 [uM],152.33621212142612
IC50 DRUG XMD13-2 [uM],63.05661666215319
IC50 DRUG QL-X-138 [uM],82.87985259712511
IC50 DRUG XMD15-27 [uM],150.37903396951978
IC50 DRUG T0901317 [uM],72.69226625536295
IC50 DRUG Selisistat [uM],195.27601123491647
IC50 DRUG Tenovin-6 [uM],5.565751410716237
IC50 DRUG THZ-2-49 [uM],221.30592050548012
IC50 DRUG KIN001-270 [uM],166.56306392158987
IC50 DRUG THZ-2-102-1 [uM],1.4032514385562664
IC50 DRUG AT7867 [uM],0.2520507053511909
IC50 DRUG Canertinib [uM],2.2178361204118255
IC50 DRUG Dacomitinib [uM],9.191893919909104
IC50 DRUG TWS119 [uM],2.8901314918519323
IC50 DRUG Torin 2 [uM],0.06869533403754681
IC50 DRUG Pilaralisib [uM],10.114337786359648
IC50 DRUG GSK1059615 [uM],0.08717968023933183
IC50 DRUG Voxtalisib [uM],19.877352135932135
IC50 DRUG Brivanib [uM],49.6067543067922
IC50 DRUG Nintedanib [uM],9.750240974132707
IC50 DRUG Allitinib [uM],8.655786008111862
IC50 DRUG Apitolisib [uM],0.3193971392112831
IC50 DRUG BMS4 [uM],23.15262117906002
IC50 DRUG kb NB 142-70 [uM],3.6100621923710228
IC50 DRUG A484954 [uM],221.30592050548012
IC50 DRUG A832234 [uM],1.587242128738164
IC50 DRUG Venetoclax [uM],25.3505645498434
IC50 DRUG Devimistat [uM],80.07902823453846
IC50 DRUG CAY10566 [uM],28.327158251379842
IC50 DRUG Nelarabine [uM],738.1986781832911
IC50 DRUG Pemetrexed [uM],2.4710743114843843
IC50 DRUG Alisertib [uM],16.756177562852088
IC50 DRUG Alvocidib [uM],0.07999637162694473
IC50 DRUG Trichostatin A [uM],0.2379822947225351
IC50 DRUG Panobinostat [uM],0.04409596488156024
IC50 DRUG LCL161 [uM],57.73340795601124
IC50 DRUG IMD 0354 [uM],0.39434741273261176
IC50 DRUG MIM1 [uM],342.78416755676847
IC50 DRUG ETP 45835 [uM],82.53496320594613
IC50 DRUG CD532 [uM],0.5221914478529047
IC50 DRUG NSC 319726 [uM],0.005952041553743466
IC50 DRUG Filanesib [uM],0.006934363571072908
IC50 DRUG SB-505124 [uM],100.18595408175554
IC50 DRUG A 83-01 [uM],44.170096042979836
IC50 DRUG LDN193189 [uM],0.7117767287243414
IC50 DRUG Fingolimod [uM],6.466402978182051
IC50 DRUG BAM7 [uM],37.28913509865808
IC50 DRUG AGI-6780 [uM],177.7489212948077
IC50 DRUG Kobe2602 [uM],27.787019855868657
IC50 DRUG LGK974 [uM],51.5504015521979
IC50 DRUG Wnt-C59 [uM],119.73177109173571
IC50 DRUG RU-SKI 43 [uM],17.01923202139516
IC50 DRUG AICA Ribonucleotide [uM],2933.9766492585327
IC50 DRUG Vinblastine [uM],0.04964999446357625
IC50 DRUG Cisplatin [uM],19.29357231949727
IC50 DRUG Cytarabine [uM],10.126998740706131
IC50 DRUG Docetaxel [uM],0.16415076084268226
IC50 DRUG Methotrexate [uM],1.4027856364061013
IC50 DRUG Tretinoin [uM],52.29982369329031
IC50 DRUG Gefitinib [uM],68.36021477054577
IC50 DRUG Navitoclax [uM],45.069872149997096
IC50 DRUG Vorinostat [uM],8.750168873396266
IC50 DRUG Nilotinib [uM],35.659657222215564
IC50 DRUG Refametinib [uM],7.591741410956462
IC50 DRUG CI-1040 [uM],4.574598795914558
IC50 DRUG Temsirolimus [uM],0.029747297245745867
IC50 DRUG Olaparib [uM],311.2700925273137
IC50 DRUG Veliparib [uM],33.237973419404824
IC50 DRUG Bosutinib [uM],5.668434628539484
IC50 DRUG Lenalidomide [uM],45.41198241183194
IC50 DRUG Axitinib [uM],16.562432031839034
IC50 DRUG AZD7762 [uM],1.8918042436963216
IC50 DRUG GW441756 [uM],21.562592831256413
IC50 DRUG Lestaurtinib [uM],0.3925619185241121
IC50 DRUG SB216763 [uM],17.391576851198685
IC50 DRUG Tanespimycin [uM],4.272362701113622
IC50 DRUG VX-702 [uM],21.254380174750096
IC50 DRUG Motesanib [uM],
IC50 DRUG KU-55933 [uM],110.65298023223436
IC50 DRUG Elesclomol [uM],0.009542679146325188
IC50 DRUG Afatinib [uM],9.182688255009678
IC50 DRUG Vismodegib [uM],11.875162095797936
IC50 DRUG PLX-4720 [uM],33.427669995760084
IC50 DRUG BX795 [uM],7.2677954047991795
IC50 DRUG NU7441 [uM],4.152535036844499
IC50 DRUG SL0101 [uM],6.457453209202926
IC50 DRUG Doramapimod [uM],
IC50 DRUG JNK Inhibitor VIII [uM],55.63135604855637
IC50 DRUG Nutlin-3a [uM],270.5795120972904
IC50 DRUG Mirin [uM],178.99663378615722
IC50 DRUG PD173074 [uM],128.38929300918838
IC50 DRUG ZM447439 [uM],2.4175436402690957
IC50 DRUG RO-3306 [uM],4.4003628348927615
IC50 DRUG MK-2206 [uM],47.000723725199286
IC50 DRUG Palbociclib [uM],39.28076661614032
IC50 DRUG Dactolisib [uM],0.3782866641549783
IC50 DRUG Pictilisib [uM],7.391103150973674
IC50 DRUG AZD8055 [uM],1.281838018639027
IC50 DRUG PD0325901 [uM],0.8045581775496911
IC50 DRUG SB590885 [uM],10.947235952840705
IC50 DRUG Selumetinib [uM],11.359995304992431
IC50 DRUG CCT007093 [uM],67.58607697989544
IC50 DRUG EHT-1864 [uM],23.14456546866462
IC50 DRUG BMS-536924 [uM],7.170920295491915
IC50 DRUG Cetuximab [uM],249.55042525461982
IC50 DRUG PF-4708671 [uM],29.373414601644825
IC50 DRUG Serdemetan [uM],6.9611103871148154
IC50 DRUG HG-5-113-01 [uM],
IC50 DRUG HG-5-88-01 [uM],
IC50 DRUG TW 37 [uM],0.2442976304770068
IC50 DRUG XMD11-85h [uM],
IC50 DRUG ZG-10 [uM],
IC50 DRUG XMD8-92 [uM],
IC50 DRUG QL-VIII-58 [uM],
IC50 DRUG CCT-018159 [uM],9.470247102058844
IC50 DRUG Rucaparib [uM],5.531892603886992
IC50 DRUG GSK269962A [uM],0.1479323802243864
IC50 DRUG Tamoxifen [uM],70.20011856567022
IC50 DRUG QL-XII-61 [uM],
IC50 DRUG PFI-1 [uM],7.491125101001191
IC50 DRUG IOX2 [uM],0.5464070872504075
IC50 DRUG YK-4-279 [uM],75.46688871551602
IC50 DRUG (5Z)-7-Oxozeaenol [uM],0.6280528248803389
IC50 DRUG Piperlongumine [uM],1.1419382066428518
IC50 DRUG Daporinad [uM],0.020889910244504237
IC50 DRUG Talazoparib [uM],134.78918967862916
IC50 DRUG rTRAIL [uM],0.3679011466987782
IC50 DRUG UNC1215 [uM],9.916221980345686
IC50 DRUG UNC0642 [uM],2.3687301266294973
IC50 DRUG SGC0946 [uM],4.97206874509508
IC50 DRUG ICL1100013 [uM],0.47596355157688264
IC50 DRUG XAV939 [uM],60.15653009283473
IC50 DRUG Trametinib [uM],1.5824653831338467
IC50 DRUG Dabrafenib [uM],13.141143058152903
IC50 DRUG Temozolomide [uM],241.68252869211713
IC50 DRUG Irinotecan [uM],6.323899326849473
IC50 DRUG Pevonedistat [uM],2.9523338701876347
IC50 DRUG PFI-3 [uM],364.46808889389627
IC50 DRUG Camptothecin [uM],0.05183477618768624
IC50 DRUG Dasatinib [uM],0.6764613265281458
IC50 DRUG Paclitaxel [uM],0.10066571539888258
IC50 DRUG Crizotinib [uM],77.81545018776984
IC50 DRUG Rapamycin [uM],0.04564135799222703
IC50 DRUG Sorafenib [uM],10.585159786154435
IC50 DRUG Oxaliplatin [uM],781.9681415425364
IC50 DRUG PRIMA-1MET [uM],30.68107453982595
IC50 DRUG Erlotinib [uM],56.66280505659414
