GENDER,FEMALE
PRIMARY SITE,Skin
HISTOLOGY,Malignant melanoma
HISTOLOGIC SUBTYPE,
RADIATION AUC,2.603
IC50 DRUG Doxorubicin [uM],
IC50 DRUG Etoposide [uM],
IC50 DRUG Gemcitabine [uM],
IC50 DRUG Mitomycin C [uM],
IC50 DRUG Vinorelbine [uM],
IC50 DRUG NSC-87877 [uM],
IC50 DRUG Bicalutamide [uM],91.26633589986865
IC50 DRUG QS11 [uM],
IC50 DRUG CP466722 [uM],
IC50 DRUG Midostaurin [uM],
IC50 DRUG CHIR-99021 [uM],92.32177230622791
IC50 DRUG Ponatinib [uM],
IC50 DRUG AZD6482 [uM],3.304215243914436
IC50 DRUG JNK-9L [uM],
IC50 DRUG PF-562271 [uM],
IC50 DRUG HG6-64-1 [uM],
IC50 DRUG JQ1 [uM],10.570763182796327
IC50 DRUG JQ12 [uM],
IC50 DRUG DMOG [uM],
IC50 DRUG FTI-277 [uM],
IC50 DRUG OSU-03012 [uM],
IC50 DRUG Shikonin [uM],
IC50 DRUG AKT inhibitor VIII [uM],
IC50 DRUG Embelin [uM],
IC50 DRUG FH535 [uM],
IC50 DRUG PAC-1 [uM],
IC50 DRUG IPA-3 [uM],
IC50 DRUG GSK650394 [uM],
IC50 DRUG BAY-61-3606 [uM],
IC50 DRUG Fluorouracil [uM],
IC50 DRUG Thapsigargin [uM],
IC50 DRUG Obatoclax [uM],
IC50 DRUG BMS-754807 [uM],
IC50 DRUG Linsitinib [uM],
IC50 DRUG Bexarotene [uM],
IC50 DRUG Bleomycin [uM],
IC50 DRUG LFM-A13 [uM],
IC50 DRUG GW-2580 [uM],
IC50 DRUG Luminespib [uM],
IC50 DRUG Phenformin [uM],
IC50 DRUG Bryostatin 1 [uM],
IC50 DRUG Pazopanib [uM],
IC50 DRUG Dacinostat [uM],
IC50 DRUG Patupilone [uM],
IC50 DRUG GSK1904529A [uM],
IC50 DRUG BMS-345541 [uM],
IC50 DRUG Tipifarnib [uM],
IC50 DRUG Avagacestat [uM],9.602005664137467
IC50 DRUG Ruxolitinib [uM],
IC50 DRUG AS601245 [uM],
IC50 DRUG Ispinesib [uM],
IC50 DRUG TL-2-105 [uM],
IC50 DRUG AT-7519 [uM],
IC50 DRUG TAK-715 [uM],
IC50 DRUG BX-912 [uM],
IC50 DRUG ZSTK474 [uM],
IC50 DRUG AS605240 [uM],
IC50 DRUG Genentech Cpd 10 [uM],
IC50 DRUG GSK1070916 [uM],
IC50 DRUG Enzastaurin [uM],
IC50 DRUG GSK429286A [uM],
IC50 DRUG QL-XII-47 [uM],
IC50 DRUG IC-87114 [uM],
IC50 DRUG Idelalisib [uM],
IC50 DRUG UNC0638 [uM],10.31637047464718
IC50 DRUG Cabozantinib [uM],
IC50 DRUG WZ3105 [uM],
IC50 DRUG XMD14-99 [uM],
IC50 DRUG Quizartinib [uM],
IC50 DRUG CP724714 [uM],
IC50 DRUG JW-7-24-1 [uM],
IC50 DRUG NPK76-II-72-1 [uM],
IC50 DRUG STF-62247 [uM],
IC50 DRUG NG-25 [uM],
