GENDER,MALE
PRIMARY SITE,Central nervous system
HISTOLOGY,Glioma
HISTOLOGIC SUBTYPE,Astrocytoma grade iv
RADIATION AUC,3.229
IC50 DRUG Doxorubicin [uM],0.5186219921544044
IC50 DRUG Etoposide [uM],11.740671378140979
IC50 DRUG Gemcitabine [uM],0.7122388217542521
IC50 DRUG Mitomycin C [uM],0.9083386566844851
IC50 DRUG Vinorelbine [uM],0.016665726063578027
IC50 DRUG NSC-87877 [uM],254.62503194347985
IC50 DRUG Bicalutamide [uM],81.02745112211205
IC50 DRUG QS11 [uM],120.35756252262604
IC50 DRUG CP466722 [uM],15.341567890415071
IC50 DRUG Midostaurin [uM],1.3673547035775013
IC50 DRUG CHIR-99021 [uM],16.45514180329629
IC50 DRUG Ponatinib [uM],1.0395604712244295
IC50 DRUG AZD6482 [uM],0.7105215508184916
IC50 DRUG JNK-9L [uM],0.5744041708760645
IC50 DRUG PF-562271 [uM],2.9249693441604743
IC50 DRUG HG6-64-1 [uM],0.16366264703908207
IC50 DRUG JQ1 [uM],9.306136302048795
IC50 DRUG JQ12 [uM],1.419412423908219
IC50 DRUG DMOG [uM],270.7427207455471
IC50 DRUG FTI-277 [uM],15.07102460436893
IC50 DRUG OSU-03012 [uM],6.390119696112504
IC50 DRUG Shikonin [uM],2.496136159247751
IC50 DRUG AKT inhibitor VIII [uM],36.60793426097458
IC50 DRUG Embelin [uM],14.266640788103253
IC50 DRUG FH535 [uM],10.107310763771332
IC50 DRUG PAC-1 [uM],39.137887985559956
IC50 DRUG IPA-3 [uM],509.74112560778497
IC50 DRUG GSK650394 [uM],71.22215957629058
IC50 DRUG BAY-61-3606 [uM],21.426939811243237
IC50 DRUG Fluorouracil [uM],433.8040784363867
IC50 DRUG Thapsigargin [uM],0.10056077579323909
IC50 DRUG Obatoclax [uM],7.27174288934905
IC50 DRUG BMS-754807 [uM],2.117686035747156
IC50 DRUG Linsitinib [uM],153.18602001854308
IC50 DRUG Bexarotene [uM],20.410122933438235
IC50 DRUG Bleomycin [uM],14.954466234440677
IC50 DRUG LFM-A13 [uM],92.48671383631506
IC50 DRUG GW-2580 [uM],164.08342704937124
IC50 DRUG Luminespib [uM],0.061391186283749885
IC50 DRUG Phenformin [uM],1603.7565498408844
IC50 DRUG Bryostatin 1 [uM],0.11652877975048732
IC50 DRUG Pazopanib [uM],14.452436264984161
IC50 DRUG Dacinostat [uM],0.10080372194187565
