GENDER,MALE
PRIMARY SITE,Haematopoietic and lymphoid tissue
HISTOLOGY,Lymphoid neoplasm
HISTOLOGIC SUBTYPE,Acute lymphoblastic b cell leukaemia
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.007369945261598447
IC50 DRUG Etoposide [uM],0.10020642205699722
IC50 DRUG Gemcitabine [uM],0.0354533688319026
IC50 DRUG Mitomycin C [uM],0.0369689096241419
IC50 DRUG Vinorelbine [uM],0.010219240623004637
IC50 DRUG NSC-87877 [uM],149.78845519663966
IC50 DRUG Bicalutamide [uM],8.994461508833739
IC50 DRUG QS11 [uM],5.254411450212232
IC50 DRUG CP466722 [uM],1.7945781851870748
IC50 DRUG Midostaurin [uM],0.5847569430807813
IC50 DRUG CHIR-99021 [uM],9.933193226211825
IC50 DRUG Ponatinib [uM],0.002547552970380387
IC50 DRUG AZD6482 [uM],3.4919244410005486
IC50 DRUG JNK-9L [uM],0.46094571398584244
IC50 DRUG PF-562271 [uM],2.934567256528531
IC50 DRUG HG6-64-1 [uM],0.057533723928512095
IC50 DRUG JQ1 [uM],0.22333598102493035
IC50 DRUG JQ12 [uM],0.36244265873486453
IC50 DRUG DMOG [uM],27.974293522732054
IC50 DRUG FTI-277 [uM],2.6051024431043786
IC50 DRUG OSU-03012 [uM],4.075400401896816
IC50 DRUG Shikonin [uM],0.8000748445522163
IC50 DRUG AKT inhibitor VIII [uM],0.36119908162824504
IC50 DRUG Embelin [uM],4.377951846202086
IC50 DRUG FH535 [uM],2.6918050745390953
IC50 DRUG PAC-1 [uM],1.7118865363042288
IC50 DRUG IPA-3 [uM],15.348212227706833
IC50 DRUG GSK650394 [uM],74.73570824918065
IC50 DRUG BAY-61-3606 [uM],1.2130683787834387
IC50 DRUG Fluorouracil [uM],9.072846030795334
IC50 DRUG Thapsigargin [uM],0.025575331636869418
IC50 DRUG Obatoclax [uM],0.5022280397430491
IC50 DRUG BMS-754807 [uM],1.3464385562045473
IC50 DRUG Linsitinib [uM],73.49438435745657
IC50 DRUG Bexarotene [uM],12.46996558668893
IC50 DRUG Bleomycin [uM],0.04446344002310936
IC50 DRUG LFM-A13 [uM],62.41065412601111
IC50 DRUG GW-2580 [uM],135.79032933043297
IC50 DRUG Luminespib [uM],0.05081041122612389
IC50 DRUG Phenformin [uM],75.22487794632474
IC50 DRUG Bryostatin 1 [uM],0.036965138987665964
IC50 DRUG Pazopanib [uM],13.64016842209489
IC50 DRUG Dacinostat [uM],0.006661270812130812
IC50 DRUG Patupilone [uM],0.0017748133793083851
IC50 DRUG GSK1904529A [uM],52.83268324169883
IC50 DRUG BMS-345541 [uM],9.024020802548511
IC50 DRUG Tipifarnib [uM],1.120879897909314
IC50 DRUG Avagacestat [uM],24.34988191426495
IC50 DRUG Ruxolitinib [uM],93.07829307420602
IC50 DRUG AS601245 [uM],3.634294475045058
IC50 DRUG Ispinesib [uM],0.006682995258100446
IC50 DRUG TL-2-105 [uM],0.31448182331898167
IC50 DRUG AT-7519 [uM],0.21108360326021547
IC50 DRUG TAK-715 [uM],4.377824887439457
IC50 DRUG BX-912 [uM],0.3539434940205824
IC50 DRUG ZSTK474 [uM],0.15441044418406719
IC50 DRUG AS605240 [uM],0.7995093915483082
IC50 DRUG Genentech Cpd 10 [uM],0.49677354529105733
IC50 DRUG GSK1070916 [uM],0.01879230126872178
IC50 DRUG Enzastaurin [uM],0.7590648984785808
IC50 DRUG GSK429286A [uM],5.385881539521391
IC50 DRUG QL-XII-47 [uM],0.3552782477627536
IC50 DRUG IC-87114 [uM],18.914749224984764
IC50 DRUG Idelalisib [uM],7.193234992781101
IC50 DRUG UNC0638 [uM],3.706933555702499
IC50 DRUG Cabozantinib [uM],1.76432820935025
IC50 DRUG WZ3105 [uM],0.1527401755780758
IC50 DRUG XMD14-99 [uM],21.040433683695085
IC50 DRUG Quizartinib [uM],1.2260516922975422
IC50 DRUG CP724714 [uM],60.85895659657161
IC50 DRUG JW-7-24-1 [uM],0.2310523432437795
IC50 DRUG NPK76-II-72-1 [uM],1.3206591922318565
IC50 DRUG STF-62247 [uM],19.562569088995975
IC50 DRUG NG-25 [uM],0.07653064730574582
IC50 DRUG TL-1-85 [uM],0.08339532719700485
IC50 DRUG VX-11e [uM],9.941411374745933
IC50 DRUG FR-180204 [uM],21.923102730782308
IC50 DRUG Ricolinostat [uM],0.8127603380816729
IC50 DRUG Tubastatin A [uM],7.8495405388612856
IC50 DRUG Zibotentan [uM],144.34972485343616
IC50 DRUG Sepantronium bromide [uM],0.0036172073541293763
IC50 DRUG NSC-207895 [uM],26.236248890792016
IC50 DRUG VNLG/124 [uM],25.16358727081009
IC50 DRUG AR-42 [uM],0.08322853676488703
IC50 DRUG CUDC-101 [uM],0.10902021011946364
IC50 DRUG Belinostat [uM],0.20568405523189615
IC50 DRUG I-BET-762 [uM],8.022579471263581
IC50 DRUG CAY10603 [uM],0.31899367626961667
IC50 DRUG Linifanib [uM],9.817347756593461
IC50 DRUG BIX02189 [uM],15.462395818377026
IC50 DRUG Alectinib [uM],16.287354350481163
IC50 DRUG Pelitinib [uM],1.609645550838404
IC50 DRUG Omipalisib [uM],0.0037154554899392687
IC50 DRUG JNJ-38877605 [uM],37.90014735213683
