GENDER,MALE
PRIMARY SITE,Central nervous system
HISTOLOGY,Glioma
HISTOLOGIC SUBTYPE,
RADIATION AUC,4.751
IC50 DRUG Doxorubicin [uM],0.9225340437078818
IC50 DRUG Etoposide [uM],250.30620790801916
IC50 DRUG Gemcitabine [uM],53.04459633379448
IC50 DRUG Mitomycin C [uM],3.818524150766519
IC50 DRUG Vinorelbine [uM],0.053248161543143185
IC50 DRUG NSC-87877 [uM],313.8587362105493
IC50 DRUG Bicalutamide [uM],42.50403446444008
IC50 DRUG QS11 [uM],17.650921647417704
IC50 DRUG CP466722 [uM],13.888386676217806
IC50 DRUG Midostaurin [uM],0.24121008577880307
IC50 DRUG CHIR-99021 [uM],30.79366540013471
IC50 DRUG Ponatinib [uM],0.32895280116924686
IC50 DRUG AZD6482 [uM],1.8160775808518597
IC50 DRUG JNK-9L [uM],10.630805865823515
IC50 DRUG PF-562271 [uM],24.365933774953625
IC50 DRUG HG6-64-1 [uM],1.7216910905693938
IC50 DRUG JQ1 [uM],6.207337127267623
IC50 DRUG JQ12 [uM],98.59750923685357
IC50 DRUG DMOG [uM],1505.651539329994
IC50 DRUG FTI-277 [uM],1.644877642513273
IC50 DRUG OSU-03012 [uM],19.30302848650554
IC50 DRUG Shikonin [uM],0.7236481394248083
IC50 DRUG AKT inhibitor VIII [uM],48.99361580851238
IC50 DRUG Embelin [uM],16.510573601506067
IC50 DRUG FH535 [uM],9.954940892202107
IC50 DRUG PAC-1 [uM],28.377057948755187
IC50 DRUG IPA-3 [uM],37.172751265045626
IC50 DRUG GSK650394 [uM],114.81831391059156
IC50 DRUG BAY-61-3606 [uM],183.48886785241947
IC50 DRUG Fluorouracil [uM],207.0252983398509
IC50 DRUG Thapsigargin [uM],0.09612421669559364
IC50 DRUG Obatoclax [uM],5.260494322523191
IC50 DRUG BMS-754807 [uM],1.3109735117989663
IC50 DRUG Linsitinib [uM],167.0314302837037
IC50 DRUG Bexarotene [uM],19.10301163790427
IC50 DRUG Bleomycin [uM],129.70271188383578
IC50 DRUG LFM-A13 [uM],87.57495016252227
IC50 DRUG GW-2580 [uM],454.7482640414675
IC50 DRUG Luminespib [uM],0.05219215931859528
IC50 DRUG Phenformin [uM],3979.959809054569
IC50 DRUG Bryostatin 1 [uM],0.025520607906541874
IC50 DRUG Pazopanib [uM],7.174564048436913
IC50 DRUG Dacinostat [uM],0.562189104956127
