GENDER,FEMALE
PRIMARY SITE,Breast
HISTOLOGY,Carcinoma
HISTOLOGIC SUBTYPE,
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.8120267467627138
IC50 DRUG Etoposide [uM],8.91764590709116
IC50 DRUG Gemcitabine [uM],5.946620053999299
IC50 DRUG Mitomycin C [uM],4.236002424097611
IC50 DRUG Vinorelbine [uM],0.0845830827381765
IC50 DRUG NSC-87877 [uM],38.15928082128098
IC50 DRUG Bicalutamide [uM],58.633194778509264
IC50 DRUG QS11 [uM],222.38986715832246
IC50 DRUG CP466722 [uM],8.877952889800648
IC50 DRUG Midostaurin [uM],0.24286877550549413
IC50 DRUG CHIR-99021 [uM],42.82919516216573
IC50 DRUG Ponatinib [uM],0.49051422469483774
IC50 DRUG AZD6482 [uM],147.16199693993474
IC50 DRUG JNK-9L [uM],1.7026689661158356
IC50 DRUG PF-562271 [uM],1.8996544476989954
IC50 DRUG HG6-64-1 [uM],0.9892680032442174
IC50 DRUG JQ1 [uM],1592.2047978559685
IC50 DRUG JQ12 [uM],17.20033740161545
IC50 DRUG DMOG [uM],719.431991521766
IC50 DRUG FTI-277 [uM],4.5223555614021995
IC50 DRUG OSU-03012 [uM],13.053169789220231
IC50 DRUG Shikonin [uM],1.7028698929082848
IC50 DRUG AKT inhibitor VIII [uM],10.654027609932097
IC50 DRUG Embelin [uM],30.15844549896725
IC50 DRUG FH535 [uM],7.652948512107169
IC50 DRUG PAC-1 [uM],31.827955265290832
IC50 DRUG IPA-3 [uM],559.9598025544294
IC50 DRUG GSK650394 [uM],26.368918842533876
IC50 DRUG BAY-61-3606 [uM],10.175725184572062
IC50 DRUG Fluorouracil [uM],2157.33512376926
IC50 DRUG Thapsigargin [uM],0.03469946534753649
IC50 DRUG Obatoclax [uM],8.194268938665756
IC50 DRUG BMS-754807 [uM],2.6446718676096994
IC50 DRUG Linsitinib [uM],771.3860796154408
IC50 DRUG Bexarotene [uM],48.57053153561724
IC50 DRUG Bleomycin [uM],5.006820084960021
IC50 DRUG LFM-A13 [uM],109.73528878396357
IC50 DRUG GW-2580 [uM],440.09208979420674
IC50 DRUG Luminespib [uM],0.13780095363477513
IC50 DRUG Phenformin [uM],3299.726944697384
IC50 DRUG Bryostatin 1 [uM],0.13448427517125455
IC50 DRUG Pazopanib [uM],20.290402682628432
IC50 DRUG Dacinostat [uM],0.09152162461803097
IC50 DRUG Patupilone [uM],0.012499482944117683
IC50 DRUG GSK1904529A [uM],686.9537717986627
IC50 DRUG BMS-345541 [uM],74.1688314053423
IC50 DRUG Tipifarnib [uM],7.1003139402049165
IC50 DRUG Avagacestat [uM],102.79801052868577
IC50 DRUG Ruxolitinib [uM],2035.1137640007194
IC50 DRUG AS601245 [uM],30.283590555787633
IC50 DRUG Ispinesib [uM],0.46979727834247476
IC50 DRUG TL-2-105 [uM],147.9218361306895
IC50 DRUG AT-7519 [uM],9.476888072665636
IC50 DRUG TAK-715 [uM],184.0815746772887
IC50 DRUG BX-912 [uM],11.546680580106727
IC50 DRUG ZSTK474 [uM],2.8415310243624217
IC50 DRUG AS605240 [uM],33.29742278008875
IC50 DRUG Genentech Cpd 10 [uM],35.091677707212725
IC50 DRUG GSK1070916 [uM],3.0467151188075197
IC50 DRUG Enzastaurin [uM],303.8362788748681
IC50 DRUG GSK429286A [uM],16.82833377443467
IC50 DRUG QL-XII-47 [uM],7.364182162790235
IC50 DRUG IC-87114 [uM],286.8561871206402
IC50 DRUG Idelalisib [uM],83.45269964216678
IC50 DRUG UNC0638 [uM],199.59872977412
IC50 DRUG Cabozantinib [uM],11.963340314043181
IC50 DRUG WZ3105 [uM],1.3640537980102925
IC50 DRUG XMD14-99 [uM],168.28365866197987
IC50 DRUG Quizartinib [uM],15.060147251801366
IC50 DRUG CP724714 [uM],212.99889970673433
IC50 DRUG JW-7-24-1 [uM],3.210061192357671
IC50 DRUG NPK76-II-72-1 [uM],6.163186914420964
IC50 DRUG STF-62247 [uM],169.69301321467313
IC50 DRUG NG-25 [uM],9.086674503008862
IC50 DRUG TL-1-85 [uM],19.34449726572294
IC50 DRUG VX-11e [uM],92.30875585401417
IC50 DRUG FR-180204 [uM],290.3848174280321
IC50 DRUG Ricolinostat [uM],14.252709086797552
IC50 DRUG Tubastatin A [uM],93.2277104570028
IC50 DRUG Zibotentan [uM],309.2883458911293
IC50 DRUG Sepantronium bromide [uM],0.0010454718127544138
IC50 DRUG NSC-207895 [uM],19.61971641187732
IC50 DRUG VNLG/124 [uM],58.50574765942501
IC50 DRUG AR-42 [uM],1.2535493404656277
IC50 DRUG CUDC-101 [uM],1.3493500067205344
IC50 DRUG Belinostat [uM],1.5941281940479608
IC50 DRUG I-BET-762 [uM],159.52441777399017
IC50 DRUG CAY10603 [uM],1.4027267206466119
IC50 DRUG Linifanib [uM],21.86882266704961
IC50 DRUG BIX02189 [uM],26.485171226171445
IC50 DRUG Alectinib [uM],98.75005887662094
IC50 DRUG Pelitinib [uM],1.6014588578860522
IC50 DRUG Omipalisib [uM],0.023041692192417668
IC50 DRUG JNJ-38877605 [uM],149.79804196454558
IC50 DRUG SU11274 [uM],16.614220744758423
IC50 DRUG KIN001-236 [uM],81.05160090068472
IC50 DRUG KIN001-244 [uM],12.231040209414672
IC50 DRUG WHI-P97 [uM],27.605361193470475
IC50 DRUG KIN001-042 [uM],155.0077320703649
IC50 DRUG KIN001-260 [uM],186.20719400520952
IC50 DRUG KIN001-266 [uM],31.93945246408065
IC50 DRUG Masitinib [uM],395.9615062142705
IC50 DRUG Amuvatinib [uM],108.75177590539394
IC50 DRUG MPS-1-IN-1 [uM],82.4112535665623
IC50 DRUG NVP-BHG712 [uM],12.754255747135785
IC50 DRUG OSI-930 [uM],64.31031253792052
IC50 DRUG OSI-027 [uM],7.0739639878906795
IC50 DRUG CX-5461 [uM],30.187985074373575
IC50 DRUG PHA-793887 [uM],62.76923092599254
IC50 DRUG PI-103 [uM],0.45252964688973557
IC50 DRUG PIK-93 [uM],6.54441490733045
IC50 DRUG SB52334 [uM],97.71567633846806
IC50 DRUG TPCA-1 [uM],9.828880091015446
IC50 DRUG Fedratinib [uM],5.392682812724991
IC50 DRUG Foretinib [uM],2.305065286710521
IC50 DRUG Y-39983 [uM],22.969769917530208
IC50 DRUG YM201636 [uM],10.689436384213426
IC50 DRUG Tivozanib [uM],1.9431609445873226
IC50 DRUG WYE-125132 [uM],0.26047119492665405
IC50 DRUG GSK690693 [uM],85.62017974081623
IC50 DRUG SNX-2112 [uM],0.25637040133765093
IC50 DRUG QL-XI-92 [uM],94.5046462539954
IC50 DRUG XMD13-2 [uM],48.31026191017128
IC50 DRUG QL-X-138 [uM],1.2155917557552116
IC50 DRUG XMD15-27 [uM],78.34984574451279
IC50 DRUG T0901317 [uM],214.88865279553445
IC50 DRUG Selisistat [uM],444.299106983728
IC50 DRUG Tenovin-6 [uM],17.551422486692154
IC50 DRUG THZ-2-49 [uM],1.8658057549855303
IC50 DRUG KIN001-270 [uM],136.62582706239127
IC50 DRUG THZ-2-102-1 [uM],0.018038209877655226
IC50 DRUG AT7867 [uM],31.177104646466727
IC50 DRUG Canertinib [uM],11.800925964963973
IC50 DRUG Dacomitinib [uM],14.560567228338808
IC50 DRUG TWS119 [uM],17.74482634653253
IC50 DRUG Torin 2 [uM],0.5703973818027308
IC50 DRUG Pilaralisib [uM],26.806408980752586
IC50 DRUG GSK1059615 [uM],1.1106095402889207
IC50 DRUG Voxtalisib [uM],69.24008791352932
IC50 DRUG Brivanib [uM],33.58998644226582
IC50 DRUG Nintedanib [uM],8.970774359068157
IC50 DRUG Allitinib [uM],8.186438960886113
IC50 DRUG Apitolisib [uM],0.755939448943786
IC50 DRUG BMS4 [uM],210.81036810151943
IC50 DRUG kb NB 142-70 [uM],50.15027510319612
IC50 DRUG A484954 [uM],284.1445251235339
IC50 DRUG A832234 [uM],14.026550529694997
IC50 DRUG Venetoclax [uM],126.76398858862251
IC50 DRUG Devimistat [uM],65.79297041332366
IC50 DRUG CAY10566 [uM],6.644523622638655
IC50 DRUG Nelarabine [uM],3736.688237018043
IC50 DRUG Pemetrexed [uM],227.48106405415612
IC50 DRUG Alisertib [uM],76.96016882291576
IC50 DRUG Alvocidib [uM],1.5262854911543573
IC50 DRUG Trichostatin A [uM],0.970912430129771
IC50 DRUG Panobinostat [uM],0.3063325507428998
IC50 DRUG LCL161 [uM],955.1238328687843
IC50 DRUG IMD 0354 [uM],1.372909210924878
IC50 DRUG MIM1 [uM],294.3925262048386
IC50 DRUG ETP 45835 [uM],311.5042556712011
IC50 DRUG CD532 [uM],1.9411585780507723
IC50 DRUG NSC 319726 [uM],0.07871567258441454
IC50 DRUG Filanesib [uM],1.0477824725566007
IC50 DRUG SB-505124 [uM],137.73492435846566
IC50 DRUG A 83-01 [uM],22.142171436487537
IC50 DRUG LDN193189 [uM],3.6388401836148314
IC50 DRUG Fingolimod [uM],14.949726419944643
IC50 DRUG BAM7 [uM],353.277900234036
IC50 DRUG AGI-6780 [uM],544.1946525270678
IC50 DRUG Kobe2602 [uM],234.26196553357434
IC50 DRUG LGK974 [uM],1353.1425755965176
IC50 DRUG Wnt-C59 [uM],840.5370224460536
IC50 DRUG RU-SKI 43 [uM],107.53850828197618
IC50 DRUG AICA Ribonucleotide [uM],732.5092728558725
IC50 DRUG Vinblastine [uM],0.20884310556573532
IC50 DRUG Cisplatin [uM],1116.0589900365646
IC50 DRUG Cytarabine [uM],18.503871861554906
IC50 DRUG Docetaxel [uM],0.09322848229074733
IC50 DRUG Methotrexate [uM],4.037448770309337
IC50 DRUG Tretinoin [uM],92.82639237958148
IC50 DRUG Gefitinib [uM],300.4411816875807
IC50 DRUG Navitoclax [uM],0.8187487653526839
IC50 DRUG Vorinostat [uM],12.443208847634217
IC50 DRUG Nilotinib [uM],28.74072193916103
IC50 DRUG Refametinib [uM],9.822355880912474
IC50 DRUG CI-1040 [uM],23.482817887418612
IC50 DRUG Temsirolimus [uM],0.4416758663390272
