GENDER,MALE
PRIMARY SITE,Haematopoietic and lymphoid tissue
HISTOLOGY,Lymphoid neoplasm
HISTOLOGIC SUBTYPE,Hodgkin lymphoma
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.11378210718638548
IC50 DRUG Etoposide [uM],0.9805476861550535
IC50 DRUG Gemcitabine [uM],0.09829835366857884
IC50 DRUG Mitomycin C [uM],0.14451485123471272
IC50 DRUG Vinorelbine [uM],0.004953657927781291
IC50 DRUG NSC-87877 [uM],105.9086574027357
IC50 DRUG Bicalutamide [uM],49.567283042011525
IC50 DRUG QS11 [uM],71.80815148199541
IC50 DRUG CP466722 [uM],7.876014485734622
IC50 DRUG Midostaurin [uM],1.2098713117172728
IC50 DRUG CHIR-99021 [uM],78.4884907979013
IC50 DRUG Ponatinib [uM],0.7516428510219163
IC50 DRUG AZD6482 [uM],16.448413026427406
IC50 DRUG JNK-9L [uM],1.3475754300392557
IC50 DRUG PF-562271 [uM],11.057423363383064
IC50 DRUG HG6-64-1 [uM],4.454710163017681
IC50 DRUG JQ1 [uM],0.47557865277621425
IC50 DRUG JQ12 [uM],6.316997397923606
IC50 DRUG DMOG [uM],2058.815301514281
IC50 DRUG FTI-277 [uM],8.27524063004622
IC50 DRUG OSU-03012 [uM],9.421497064445642
IC50 DRUG Shikonin [uM],1.2791681706538918
IC50 DRUG AKT inhibitor VIII [uM],7.384328615983243
IC50 DRUG Embelin [uM],24.44852776506089
IC50 DRUG FH535 [uM],16.6104165238078
IC50 DRUG PAC-1 [uM],1.9247325056879565
IC50 DRUG IPA-3 [uM],21.910237645751206
IC50 DRUG GSK650394 [uM],45.3978160833816
IC50 DRUG BAY-61-3606 [uM],12.376493648005948
IC50 DRUG Fluorouracil [uM],428.72642005007265
IC50 DRUG Thapsigargin [uM],0.006485087296558598
IC50 DRUG Obatoclax [uM],2.13988908874199
IC50 DRUG BMS-754807 [uM],3.28083840167473
IC50 DRUG Linsitinib [uM],30.269693577323064
IC50 DRUG Bexarotene [uM],52.290201411007835
IC50 DRUG Bleomycin [uM],7.0756477916845
IC50 DRUG LFM-A13 [uM],118.6616303010527
IC50 DRUG GW-2580 [uM],173.44126295109604
IC50 DRUG Luminespib [uM],0.08211570415496051
IC50 DRUG Phenformin [uM],33552.008282590665
IC50 DRUG Bryostatin 1 [uM],0.06615115025406108
IC50 DRUG Pazopanib [uM],32.351422753652926
IC50 DRUG Dacinostat [uM],0.08372664607495506
IC50 DRUG Patupilone [uM],0.006225098583810869
IC50 DRUG GSK1904529A [uM],23.77308361178174
IC50 DRUG BMS-345541 [uM],7.266828852287508
IC50 DRUG Tipifarnib [uM],7.859075667727616
IC50 DRUG Avagacestat [uM],27.593796970004412
IC50 DRUG Ruxolitinib [uM],43.48886811748041
IC50 DRUG AS601245 [uM],7.854353782320006
IC50 DRUG Ispinesib [uM],0.02489851788434725
IC50 DRUG TL-2-105 [uM],32.22752818827466
IC50 DRUG AT-7519 [uM],1.2947543680771352
IC50 DRUG TAK-715 [uM],27.037776019698153
IC50 DRUG BX-912 [uM],14.09260229820093
IC50 DRUG ZSTK474 [uM],2.1201036945259846
IC50 DRUG AS605240 [uM],20.06453843568954
IC50 DRUG Genentech Cpd 10 [uM],6.937142873126524
IC50 DRUG GSK1070916 [uM],2.955751697307158
IC50 DRUG Enzastaurin [uM],19.239529679377913
IC50 DRUG GSK429286A [uM],92.82175117599357
IC50 DRUG QL-XII-47 [uM],6.1699763200957225
IC50 DRUG IC-87114 [uM],169.23512158314264
IC50 DRUG Idelalisib [uM],49.70397948411197
IC50 DRUG UNC0638 [uM],118.52121807121941
IC50 DRUG Cabozantinib [uM],15.41671021433567
IC50 DRUG WZ3105 [uM],1.2783817240860469
IC50 DRUG XMD14-99 [uM],30.12884444198499
IC50 DRUG Quizartinib [uM],3.249434561083228
IC50 DRUG CP724714 [uM],87.90801643317454
IC50 DRUG JW-7-24-1 [uM],1.9032919648332702
IC50 DRUG NPK76-II-72-1 [uM],3.848032581910224
IC50 DRUG STF-62247 [uM],51.30940147470764
IC50 DRUG NG-25 [uM],5.939541845424884
IC50 DRUG TL-1-85 [uM],13.037385005495304
IC50 DRUG VX-11e [uM],35.28920112506184
IC50 DRUG FR-180204 [uM],109.1410410086872
IC50 DRUG Ricolinostat [uM],6.877464142069863
IC50 DRUG Tubastatin A [uM],102.59703154416074
IC50 DRUG Zibotentan [uM],130.1426296267086
IC50 DRUG Sepantronium bromide [uM],0.09939594111564128
IC50 DRUG NSC-207895 [uM],94.44153823072419
IC50 DRUG VNLG/124 [uM],27.854624420397805
IC50 DRUG AR-42 [uM],24.256048282587237
IC50 DRUG CUDC-101 [uM],22.89823881589926
IC50 DRUG Belinostat [uM],165.55641287012028
IC50 DRUG I-BET-762 [uM],32.18305268924722
IC50 DRUG CAY10603 [uM],152.69660823097507
IC50 DRUG Linifanib [uM],6.214883625446537
IC50 DRUG BIX02189 [uM],34.184078679977056
IC50 DRUG Alectinib [uM],17.070673650007723
IC50 DRUG Pelitinib [uM],5.366398429540696
IC50 DRUG Omipalisib [uM],0.054403379711522475
IC50 DRUG JNJ-38877605 [uM],172.85377398455435
IC50 DRUG SU11274 [uM],85.90482522525862
IC50 DRUG KIN001-236 [uM],20.045285721572657
