GENDER,MALE
PRIMARY SITE,Haematopoietic and lymphoid tissue
HISTOLOGY,Lymphoid neoplasm
HISTOLOGIC SUBTYPE,Diffuse large b cell lymphoma
RADIATION AUC,
IC50 DRUG Doxorubicin [uM],0.10693255183080583
IC50 DRUG Etoposide [uM],141.2352585030484
IC50 DRUG Gemcitabine [uM],0.0035963242385092923
IC50 DRUG Mitomycin C [uM],0.13770714313145171
IC50 DRUG Vinorelbine [uM],0.002042779292631089
IC50 DRUG NSC-87877 [uM],28.063309179752938
IC50 DRUG Bicalutamide [uM],45.458735392016685
IC50 DRUG QS11 [uM],90.11440231922172
IC50 DRUG CP466722 [uM],8.306397491408545
IC50 DRUG Midostaurin [uM],1.032487562731634
IC50 DRUG CHIR-99021 [uM],1.7927396849395993
IC50 DRUG Ponatinib [uM],4.515382947525956
IC50 DRUG AZD6482 [uM],3.3939383424000176
IC50 DRUG JNK-9L [uM],13.686664984265054
IC50 DRUG PF-562271 [uM],21.609348024924106
IC50 DRUG HG6-64-1 [uM],44.531330605953904
IC50 DRUG JQ1 [uM],0.27579015787282163
IC50 DRUG JQ12 [uM],24.94109887432574
IC50 DRUG DMOG [uM],11309.937013539411
IC50 DRUG FTI-277 [uM],8.740444093588716
IC50 DRUG OSU-03012 [uM],10.742824034491568
IC50 DRUG Shikonin [uM],3.1289641272008106
IC50 DRUG AKT inhibitor VIII [uM],5.250671640789824
IC50 DRUG Embelin [uM],221.83192488091242
IC50 DRUG FH535 [uM],37.321478797756136
IC50 DRUG PAC-1 [uM],20.465488915828637
IC50 DRUG IPA-3 [uM],27.41817185618673
IC50 DRUG GSK650394 [uM],50.64826624498781
IC50 DRUG BAY-61-3606 [uM],70.76340581088888
IC50 DRUG Fluorouracil [uM],51.243255020441126
IC50 DRUG Thapsigargin [uM],4.526255512533579
IC50 DRUG Obatoclax [uM],0.7741946122359831
IC50 DRUG BMS-754807 [uM],19.623287525225734
IC50 DRUG Linsitinib [uM],21.330223273300643
IC50 DRUG Bexarotene [uM],68.75661843096708
IC50 DRUG Bleomycin [uM],3.9941748012605296
IC50 DRUG LFM-A13 [uM],106.29465480191172
IC50 DRUG GW-2580 [uM],120.85566713385694
IC50 DRUG Luminespib [uM],0.01441002693189305
IC50 DRUG Phenformin [uM],2023.0387667810905
IC50 DRUG Bryostatin 1 [uM],0.061663259219412764
IC50 DRUG Pazopanib [uM],8.483609433606794
IC50 DRUG Dacinostat [uM],6.816696702188392
IC50 DRUG Patupilone [uM],0.2448750986154511
IC50 DRUG GSK1904529A [uM],48.14373425126054
IC50 DRUG BMS-345541 [uM],12.315824743800237
IC50 DRUG Tipifarnib [uM],16.30022644422562
IC50 DRUG Avagacestat [uM],33.82134121042361
IC50 DRUG Ruxolitinib [uM],46.350032815261706
IC50 DRUG AS601245 [uM],2.5725458199102453
IC50 DRUG Ispinesib [uM],0.07123877614725516
IC50 DRUG TL-2-105 [uM],14.511058297929644
IC50 DRUG AT-7519 [uM],2.606775455852481
IC50 DRUG TAK-715 [uM],17.676551724852484
IC50 DRUG BX-912 [uM],4.5908445271913925
IC50 DRUG ZSTK474 [uM],1.1711732217259188
IC50 DRUG AS605240 [uM],32.793686102985454
IC50 DRUG Genentech Cpd 10 [uM],12.962687004133842
IC50 DRUG GSK1070916 [uM],10.112709509055888
IC50 DRUG Enzastaurin [uM],28.363440229453875
IC50 DRUG GSK429286A [uM],28.732819327286688
IC50 DRUG QL-XII-47 [uM],4.873805262230927
IC50 DRUG IC-87114 [uM],175.70140645021002
IC50 DRUG Idelalisib [uM],22.40876103436452
IC50 DRUG UNC0638 [uM],0.019080336058274378
IC50 DRUG Cabozantinib [uM],45.19312619763469
IC50 DRUG WZ3105 [uM],0.46519435173295415
IC50 DRUG XMD14-99 [uM],65.26037255962412
IC50 DRUG Quizartinib [uM],8.64333928960796
IC50 DRUG CP724714 [uM],27.192630524697535
IC50 DRUG JW-7-24-1 [uM],1.9388073190049788
IC50 DRUG NPK76-II-72-1 [uM],27.05021625770259
IC50 DRUG STF-62247 [uM],90.57724295631947
IC50 DRUG NG-25 [uM],14.454691020907884
IC50 DRUG TL-1-85 [uM],23.97364255548133
IC50 DRUG VX-11e [uM],14.358958024220902
IC50 DRUG FR-180204 [uM],176.25150840817304
IC50 DRUG Ricolinostat [uM],85.50082286085755
IC50 DRUG Tubastatin A [uM],176.4873142760109
IC50 DRUG Zibotentan [uM],176.65523354484412
IC50 DRUG Sepantronium bromide [uM],0.004399510474688127
IC50 DRUG NSC-207895 [uM],176.6511705211976
IC50 DRUG VNLG/124 [uM],45.1475493306974
IC50 DRUG AR-42 [uM],3.191474386036634
IC50 DRUG CUDC-101 [uM],3.480486211585986
IC50 DRUG Belinostat [uM],4.717245270083318
IC50 DRUG I-BET-762 [uM],32.66692179424917
IC50 DRUG CAY10603 [uM],27.772879861695817
IC50 DRUG Linifanib [uM],9.052138245269928
IC50 DRUG BIX02189 [uM],176.6910981973928
IC50 DRUG Alectinib [uM],36.28182764207429
IC50 DRUG Pelitinib [uM],2.8849685537866003
IC50 DRUG Omipalisib [uM],0.036950134187417535
IC50 DRUG JNJ-38877605 [uM],176.8797282153879
IC50 DRUG SU11274 [uM],90.57724295631947
IC50 DRUG KIN001-236 [uM],90.40350149501954
