GENE,ENVISION
GSR,0.718650
STYK1,0.983597
HUWE1,0.913420
USP25,0.825523
SLC25A13,0.859575
POLG,0.856842
CERS6,0.881388
CYP26B1,0.953687
SMG1,1.069220
SLC34A1,0.967652
PLA2G7,0.814259
SLC12A3,1.021190
SLC26A11,0.993159
SLC35A1,0.948385
SLC38A4,0.937754
HMGCL,0.601079
HK3,1.008290
ENPP1,0.815565
UBR1,0.782296
SETD7,0.951133
ADCY1,0.958085
ADCY5,0.906717
ADCY7,0.907584
INPP5E,0.975851
CSAD,0.703376
ARCN1,0.820346
RNF182,0.810465
ANGPTL4,0.876154
ALDH5A1,0.939391
PXDN,0.766044
CYB5R3,0.920621
UGT3A2,0.972000
ATP6V1H,0.766904
RBBP6,0.938457
NGLY1,0.848171
FUK,0.903722
SLC9A4,0.865807
NEK4,0.851697
SLC9A3,0.847047
EPHA7,0.889211
PLCH2,0.735261
TTN,0.772472
PJA1,0.976557
NLK,0.791805
REG3A,1.002850
EPHB1,0.850983
SLC14A2,0.874078
GCK,0.639693
DDC,0.808833
AKR7A3,0.971248
CHST5,1.011270
PTPN4,0.840515
HS6ST3,0.984112
CREBBP,0.793590
RALBP1,0.917264
EPHA8,0.520590
KMO,0.891526
SLC32A1,0.813516
SLC4A5,0.831885
ADCY10,1.020250
FLT4,1.011700
POLL,0.949880
WNK3,0.958967
GAD1,0.924271
NCOA2,0.858526
CDKL2,0.875916
ACAT1,0.962220
SLC8A1,0.889707
SLC6A11,0.850039
TRIO,0.904265
COL4A3BP,0.867264
SLC13A1,1.004790
ATP8A1,0.924333
SLC13A4,0.824714
PRKAR1A,0.983156
LTK,1.046480
SRD5A1,0.948774
TAOK2,0.701146
LRP2,0.796554
ALK,0.696236
USP9X,0.907278
MARS,0.768623
CDK9,0.922127
ABCA8,0.782297
ALOX12,0.963822
AOX1,0.997795
MAP4K2,0.938130
BIRC6,0.809088
USP2,0.648280
PTPRZ1,0.915744
PLCG1,0.902125
MDH2,0.766082
OPLAH,1.060820
GYG2,0.981822
ANKRD1,0.769878
PXDNL,0.976537
CDK14,0.965245
DPYS,0.830588
DGKI,0.819873
ABCB4,0.959173
EYA4,0.768298
EYA1,1.011580
LDHA,0.969450
LDHC,0.840046
ICK,0.825630
UXS1,0.934814
MYLK2,0.835351
CYBB,0.951247
CYP2A7,0.719970
A4GALT,1.000890
CIDEA,0.982335
PTPRT,0.842343
PTPRR,0.912378
ARSB,0.562485
HEXB,0.942615
MAP3K10,0.767796
BRAF,1.017410
ATP6V1C2,1.000440
HAO2,0.788905
PRKAR2A,0.930128
