GENE,ENVISION
B4GALNT4,0.904707
B4GALNT1,0.932002
GNPTAB,0.983748
IPMK,1.055400
DHDH,0.955325
FKBP8,0.841837
FKBP9,0.805464
DERA,0.974625
TGM5,0.951031
CYP27A1,0.984625
ALK,0.897142
AASS,0.781583
MGAM,0.783160
NEDD4,0.836097
C1GALT1,0.993263
STK33,0.918508
MAPK7,0.979583
ABCC11,1.020900
ABCA3,0.777796
PUS1,1.005090
SLCO3A1,0.939596
BUB1,1.025470
KMT2D,0.897726
CUBN,0.956021
P4HB,0.857496
SLC13A4,0.831099
CYP2A7,0.815633
BDH2,0.854563
PHYH,1.013700
ADH6,0.953431
SLC22A16,0.591544
PSAT1,0.773764
NDUFS3,0.883827
ABCC8,0.912606
PRKD2,0.914845
OXCT2,0.716244
UQCRC2,0.946598
GLDC,1.029900
ABCA8,0.929352
