GENE,ENVISION
AOC1,0.978941
MUSK,0.746156
PTDSS1,0.997215
SLC17A8,0.895597
SLC6A8,0.864659
SETD1A,0.837476
MARCH4,0.860939
INSRR,0.722785
USP29,0.781127
USP28,0.857463
USP24,0.828143
ACSM1,1.014610
SLC28A3,0.912895
STYK1,0.902597
MAP3K5,0.604517
SLC12A3,0.948315
SLC47A1,0.983097
ABHD5,0.882851
PYGL,0.726212
FGA,0.553115
NPR1,0.797223
UGT2B4,0.833564
TBXAS1,0.769810
LIPF,0.581675
WNK1,0.949617
CTSF,0.874814
SCD5,0.938791
CYP24A1,0.776904
MACROD1,0.857831
SSH1,0.990278
CHFR,0.915568
USP32,0.840483
ATP2B2,0.832583
FGFR3,1.017050
UBR5,0.759038
FGFR1,0.868946
ADCY1,0.753774
SLC4A4,0.822553
PTPN12,0.950663
ADCY8,0.903711
SLC4A7,0.734528
HUNK,0.943433
SPEG,0.960371
CPS1,0.768019
DMGDH,0.947684
ALG8,1.012680
MAN2B1,0.828321
H6PD,0.769342
POLR1B,0.929903
BCHE,0.896105
NOX4,0.915532
APOA2,0.944752
APOB,0.829432
UROC1,0.968727
XPO7,0.720644
XPO6,0.985799
USP42,0.933527
JAK2,0.664336
TTN,0.694815
PTPRN2,0.808079
SULT1C4,0.901677
CHST8,0.893788
ABCB11,0.846970
SLC26A7,0.981598
PTPN5,0.672310
GALNT2,0.976125
ACAD9,0.898317
MTHFD1L,0.948046
BTD,1.014080
SLC22A6,1.005980
HECW1,0.921257
STK36,0.969714
SLC22A3,0.833269
SLC19A1,1.005090
SULT1B1,0.985210
SLC28A1,0.953304
POLQ,0.895011
SLC2A11,0.844251
MAPK15,0.852344
TNIK,0.780062
MAPK11,0.774536
XYLT1,0.985718
GLS,0.835281
CTH,0.946574
NCOR1,0.900622
NCOA3,0.977933
HACE1,0.766044
SLC36A2,0.909793
MARK1,0.899130
TKTL1,0.774254
DUSP2,0.743696
NDUFA2,0.833131
F13B,1.025970
PHLPP2,0.822329
SLC27A4,0.798642
LRP2,0.844593
DEGS2,0.925567
GALNT15,0.923008
SGK3,0.799929
ASNS,1.013550
ABCA1,0.845490
UGT2B28,0.963647
PRKD1,0.961634
NEU2,0.826519
MAP4K1,0.951361
B4GALNT1,0.703438
B4GALNT2,0.753978
LIMK1,0.559078
PNLIPRP3,0.998669
SERPINA3,0.941536
DGKQ,0.743647
NPAS2,0.927419
DGKI,0.939593
GAK,0.829849
NT5C1B,0.813535
COPG1,0.964017
AARS2,0.850515
FGGY,0.777569
RENBP,0.865018
ANXA3,0.964690
TPST2,0.967033
CES1,0.850537
CES3,0.921388
PPP2R2C,0.809320
EPHA10,0.806512
USP19,0.873385
DUSP13,0.752519
ABCC11,0.804959
INPP1,0.919689
ARSB,0.734871
SAE1,0.900241
SHMT2,0.916785
TPSD1,0.946249
ABCC2,0.969870
