GENE,ENVISION
AOC1,0.814545
TGM2,0.821343
MERTK,0.872660
ACE,0.789271
NOS1,0.785367
CKM,0.897569
AMPD1,0.892674
USP3,0.770409
CPT1C,1.005360
SETD1A,0.884299
ARAF,0.982027
APOC3,0.993971
ABAT,0.954868
L1CAM,0.998424
AKR1C3,0.957269
SERPINA1,1.002580
CDKL5,0.851026
TRIM33,0.822127
CASK,0.967725
AMDHD1,0.937422
TTN,0.576497
SLC12A3,0.981953
DYRK1A,0.762093
NPR1,0.554896
HMGCS2,0.749577
EPHB1,0.810235
LIPE,0.886333
ART4,1.070370
TRHDE,0.972748
FRK,0.907001
WNK3,0.908527
CTSG,1.016700
PIGV,0.990127
SH3RF3,0.862280
SLC15A3,0.770787
PHEX,1.006420
SHMT2,0.846430
TYRP1,0.801570
SLC20A2,0.981590
UCKL1,0.727424
SLC16A2,0.758012
MYLK,0.844994
ATP8B1,1.014100
PRKD2,0.761760
