GENE,ENVISION
B4GALNT4,0.770560
TGM1,0.945911
INMT,0.759759
LYPLA1,0.902508
EPHA2,0.646819
CYP17A1,0.990871
AQP5,0.771136
CYP2S1,0.933400
SLC25A13,0.896856
ROS1,0.990028
MAP3K8,0.726890
ATP4A,0.990173
CYP26B1,0.972978
SLC12A7,0.940678
TTN,0.732572
SLC12A2,0.981088
IL4I1,0.890024
HNMT,0.783761
KDR,0.934625
DZIP3,0.768776
ASH1L,0.830566
NOS3,0.976152
HAL,0.892941
GPI,0.820898
SIRT5,0.940083
COPG1,0.927431
PIGN,0.788702
PPP2R2B,0.665753
HERC1,0.836013
ALOX15B,0.964924
SETD2,0.852160
ADCY1,0.633831
SLC6A20,0.766373
DPH5,0.809331
ADCY3,0.917463
CSAD,0.735196
ACSL4,1.018710
MAP3K12,0.917397
UBE2Z,0.990773
BRAF,1.016600
MYBBP1A,0.773216
ATP6V1C2,0.814958
FUT9,0.752854
