GENE,ENVISION
CMAS,0.782700
DHDH,0.724981
LIMK2,0.920106
SLC26A7,0.912968
ATM,0.728497
SPTLC1,0.981905
SLC4A5,0.976059
SLC4A4,0.758251
TNIK,0.993088
POLR1C,0.976809
ATR,0.975383
ACSBG2,0.922297
CYP4F3,0.925408
COX5A,0.724622
TXN,0.910172
EP300,0.620234
USP49,0.895860
DHRS9,1.011760
CYP2B6,0.651864
USP43,0.802780
CYP26B1,0.946005
TIAM2,0.660739
PIK3R4,0.975996
GAK,0.783773
TTN,0.668954
MAPK4,0.837606
CDC25B,1.007110
DUSP7,0.908156
SLC8A3,0.825934
DGKG,1.004880
DAPK1,0.938230
CNOT4,0.927591
PRKCI,0.817125
KMT2A,0.767820
ENTPD2,0.859397
HADH,0.891643
CUBN,0.834036
ENPP7,0.794512
CAMK2G,0.984535
CTSF,1.016300
ENTPD8,0.764156
MAST1,0.857157
CES3,0.929978
SLC9A3,0.843275
PIGT,0.763335
SPEG,0.899844
PRKCQ,0.825867
USP32,0.977400
FADS2,0.992975
LYN,0.974688
MCCC1,0.961360
P4HA2,0.839207
INPP5B,0.761351
SLC47A1,0.728628
MAP3K10,0.858264
ACO2,0.999472
ARG1,0.899779
INPP5J,0.627233
ACSL1,0.854850
MOK,0.775581
SLC29A4,0.772772
GPAA1,0.967420
HECW2,0.810871
COPB1,0.951559
ABCC5,0.921391
PTPRK,0.855398
ABCA8,0.976648
