GENE,ENVISION
MARCH10,0.985821
PARS2,0.806635
PPP2R3A,0.911268
AQP4,0.766270
SETD1A,0.854843
CDC42BPG,0.923718
ROS1,1.000820
B3GNT7,0.915568
SMG1,0.999636
LPIN1,0.983251
MIB2,0.957695
PIK3R4,0.907562
TTN,0.583914
IL4I1,0.819707
EXTL2,0.928311
MYCBP2,0.854364
TRIO,0.719643
ATM,0.923092
SIRT7,0.811249
TPST1,0.827881
WNK3,0.896623
GCK,0.779156
BCAT1,0.822309
CYBB,1.005880
TNFRSF21,0.842531
SLC26A3,1.044350
PHGDH,0.992901
CHST1,0.984969
PTPRU,0.869084
NCOA1,0.818399
PIP5K1A,0.795919
SLC18A3,0.945842
CYP11B1,0.936743
DBT,1.003110
PTPRH,0.827070
