GENE,ENVISION
ALG8,0.957791
DSTYK,0.959971
ATM,0.807323
FTMT,0.802782
CAT,0.926482
HIPK2,0.970402
SETD1B,0.965676
SLC4A1,0.822975
PLIN3,0.839128
CYP3A43,0.937746
COASY,0.983327
PTPN21,0.914173
CDK12,0.955830
MAP3K3,0.954965
NTRK3,0.827862
SLC34A1,0.835782
RFC5,0.871136
SLC34A3,0.980780
TTN,0.779952
COPG1,0.940078
DGKB,0.856825
SLC26A11,0.950303
JAK1,0.973536
SLC35A1,0.894618
TGFBR2,0.757858
KMT2A,0.844700
IDH2,0.980871
TPMT,1.001800
CTSD,0.984283
SLCO2A1,0.965723
TUT1,0.786164
PIK3C2A,0.983178
REV3L,0.914279
SLC27A4,0.898498
STK17B,0.861416
POLR2K,0.917075
SCARF2,0.957081
ROCK2,0.869820
MDH1B,0.889316
ABCC8,0.828258
PTPRH,0.824062
