GENE,ENVISION
AOC2,0.972800
FKBP11,0.823127
GSTA5,0.912784
PRPF4B,0.875003
GPAT2,0.912530
CHSY1,0.826919
FKBP4,0.828644
AKT1,0.868716
TGM3,0.748770
PNLIP,0.609041
INSRR,0.951155
GGPS1,0.907752
SULT1E1,0.909864
DUSP22,0.836368
XDH,0.880270
SLC30A1,0.843054
ROS1,0.895939
B3GNT4,1.020230
RNF180,0.949081
MAP3K9,0.816699
LGSN,0.841531
DHRS9,0.932430
INPP4B,0.988778
NTRK2,0.823751
MPST,0.979433
SRMS,0.892402
MYCBP2,0.794821
GLUD2,0.685960
DCT,1.011410
RNF19A,0.762366
AQP4,0.853223
LIPE,0.842427
TH,0.663309
TRHDE,0.726226
PTGR1,0.940168
SLC25A4,1.027090
REV3L,0.911207
SLC15A2,0.772361
CHFR,0.765497
UBR1,0.900456
SLC15A1,0.975009
ACOT2,1.098090
TRPM6,0.818687
ROR1,1.053010
UBR4,0.885628
ADCY1,0.824238
HIPK2,0.981846
ACSL3,0.918625
INPP5J,0.901335
SETD7,0.866160
ADCY9,0.938829
KIT,0.913973
RHAG,1.010530
CYLD,0.779450
ACLY,0.766736
REG3A,0.908817
PARP14,0.986103
CHST6,0.999736
RARS2,0.810884
ATP2B3,0.634611
UGT3A2,1.056700
ALG3,0.959621
EP300,0.881526
DCLK1,0.943673
CPT1C,0.995453
COLGALT2,0.833076
MYLK,0.764006
POLR1B,0.940822
COPA,0.996504
NOX5,0.932540
BCKDK,0.950280
GTF3C4,0.987050
TPK1,0.829335
SHPRH,0.964688
SLC9A4,0.776198
SLC9A5,1.012410
SMURF2,0.867317
MGAM,0.785429
DCTD,0.772986
NEK9,0.955661
CYP26B1,1.008840
TPTE,0.921981
TKT,0.798241
GUCY1A2,0.891086
TTN,0.487795
GBA2,0.767475
TRPM7,0.858410
FDFT1,0.880721
CHEK1,0.859987
PLCB1,0.810821
VNN1,0.953151
PARP8,0.913680
CYP4Z1,0.826685
PIKFYVE,0.836673
UCK1,0.906238
TMEM91,0.904728
PARP1,0.760825
PRKCD,0.941355
ABCB11,0.793111
HERC2,0.876316
MOGAT2,0.840698
MIA3,0.942542
ACE2,0.781746
DDC,0.834547
CP,1.012220
GPHN,0.862469
ST3GAL1,0.937020
SDSL,0.869759
UBE2O,0.868119
DNAJC6,0.741604
CDC14A,0.886335
HMOX2,0.947371
GPX3,0.988020
RAG1,0.929526
ABCA8,0.974130
GFPT1,0.666358
UBE2S,0.854838
SOAT2,0.855075
MUT,0.865183
ACE,0.847414
SLC4A10,0.950562
CSF1R,0.942980
ATM,0.872333
EPHA3,0.570290
ABCA1,0.984810
CTDP1,0.942178
POLE,0.847697
MIOX,1.002170
FLT4,0.985375
GSTA1,0.959316
AKR1C1,0.609001
PKLR,0.942961
HACE1,0.943032
CYP1B1,0.904021
EPHA10,0.857157
SLC6A18,0.940894
PDE3A,0.914357
SLC12A7,0.931275
RPS6KB2,0.885145
AMDHD1,0.954892
UGT2B17,0.837971
FASN,0.852092
SLC8A3,0.719785
PTPN4,0.994463
UBR5,0.684838
KDR,1.012249
GALNTL5,0.947187
TRIO,0.986798
ACACB,0.928188
SLC13A5,0.901104
ENO1,0.864972
PHLPP2,0.823674
ALDH4A1,1.015320
AKR1B1,0.905823
TRIM63,0.981582
TAOK3,0.853503
LRP2,0.557419
CYP4F22,1.032980
CSNK1A1L,0.976384
MAPK9,0.612834
SCARF2,0.844011
EIF2AK2,0.971215
AK7,0.794572
USP9X,0.867317
CMPK2,0.766096
MET,1.009710
SI,0.953753
SGSH,0.858155
GLT6D1,0.854969
AATK,0.908851
POLR3B,0.739411
MAP4K1,0.705847
KARS,0.869306
MAP4K3,0.852067
CAMK1D,0.901373
PTPRZ1,1.003134
PGLYRP2,0.983998
PLCG1,0.908688
SLC5A7,0.779756
MOXD1,0.767533
SLC5A9,0.883617
PNLIPRP3,0.797873
KYNU,0.952514
DPYD,0.619217
CDK10,0.867754
TTK,0.971577
CBR1,0.901631
DPYS,0.670602
FAH,0.939527
NT5C1B,0.835816
NT5C1A,0.840650
DGKB,0.978688
EYA1,0.953630
DAPK1,0.688066
DGKE,0.961398
DNMT3B,0.972503
KMT2A,0.856412
ULK1,0.859211
KMT2D,0.789065
PRKCB,1.003560
PIGL,0.855347
WARS,0.970160
SLC25A6,0.871446
MAN1C1,0.843497
PSKH2,1.008190
USP15,0.842570
ST6GALNAC5,0.839207
BPNT1,0.839417
SDS,0.516076
HEXA,0.699793
SLC16A7,0.806611
CA4,0.651186
NKTR,0.953363
NDUFS5,1.007340
PTPRN,0.895813
HAO2,0.768140
FOLR1,1.002880
COQ3,1.015920
PTPRH,0.869267
