GENE,ENVISION
EPHX2,0.976984
HECTD1,0.870798
ATP6V1A,1.005270
VARS,0.919660
CLYBL,0.906533
PRPF4B,0.893218
GPLD1,0.818906
INSRR,0.642999
USP28,0.839048
SLC4A8,0.916733
RCHY1,0.990437
SLC10A1,0.925742
NCOA1,0.913492
APOB,0.888778
LPIN1,0.791363
FASTK,0.863167
TTN,0.922923
CDC42BPB,0.840574
SLC8A2,0.972408
DAPK1,0.679272
NPR2,1.022290
ULK1,0.917216
GUCY2D,0.927512
KMT2D,0.994404
HAGHL,1.000380
ENO1,0.772519
SLC26A3,0.877875
ACOT7,0.964954
EP300,0.723562
INPP5B,0.672232
ADH7,0.636984
ST8SIA4,0.779666
PAK4,0.972138
CPS1,0.949647
CREBBP,0.581428
