GENE,ENVISION
AOC1,0.992908
EPHX1,1.006810
FTCD,0.943032
USP2,0.778646
STK11,0.559939
CKMT1B,0.737020
ADCY9,0.905694
MDH2,0.843999
UBR2,0.974415
CYP3A43,1.019550
ST6GALNAC2,0.984085
SLC9A8,0.813055
PLCXD2,0.902106
PIK3CG,0.959887
ABCB1,0.718213
HSD3B7,0.953899
TTLL10,0.689899
ABCC8,0.943982
AARS2,0.886443
TTN,0.730135
PTPRN2,0.860290
NOS1,0.918179
HUWE1,0.834452
STK36,0.793944
SULT1C4,1.020830
PDIA4,0.903910
PHKA1,1.002410
MAN2A1,0.928534
ENO2,0.803613
LMTK3,0.955717
ATP2B3,0.882457
FGFR3,0.969338
CSNK1A1,0.768273
FAAH,0.981695
GALNT13,0.655945
ALDH1L2,0.796280
EIF2AK4,0.853698
SLC51A,0.827462
SI,0.657517
STK33,0.982495
GLYAT,0.648817
HECW2,0.919717
PTPRO,0.769810
SLC35D1,0.885215
RNF2,0.592163
TYR,0.975975
