GENE,ENVISION
COLGALT2,0.922211
MUSK,0.814031
STK19,0.783457
KMO,0.866542
ATM,0.862356
EPHA3,0.815652
EPHB1,0.850983
USP24,0.873356
GAD2,0.939749
SMURF1,0.900343
AKR1B10,0.788900
SMG1,0.860577
CYP2F1,0.669625
MGAM,0.984056
OXSM,0.862425
USP42,0.870365
MARK4,0.840332
SLC6A14,0.795022
DNMT3A,0.869045
HAL,0.854298
HSD3B2,0.862626
HK2,0.903513
PHKA1,0.972362
AQP9,0.891376
CHST8,0.757762
GGT1,0.873056
GALNT8,0.949803
GNPAT,0.798771
ACMSD,0.580447
ST6GALNAC1,0.784008
UBR4,0.975648
SLC41A1,0.962300
LRP1,0.894191
SLC2A7,0.972883
ROCK1,0.862859
RNF185,0.908231
BRAF,0.846233
CDK6,0.756333
SGSH,0.863307
CPS1,0.975704
