GENE,ENVISION
PGM2L1,0.775158
BIRC6,0.846541
H6PD,0.865514
SLC2A10,0.848488
AKT3,0.985359
USP22,0.907944
ALDOB,0.821772
PKLR,0.650689
NEK5,1.012360
APOB,0.932172
CAMK1,0.783079
MGAM,0.904779
SLC9A8,1.021530
NEK8,1.040060
SLC5A12,0.931237
UGT2B15,0.812226
UGT2B11,0.968505
TTN,0.629292
ST3GAL2,0.889945
SH3RF2,0.812814
NAT1,0.873915
UAP1,0.856313
PTRH1,0.978342
XYLT1,0.990992
PIK3C2B,0.837200
HACE1,0.992730
SSH2,0.957535
PASK,0.928047
PTPN6,0.707830
ZNRD1,0.937373
SGK3,0.860577
DZIP3,0.860897
PRKCSH,0.982998
ABCC8,0.826884
REG3A,0.780225
