GENE,ENVISION
PTDSS2,0.772039
BLK,0.941578
POLQ,0.980712
GNPTAB,0.916039
BIRC6,0.913467
IPMK,0.952196
LDHAL6B,0.885624
FTMT,0.774732
POLR1A,0.986811
AKT2,0.888070
PGAM5,0.783369
HDC,0.769790
FMO6P,0.957372
ABL2,0.884121
PAM,0.978240
APOB,0.951652
LRRK1,0.852972
TKTL2,0.825564
PLCXD2,0.824955
TPTE,0.929309
PIK3R4,0.886972
TTN,0.669301
SLCO4A1,0.743173
REG3A,0.811846
UGT2B7,1.022150
MTHFR,0.956630
PRKCG,0.923795
SUCLG1,0.824738
MACROD1,0.987611
ALG10,1.004130
UBR4,0.892291
SLC20A2,0.889153
LRP1,0.817480
MAP3K13,0.767155
PPCS,0.971711
FUT1,0.934775
CTBP1,0.754607
CREBBP,0.968420
